x,y,mux,sel,byte,mask
12,4,CFG_IMUX6,15,68779,2
12,4,CFG_IMUX6,17,68779,1
12,4,CFG_IMUX6,19,68780,128
12,4,CFG_IMUX6,23,68780,64
12,4,CFG_IMUX6,22,68780,32
12,4,CFG_IMUX6,10,68780,16
12,4,CFG_IMUX6,11,68780,8
12,4,CFG_IMUX6,7,68780,4
12,4,CFG_IMUX6,5,68780,2
12,4,CFG_IMUX6,3,68780,1
12,4,CFG_IMUX6,1,68781,128
12,4,CFG_RMUX4,51,68781,64
12,4,CFG_RMUX4,53,68781,32
12,4,CFG_RMUX4,55,68781,16
12,4,CFG_RMUX4,59,68781,8
12,4,CFG_RMUX4,58,68781,4
12,4,CFG_RMUX4,38,68781,2
12,4,CFG_RMUX4,39,68781,1
12,4,CFG_RMUX4,35,68782,128
12,4,CFG_RMUX4,33,68782,64
12,4,CFG_RMUX4,31,68782,32
12,4,CFG_RMUX4,11,68782,16
12,4,CFG_RMUX4,13,68782,8
12,4,CFG_RMUX4,15,68782,4
12,4,CFG_RMUX4,19,68782,2
12,4,CFG_RMUX4,18,68782,1
11,4,CFG_IMUX6,13,68784,64
11,4,CFG_IMUX6,15,68784,32
11,4,CFG_IMUX6,17,68784,16
11,4,CFG_IMUX6,19,68784,8
11,4,CFG_IMUX6,23,68784,4
11,4,CFG_IMUX6,22,68784,2
11,4,CFG_IMUX6,10,68784,1
11,4,CFG_IMUX6,11,68785,128
11,4,CFG_IMUX6,7,68785,64
11,4,CFG_IMUX6,5,68785,32
11,4,CFG_IMUX6,3,68785,16
11,4,CFG_IMUX6,1,68785,8
11,4,CFG_RMUX4,51,68785,4
11,4,CFG_RMUX4,53,68785,2
11,4,CFG_RMUX4,55,68785,1
11,4,CFG_RMUX4,59,68786,128
11,4,CFG_RMUX4,58,68786,64
11,4,CFG_RMUX4,38,68786,32
11,4,CFG_RMUX4,39,68786,16
11,4,CFG_RMUX4,35,68786,8
11,4,CFG_RMUX4,33,68786,4
11,4,CFG_RMUX4,31,68786,2
11,4,CFG_RMUX4,11,68786,1
11,4,CFG_RMUX4,13,68787,128
11,4,CFG_RMUX4,15,68787,64
11,4,CFG_RMUX4,19,68787,32
11,4,CFG_RMUX4,18,68787,16
10,4,CFG_IMUX6,13,68788,4
10,4,CFG_IMUX6,15,68788,2
10,4,CFG_IMUX6,17,68788,1
10,4,CFG_IMUX6,19,68789,128
10,4,CFG_IMUX6,23,68789,64
10,4,CFG_IMUX6,22,68789,32
10,4,CFG_IMUX6,10,68789,16
10,4,CFG_IMUX6,11,68789,8
10,4,CFG_IMUX6,7,68789,4
10,4,CFG_IMUX6,5,68789,2
10,4,CFG_IMUX6,3,68789,1
10,4,CFG_IMUX6,1,68790,128
10,4,CFG_RMUX4,51,68790,64
10,4,CFG_RMUX4,53,68790,32
10,4,CFG_RMUX4,55,68790,16
10,4,CFG_RMUX4,59,68790,8
10,4,CFG_RMUX4,58,68790,4
10,4,CFG_RMUX4,38,68790,2
10,4,CFG_RMUX4,39,68790,1
10,4,CFG_RMUX4,35,68791,128
10,4,CFG_RMUX4,33,68791,64
10,4,CFG_RMUX4,31,68791,32
10,4,CFG_RMUX4,11,68791,16
10,4,CFG_RMUX4,13,68791,8
10,4,CFG_RMUX4,15,68791,4
10,4,CFG_RMUX4,19,68791,2
10,4,CFG_RMUX4,18,68791,1
9,4,CFG_IMUX6,13,68793,64
9,4,CFG_IMUX6,15,68793,32
9,4,CFG_IMUX6,17,68793,16
9,4,CFG_IMUX6,19,68793,8
9,4,CFG_IMUX6,23,68793,4
9,4,CFG_IMUX6,22,68793,2
9,4,CFG_IMUX6,10,68793,1
9,4,CFG_IMUX6,11,68794,128
9,4,CFG_IMUX6,7,68794,64
9,4,CFG_IMUX6,5,68794,32
9,4,CFG_IMUX6,3,68794,16
9,4,CFG_IMUX6,1,68794,8
9,4,CFG_RMUX4,51,68794,4
9,4,CFG_RMUX4,53,68794,2
9,4,CFG_RMUX4,55,68794,1
9,4,CFG_RMUX4,59,68795,128
9,4,CFG_RMUX4,58,68795,64
9,4,CFG_RMUX4,38,68795,32
9,4,CFG_RMUX4,39,68795,16
9,4,CFG_RMUX4,35,68795,8
9,4,CFG_RMUX4,33,68795,4
9,4,CFG_RMUX4,31,68795,2
9,4,CFG_RMUX4,11,68795,1
9,4,CFG_RMUX4,13,68796,128
9,4,CFG_RMUX4,15,68796,64
9,4,CFG_RMUX4,19,68796,32
9,4,CFG_RMUX4,18,68796,16
8,4,CFG_IMUX6,13,68797,4
8,4,CFG_IMUX6,15,68797,2
8,4,CFG_IMUX6,17,68797,1
8,4,CFG_IMUX6,19,68798,128
8,4,CFG_IMUX6,23,68798,64
8,4,CFG_IMUX6,22,68798,32
8,4,CFG_IMUX6,10,68798,16
8,4,CFG_IMUX6,11,68798,8
8,4,CFG_IMUX6,7,68798,4
8,4,CFG_IMUX6,5,68798,2
8,4,CFG_IMUX6,3,68798,1
8,4,CFG_IMUX6,1,68799,128
8,4,CFG_RMUX4,51,68799,64
8,4,CFG_RMUX4,53,68799,32
8,4,CFG_RMUX4,55,68799,16
8,4,CFG_RMUX4,59,68799,8
8,4,CFG_RMUX4,58,68799,4
8,4,CFG_RMUX4,38,68799,2
8,4,CFG_RMUX4,39,68799,1
8,4,CFG_RMUX4,35,68800,128
8,4,CFG_RMUX4,33,68800,64
8,4,CFG_RMUX4,31,68800,32
8,4,CFG_RMUX4,11,68800,16
8,4,CFG_RMUX4,13,68800,8
8,4,CFG_RMUX4,15,68800,4
8,4,CFG_RMUX4,19,68800,2
8,4,CFG_RMUX4,18,68800,1
7,4,CFG_IMUX6,13,68802,64
7,4,CFG_IMUX6,15,68802,32
7,4,CFG_IMUX6,17,68802,16
7,4,CFG_IMUX6,19,68802,8
7,4,CFG_IMUX6,23,68802,4
7,4,CFG_IMUX6,22,68802,2
7,4,CFG_IMUX6,10,68802,1
7,4,CFG_IMUX6,11,68803,128
7,4,CFG_IMUX6,7,68803,64
7,4,CFG_IMUX6,5,68803,32
7,4,CFG_IMUX6,3,68803,16
7,4,CFG_IMUX6,1,68803,8
7,4,CFG_RMUX4,51,68803,4
7,4,CFG_RMUX4,53,68803,2
7,4,CFG_RMUX4,55,68803,1
7,4,CFG_RMUX4,59,68804,128
7,4,CFG_RMUX4,58,68804,64
7,4,CFG_RMUX4,38,68804,32
7,4,CFG_RMUX4,39,68804,16
7,4,CFG_RMUX4,35,68804,8
7,4,CFG_RMUX4,33,68804,4
7,4,CFG_RMUX4,31,68804,2
7,4,CFG_RMUX4,11,68804,1
7,4,CFG_RMUX4,13,68805,128
7,4,CFG_RMUX4,15,68805,64
7,4,CFG_RMUX4,19,68805,32
7,4,CFG_RMUX4,18,68805,16
6,4,CFG_IMUX6,13,68806,4
6,4,CFG_IMUX6,15,68806,2
6,4,CFG_IMUX6,17,68806,1
6,4,CFG_IMUX6,19,68807,128
6,4,CFG_IMUX6,23,68807,64
6,4,CFG_IMUX6,22,68807,32
6,4,CFG_IMUX6,10,68807,16
6,4,CFG_IMUX6,11,68807,8
6,4,CFG_IMUX6,7,68807,4
6,4,CFG_IMUX6,5,68807,2
6,4,CFG_IMUX6,3,68807,1
6,4,CFG_IMUX6,1,68808,128
6,4,CFG_RMUX4,51,68808,64
6,4,CFG_RMUX4,53,68808,32
6,4,CFG_RMUX4,55,68808,16
6,4,CFG_RMUX4,59,68808,8
6,4,CFG_RMUX4,58,68808,4
6,4,CFG_RMUX4,38,68808,2
6,4,CFG_RMUX4,39,68808,1
6,4,CFG_RMUX4,35,68809,128
6,4,CFG_RMUX4,33,68809,64
6,4,CFG_RMUX4,31,68809,32
6,4,CFG_RMUX4,11,68809,16
6,4,CFG_RMUX4,13,68809,8
6,4,CFG_RMUX4,15,68809,4
6,4,CFG_RMUX4,19,68809,2
6,4,CFG_RMUX4,18,68809,1
5,4,CFG_IMUX6,13,68811,64
5,4,CFG_IMUX6,15,68811,32
5,4,CFG_IMUX6,17,68811,16
5,4,CFG_IMUX6,19,68811,8
5,4,CFG_IMUX6,23,68811,4
5,4,CFG_IMUX6,22,68811,2
5,4,CFG_IMUX6,10,68811,1
5,4,CFG_IMUX6,11,68812,128
5,4,CFG_IMUX6,7,68812,64
5,4,CFG_IMUX6,5,68812,32
5,4,CFG_IMUX6,3,68812,16
5,4,CFG_IMUX6,1,68812,8
5,4,CFG_RMUX4,51,68812,4
5,4,CFG_RMUX4,53,68812,2
5,4,CFG_RMUX4,55,68812,1
5,4,CFG_RMUX4,59,68813,128
5,4,CFG_RMUX4,58,68813,64
5,4,CFG_RMUX4,38,68813,32
5,4,CFG_RMUX4,39,68813,16
5,4,CFG_RMUX4,35,68813,8
5,4,CFG_RMUX4,33,68813,4
5,4,CFG_RMUX4,31,68813,2
5,4,CFG_RMUX4,11,68813,1
5,4,CFG_RMUX4,13,68814,128
5,4,CFG_RMUX4,15,68814,64
5,4,CFG_RMUX4,19,68814,32
5,4,CFG_RMUX4,18,68814,16
4,4,CFG_IMUX6,13,68815,4
4,4,CFG_IMUX6,15,68815,2
4,4,CFG_IMUX6,17,68815,1
4,4,CFG_IMUX6,19,68816,128
4,4,CFG_IMUX6,23,68816,64
4,4,CFG_IMUX6,22,68816,32
4,4,CFG_IMUX6,10,68816,16
4,4,CFG_IMUX6,11,68816,8
4,4,CFG_IMUX6,7,68816,4
4,4,CFG_IMUX6,5,68816,2
4,4,CFG_IMUX6,3,68816,1
4,4,CFG_IMUX6,1,68817,128
4,4,CFG_RMUX4,51,68817,64
4,4,CFG_RMUX4,53,68817,32
4,4,CFG_RMUX4,55,68817,16
4,4,CFG_RMUX4,59,68817,8
4,4,CFG_RMUX4,58,68817,4
4,4,CFG_RMUX4,38,68817,2
4,4,CFG_RMUX4,39,68817,1
4,4,CFG_RMUX4,35,68818,128
4,4,CFG_RMUX4,33,68818,64
4,4,CFG_RMUX4,31,68818,32
4,4,CFG_RMUX4,11,68818,16
4,4,CFG_RMUX4,13,68818,8
4,4,CFG_RMUX4,15,68818,4
4,4,CFG_RMUX4,19,68818,2
4,4,CFG_RMUX4,18,68818,1
3,4,CFG_IMUX6,13,68820,64
3,4,CFG_IMUX6,15,68820,32
3,4,CFG_IMUX6,17,68820,16
3,4,CFG_IMUX6,19,68820,8
3,4,CFG_IMUX6,23,68820,4
3,4,CFG_IMUX6,22,68820,2
3,4,CFG_IMUX6,10,68820,1
3,4,CFG_IMUX6,11,68821,128
3,4,CFG_IMUX6,7,68821,64
3,4,CFG_IMUX6,5,68821,32
3,4,CFG_IMUX6,3,68821,16
3,4,CFG_IMUX6,1,68821,8
3,4,CFG_RMUX4,51,68821,4
3,4,CFG_RMUX4,53,68821,2
3,4,CFG_RMUX4,55,68821,1
3,4,CFG_RMUX4,59,68822,128
3,4,CFG_RMUX4,58,68822,64
3,4,CFG_RMUX4,38,68822,32
3,4,CFG_RMUX4,39,68822,16
3,4,CFG_RMUX4,35,68822,8
3,4,CFG_RMUX4,33,68822,4
3,4,CFG_RMUX4,31,68822,2
3,4,CFG_RMUX4,11,68822,1
3,4,CFG_RMUX4,13,68823,128
3,4,CFG_RMUX4,15,68823,64
3,4,CFG_RMUX4,19,68823,32
3,4,CFG_RMUX4,18,68823,16
2,4,CFG_IMUX6,13,68824,4
2,4,CFG_IMUX6,15,68824,2
2,4,CFG_IMUX6,17,68824,1
2,4,CFG_IMUX6,19,68825,128
2,4,CFG_IMUX6,23,68825,64
2,4,CFG_IMUX6,22,68825,32
2,4,CFG_IMUX6,10,68825,16
2,4,CFG_IMUX6,11,68825,8
2,4,CFG_IMUX6,7,68825,4
2,4,CFG_IMUX6,5,68825,2
2,4,CFG_IMUX6,3,68825,1
2,4,CFG_IMUX6,1,68826,128
2,4,CFG_RMUX4,51,68826,64
2,4,CFG_RMUX4,53,68826,32
2,4,CFG_RMUX4,55,68826,16
2,4,CFG_RMUX4,59,68826,8
2,4,CFG_RMUX4,58,68826,4
2,4,CFG_RMUX4,38,68826,2
2,4,CFG_RMUX4,39,68826,1
2,4,CFG_RMUX4,35,68827,128
2,4,CFG_RMUX4,33,68827,64
2,4,CFG_RMUX4,31,68827,32
2,4,CFG_RMUX4,11,68827,16
2,4,CFG_RMUX4,13,68827,8
2,4,CFG_RMUX4,15,68827,4
2,4,CFG_RMUX4,19,68827,2
2,4,CFG_RMUX4,18,68827,1
1,4,CFG_IMUX6,13,68829,64
1,4,CFG_IMUX6,15,68829,32
1,4,CFG_IMUX6,17,68829,16
1,4,CFG_IMUX6,19,68829,8
1,4,CFG_IMUX6,23,68829,4
1,4,CFG_IMUX6,22,68829,2
1,4,CFG_IMUX6,10,68829,1
1,4,CFG_IMUX6,11,68830,128
1,4,CFG_IMUX6,7,68830,64
1,4,CFG_IMUX6,5,68830,32
1,4,CFG_IMUX6,3,68830,16
1,4,CFG_IMUX6,1,68830,8
1,4,CFG_RMUX4,51,68830,4
1,4,CFG_RMUX4,53,68830,2
1,4,CFG_RMUX4,55,68830,1
1,4,CFG_RMUX4,59,68831,128
1,4,CFG_RMUX4,58,68831,64
1,4,CFG_RMUX4,38,68831,32
1,4,CFG_RMUX4,39,68831,16
1,4,CFG_RMUX4,35,68831,8
1,4,CFG_RMUX4,33,68831,4
1,4,CFG_RMUX4,31,68831,2
1,4,CFG_RMUX4,11,68831,1
1,4,CFG_RMUX4,13,68832,128
1,4,CFG_RMUX4,15,68832,64
1,4,CFG_RMUX4,19,68832,32
1,4,CFG_RMUX4,18,68832,16
21,4,CFG_RMUX5,50,68838,4
21,4,CFG_RMUX5,52,68838,2
21,4,CFG_RMUX5,54,68838,1
21,4,CFG_RMUX5,56,68839,128
21,4,CFG_RMUX5,57,68839,64
21,4,CFG_RMUX5,37,68839,32
21,4,CFG_RMUX5,36,68839,16
21,4,CFG_RMUX5,34,68839,8
21,4,CFG_RMUX5,32,68839,4
21,4,CFG_RMUX5,30,68839,2
21,4,CFG_RMUX5,10,68839,1
21,4,CFG_RMUX5,12,68840,128
21,4,CFG_RMUX5,14,68840,64
21,4,CFG_RMUX5,16,68840,32
21,4,CFG_RMUX5,17,68840,16
20,4,CFG_OMUX6,1,68840,2
20,4,CFG_IMUX6,36,68841,4
20,4,CFG_IMUX6,38,68841,2
20,4,CFG_IMUX6,40,68841,1
20,4,CFG_IMUX6,42,68842,128
20,4,CFG_IMUX6,44,68842,64
20,4,CFG_IMUX6,45,68842,32
20,4,CFG_IMUX6,33,68842,16
20,4,CFG_IMUX6,32,68842,8
20,4,CFG_IMUX6,30,68842,4
20,4,CFG_IMUX6,28,68842,2
20,4,CFG_IMUX6,26,68842,1
20,4,CFG_IMUX6,24,68843,128
20,4,CFG_RMUX5,50,68843,64
20,4,CFG_RMUX5,52,68843,32
20,4,CFG_RMUX5,54,68843,16
20,4,CFG_RMUX5,56,68843,8
20,4,CFG_RMUX5,57,68843,4
20,4,CFG_RMUX5,37,68843,2
20,4,CFG_RMUX5,36,68843,1
20,4,CFG_RMUX5,34,68844,128
20,4,CFG_RMUX5,32,68844,64
20,4,CFG_RMUX5,30,68844,32
20,4,CFG_RMUX5,10,68844,16
20,4,CFG_RMUX5,12,68844,8
20,4,CFG_RMUX5,14,68844,4
20,4,CFG_RMUX5,16,68844,2
20,4,CFG_RMUX5,17,68844,1
19,4,CFG_OMUX6,1,68845,32
19,4,CFG_IMUX6,36,68846,64
19,4,CFG_IMUX6,38,68846,32
19,4,CFG_IMUX6,40,68846,16
19,4,CFG_IMUX6,42,68846,8
19,4,CFG_IMUX6,44,68846,4
19,4,CFG_IMUX6,45,68846,2
19,4,CFG_IMUX6,33,68846,1
19,4,CFG_IMUX6,32,68847,128
19,4,CFG_IMUX6,30,68847,64
19,4,CFG_IMUX6,28,68847,32
19,4,CFG_IMUX6,26,68847,16
19,4,CFG_IMUX6,24,68847,8
19,4,CFG_RMUX5,50,68847,4
19,4,CFG_RMUX5,52,68847,2
19,4,CFG_RMUX5,54,68847,1
19,4,CFG_RMUX5,56,68848,128
19,4,CFG_RMUX5,57,68848,64
19,4,CFG_RMUX5,37,68848,32
19,4,CFG_RMUX5,36,68848,16
19,4,CFG_RMUX5,34,68848,8
19,4,CFG_RMUX5,32,68848,4
19,4,CFG_RMUX5,30,68848,2
19,4,CFG_RMUX5,10,68848,1
19,4,CFG_RMUX5,12,68849,128
19,4,CFG_RMUX5,14,68849,64
19,4,CFG_RMUX5,16,68849,32
19,4,CFG_RMUX5,17,68849,16
18,4,CFG_OMUX6,1,68849,2
18,4,CFG_IMUX6,36,68850,4
18,4,CFG_IMUX6,38,68850,2
18,4,CFG_IMUX6,40,68850,1
18,4,CFG_IMUX6,42,68851,128
18,4,CFG_IMUX6,44,68851,64
18,4,CFG_IMUX6,45,68851,32
18,4,CFG_IMUX6,33,68851,16
18,4,CFG_IMUX6,32,68851,8
18,4,CFG_IMUX6,30,68851,4
18,4,CFG_IMUX6,28,68851,2
18,4,CFG_IMUX6,26,68851,1
18,4,CFG_IMUX6,24,68852,128
18,4,CFG_RMUX5,50,68852,64
18,4,CFG_RMUX5,52,68852,32
18,4,CFG_RMUX5,54,68852,16
18,4,CFG_RMUX5,56,68852,8
18,4,CFG_RMUX5,57,68852,4
18,4,CFG_RMUX5,37,68852,2
18,4,CFG_RMUX5,36,68852,1
18,4,CFG_RMUX5,34,68853,128
18,4,CFG_RMUX5,32,68853,64
18,4,CFG_RMUX5,30,68853,32
18,4,CFG_RMUX5,10,68853,16
18,4,CFG_RMUX5,12,68853,8
18,4,CFG_RMUX5,14,68853,4
18,4,CFG_RMUX5,16,68853,2
18,4,CFG_RMUX5,17,68853,1
17,4,CFG_OMUX6,1,68854,32
17,4,CFG_IMUX6,36,68855,64
17,4,CFG_IMUX6,38,68855,32
17,4,CFG_IMUX6,40,68855,16
17,4,CFG_IMUX6,42,68855,8
17,4,CFG_IMUX6,44,68855,4
17,4,CFG_IMUX6,45,68855,2
17,4,CFG_IMUX6,33,68855,1
17,4,CFG_IMUX6,32,68856,128
17,4,CFG_IMUX6,30,68856,64
17,4,CFG_IMUX6,28,68856,32
17,4,CFG_IMUX6,26,68856,16
17,4,CFG_IMUX6,24,68856,8
17,4,CFG_RMUX5,50,68856,4
17,4,CFG_RMUX5,52,68856,2
17,4,CFG_RMUX5,54,68856,1
17,4,CFG_RMUX5,56,68857,128
17,4,CFG_RMUX5,57,68857,64
17,4,CFG_RMUX5,37,68857,32
17,4,CFG_RMUX5,36,68857,16
17,4,CFG_RMUX5,34,68857,8
17,4,CFG_RMUX5,32,68857,4
17,4,CFG_RMUX5,30,68857,2
17,4,CFG_RMUX5,10,68857,1
17,4,CFG_RMUX5,12,68858,128
17,4,CFG_RMUX5,14,68858,64
17,4,CFG_RMUX5,16,68858,32
17,4,CFG_RMUX5,17,68858,16
16,4,CFG_OMUX6,1,68858,2
16,4,CFG_IMUX6,36,68859,4
16,4,CFG_IMUX6,38,68859,2
16,4,CFG_IMUX6,40,68859,1
16,4,CFG_IMUX6,42,68860,128
16,4,CFG_IMUX6,44,68860,64
16,4,CFG_IMUX6,45,68860,32
16,4,CFG_IMUX6,33,68860,16
16,4,CFG_IMUX6,32,68860,8
16,4,CFG_IMUX6,30,68860,4
16,4,CFG_IMUX6,28,68860,2
16,4,CFG_IMUX6,26,68860,1
16,4,CFG_IMUX6,24,68861,128
16,4,CFG_RMUX5,50,68861,64
16,4,CFG_RMUX5,52,68861,32
16,4,CFG_RMUX5,54,68861,16
16,4,CFG_RMUX5,56,68861,8
16,4,CFG_RMUX5,57,68861,4
16,4,CFG_RMUX5,37,68861,2
16,4,CFG_RMUX5,36,68861,1
16,4,CFG_RMUX5,34,68862,128
16,4,CFG_RMUX5,32,68862,64
16,4,CFG_RMUX5,30,68862,32
16,4,CFG_RMUX5,10,68862,16
16,4,CFG_RMUX5,12,68862,8
16,4,CFG_RMUX5,14,68862,4
16,4,CFG_RMUX5,16,68862,2
16,4,CFG_RMUX5,17,68862,1
15,4,CFG_OMUX6,1,68863,32
15,4,CFG_IMUX6,36,68864,64
15,4,CFG_IMUX6,38,68864,32
15,4,CFG_IMUX6,40,68864,16
15,4,CFG_IMUX6,42,68864,8
15,4,CFG_IMUX6,44,68864,4
15,4,CFG_IMUX6,45,68864,2
15,4,CFG_IMUX6,33,68864,1
15,4,CFG_IMUX6,32,68865,128
15,4,CFG_IMUX6,30,68865,64
15,4,CFG_IMUX6,28,68865,32
15,4,CFG_IMUX6,26,68865,16
15,4,CFG_IMUX6,24,68865,8
15,4,CFG_RMUX5,50,68865,4
15,4,CFG_RMUX5,52,68865,2
15,4,CFG_RMUX5,54,68865,1
15,4,CFG_RMUX5,56,68866,128
15,4,CFG_RMUX5,57,68866,64
15,4,CFG_RMUX5,37,68866,32
15,4,CFG_RMUX5,36,68866,16
15,4,CFG_RMUX5,34,68866,8
15,4,CFG_RMUX5,32,68866,4
15,4,CFG_RMUX5,30,68866,2
15,4,CFG_RMUX5,10,68866,1
15,4,CFG_RMUX5,12,68867,128
15,4,CFG_RMUX5,14,68867,64
15,4,CFG_RMUX5,16,68867,32
15,4,CFG_RMUX5,17,68867,16
14,4,CFG_OMUX6,1,68867,2
14,4,CFG_IMUX6,36,68868,4
14,4,CFG_IMUX6,38,68868,2
14,4,CFG_IMUX6,40,68868,1
14,4,CFG_IMUX6,42,68869,128
14,4,CFG_IMUX6,44,68869,64
14,4,CFG_IMUX6,45,68869,32
14,4,CFG_IMUX6,33,68869,16
14,4,CFG_IMUX6,32,68869,8
14,4,CFG_IMUX6,30,68869,4
14,4,CFG_IMUX6,28,68869,2
14,4,CFG_IMUX6,26,68869,1
14,4,CFG_IMUX6,24,68870,128
14,4,CFG_RMUX5,50,68870,64
14,4,CFG_RMUX5,52,68870,32
14,4,CFG_RMUX5,54,68870,16
14,4,CFG_RMUX5,56,68870,8
14,4,CFG_RMUX5,57,68870,4
14,4,CFG_RMUX5,37,68870,2
14,4,CFG_RMUX5,36,68870,1
14,4,CFG_RMUX5,34,68871,128
14,4,CFG_RMUX5,32,68871,64
14,4,CFG_RMUX5,30,68871,32
14,4,CFG_RMUX5,10,68871,16
14,4,CFG_RMUX5,12,68871,8
14,4,CFG_RMUX5,14,68871,4
14,4,CFG_RMUX5,16,68871,2
14,4,CFG_RMUX5,17,68871,1
13,4,CFG_IMUX6,36,68891,128
13,4,CFG_IMUX6,38,68891,64
13,4,CFG_IMUX6,40,68891,32
13,4,CFG_IMUX6,42,68891,16
13,4,CFG_IMUX6,44,68891,8
13,4,CFG_IMUX6,45,68891,4
13,4,CFG_IMUX6,33,68891,2
13,4,CFG_IMUX6,32,68891,1
13,4,CFG_IMUX6,30,68892,128
13,4,CFG_IMUX6,28,68892,64
13,4,CFG_IMUX6,26,68892,32
13,4,CFG_IMUX6,24,68892,16
13,4,CFG_RMUX5,50,68892,8
13,4,CFG_RMUX5,52,68892,4
13,4,CFG_RMUX5,54,68892,2
13,4,CFG_RMUX5,56,68892,1
13,4,CFG_RMUX5,57,68893,128
13,4,CFG_RMUX5,37,68893,64
13,4,CFG_RMUX5,36,68893,32
13,4,CFG_RMUX5,34,68893,16
13,4,CFG_RMUX5,32,68893,8
13,4,CFG_RMUX5,30,68893,4
13,4,CFG_RMUX5,10,68893,2
13,4,CFG_RMUX5,12,68893,1
13,4,CFG_RMUX5,14,68894,128
13,4,CFG_RMUX5,16,68894,64
13,4,CFG_RMUX5,17,68894,32
13,4,CFG_SEAMMUX,24,68894,16
12,4,CFG_OMUX6,1,68894,2
12,4,CFG_IMUX6,36,68895,4
12,4,CFG_IMUX6,38,68895,2
12,4,CFG_IMUX6,40,68895,1
12,4,CFG_IMUX6,42,68896,128
12,4,CFG_IMUX6,44,68896,64
12,4,CFG_IMUX6,45,68896,32
12,4,CFG_IMUX6,33,68896,16
12,4,CFG_IMUX6,32,68896,8
12,4,CFG_IMUX6,30,68896,4
12,4,CFG_IMUX6,28,68896,2
12,4,CFG_IMUX6,26,68896,1
12,4,CFG_IMUX6,24,68897,128
12,4,CFG_RMUX5,50,68897,64
12,4,CFG_RMUX5,52,68897,32
12,4,CFG_RMUX5,54,68897,16
12,4,CFG_RMUX5,56,68897,8
12,4,CFG_RMUX5,57,68897,4
12,4,CFG_RMUX5,37,68897,2
12,4,CFG_RMUX5,36,68897,1
12,4,CFG_RMUX5,34,68898,128
12,4,CFG_RMUX5,32,68898,64
12,4,CFG_RMUX5,30,68898,32
12,4,CFG_RMUX5,10,68898,16
12,4,CFG_RMUX5,12,68898,8
12,4,CFG_RMUX5,14,68898,4
12,4,CFG_RMUX5,16,68898,2
12,4,CFG_RMUX5,17,68898,1
11,4,CFG_OMUX6,1,68899,32
11,4,CFG_IMUX6,36,68900,64
11,4,CFG_IMUX6,38,68900,32
11,4,CFG_IMUX6,40,68900,16
11,4,CFG_IMUX6,42,68900,8
11,4,CFG_IMUX6,44,68900,4
11,4,CFG_IMUX6,45,68900,2
11,4,CFG_IMUX6,33,68900,1
11,4,CFG_IMUX6,32,68901,128
11,4,CFG_IMUX6,30,68901,64
11,4,CFG_IMUX6,28,68901,32
11,4,CFG_IMUX6,26,68901,16
11,4,CFG_IMUX6,24,68901,8
11,4,CFG_RMUX5,50,68901,4
11,4,CFG_RMUX5,52,68901,2
11,4,CFG_RMUX5,54,68901,1
11,4,CFG_RMUX5,56,68902,128
11,4,CFG_RMUX5,57,68902,64
11,4,CFG_RMUX5,37,68902,32
11,4,CFG_RMUX5,36,68902,16
11,4,CFG_RMUX5,34,68902,8
11,4,CFG_RMUX5,32,68902,4
11,4,CFG_RMUX5,30,68902,2
11,4,CFG_RMUX5,10,68902,1
11,4,CFG_RMUX5,12,68903,128
11,4,CFG_RMUX5,14,68903,64
11,4,CFG_RMUX5,16,68903,32
11,4,CFG_RMUX5,17,68903,16
10,4,CFG_OMUX6,1,68903,2
10,4,CFG_IMUX6,36,68904,4
10,4,CFG_IMUX6,38,68904,2
10,4,CFG_IMUX6,40,68904,1
10,4,CFG_IMUX6,42,68905,128
10,4,CFG_IMUX6,44,68905,64
10,4,CFG_IMUX6,45,68905,32
10,4,CFG_IMUX6,33,68905,16
10,4,CFG_IMUX6,32,68905,8
10,4,CFG_IMUX6,30,68905,4
10,4,CFG_IMUX6,28,68905,2
10,4,CFG_IMUX6,26,68905,1
10,4,CFG_IMUX6,24,68906,128
10,4,CFG_RMUX5,50,68906,64
10,4,CFG_RMUX5,52,68906,32
10,4,CFG_RMUX5,54,68906,16
10,4,CFG_RMUX5,56,68906,8
10,4,CFG_RMUX5,57,68906,4
10,4,CFG_RMUX5,37,68906,2
10,4,CFG_RMUX5,36,68906,1
10,4,CFG_RMUX5,34,68907,128
10,4,CFG_RMUX5,32,68907,64
10,4,CFG_RMUX5,30,68907,32
10,4,CFG_RMUX5,10,68907,16
10,4,CFG_RMUX5,12,68907,8
10,4,CFG_RMUX5,14,68907,4
10,4,CFG_RMUX5,16,68907,2
10,4,CFG_RMUX5,17,68907,1
9,4,CFG_OMUX6,1,68908,32
9,4,CFG_IMUX6,36,68909,64
9,4,CFG_IMUX6,38,68909,32
9,4,CFG_IMUX6,40,68909,16
9,4,CFG_IMUX6,42,68909,8
9,4,CFG_IMUX6,44,68909,4
9,4,CFG_IMUX6,45,68909,2
9,4,CFG_IMUX6,33,68909,1
9,4,CFG_IMUX6,32,68910,128
9,4,CFG_IMUX6,30,68910,64
9,4,CFG_IMUX6,28,68910,32
9,4,CFG_IMUX6,26,68910,16
9,4,CFG_IMUX6,24,68910,8
9,4,CFG_RMUX5,50,68910,4
9,4,CFG_RMUX5,52,68910,2
9,4,CFG_RMUX5,54,68910,1
9,4,CFG_RMUX5,56,68911,128
9,4,CFG_RMUX5,57,68911,64
9,4,CFG_RMUX5,37,68911,32
