table,src_res,src_x,src_y,dst_res,dst_x,dst_y,codeword,owner,owner_evidence,reason
rrg_edges_full.csv,RMUX03,9,3,RMUX15,9,3,4;8,X6Y3_RMUX51,57,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX03,9,4,RMUX14,10,4,5;8,X6Y4_RMUX51,31,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX03,9,4,RMUX15,9,4,4;8,X6Y4_RMUX51,139,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,11,RMUX24,14,12,2;9,X14Y8_RMUX55,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,11,RMUX46,14,12,2;9,X14Y8_RMUX55,34,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,2,RMUX31,14,5,2;9,X14Y1_RMUX55,155,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,3,RMUX31,14,6,2;9,X14Y2_RMUX55,147,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,4,RMUX31,14,7,2;9,X14Y3_RMUX55,138,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,5,RMUX25,14,5,1;9,X14Y2_RMUX55,141,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,5,RMUX31,14,8,2;9,X14Y4_RMUX55,100,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,5,RMUX46,14,6,2;9,X14Y2_RMUX55,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,6,RMUX31,14,9,2;9,X14Y5_RMUX55,117,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,6,RMUX46,14,7,2;9,X14Y3_RMUX55,48,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,7,RMUX31,14,10,2;9,X14Y6_RMUX55,84,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,8,RMUX25,14,8,1;9,X14Y5_RMUX55,62,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,8,RMUX31,14,11,2;9,X14Y7_RMUX55,98,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,8,RMUX46,14,9,2;9,X14Y5_RMUX55,61,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,9,RMUX25,14,9,1;9,X14Y6_RMUX55,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,14,9,RMUX31,14,12,2;9,X14Y8_RMUX55,65,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,10,RMUX24,15,11,2;9,X15Y7_RMUX55,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,11,RMUX24,15,12,2;9,X15Y8_RMUX55,23,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,2,RMUX31,15,5,2;9,X15Y1_RMUX55,91,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,3,RMUX31,15,6,2;9,X15Y2_RMUX55,86,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,4,RMUX24,15,5,2;9,X15Y1_RMUX55,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,4,RMUX31,15,7,2;9,X15Y3_RMUX55,100,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,5,RMUX24,15,6,2;9,X15Y2_RMUX55,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,5,RMUX25,15,5,1;9,X15Y2_RMUX55,98,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,5,RMUX31,15,8,2;9,X15Y4_RMUX55,72,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,6,RMUX24,15,7,2;9,X15Y3_RMUX55,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,6,RMUX31,15,9,2;9,X15Y5_RMUX55,62,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,7,RMUX24,15,8,2;9,X15Y4_RMUX55,19,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,7,RMUX25,15,7,1;9,X15Y4_RMUX55,85,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,7,RMUX31,15,10,2;9,X15Y6_RMUX55,55,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,7,RMUX46,15,8,2;9,X15Y4_RMUX55,51,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,8,RMUX24,15,9,2;9,X15Y5_RMUX55,25,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,8,RMUX31,15,11,2;9,X15Y7_RMUX55,66,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,9,RMUX24,15,10,2;9,X15Y6_RMUX55,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,15,9,RMUX31,15,12,2;9,X15Y8_RMUX55,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,10,RMUX24,16,11,2;9,X16Y7_RMUX55,22,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,11,RMUX24,16,12,2;9,X16Y8_RMUX55,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,11,RMUX46,16,12,2;9,X16Y8_RMUX55,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,2,RMUX31,16,5,2;9,X16Y1_RMUX55,60,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,3,RMUX31,16,6,2;9,X16Y2_RMUX55,75,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,4,RMUX24,16,5,2;9,X16Y1_RMUX55,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,4,RMUX25,16,4,1;9,X16Y1_RMUX55,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,4,RMUX31,16,7,2;9,X16Y3_RMUX55,72,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,5,RMUX24,16,6,2;9,X16Y2_RMUX55,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,5,RMUX31,16,8,2;9,X16Y4_RMUX55,67,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,6,RMUX24,16,7,2;9,X16Y3_RMUX55,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,6,RMUX31,16,9,2;9,X16Y5_RMUX55,77,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,6,RMUX46,16,7,2;9,X16Y3_RMUX55,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,7,RMUX24,16,8,2;9,X16Y4_RMUX55,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,7,RMUX31,16,10,2;9,X16Y6_RMUX55,50,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,8,RMUX24,16,9,2;9,X16Y5_RMUX55,28,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,8,RMUX25,16,8,1;9,X16Y5_RMUX55,59,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,8,RMUX31,16,11,2;9,X16Y7_RMUX55,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,9,RMUX24,16,10,2;9,X16Y6_RMUX55,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,16,9,RMUX31,16,12,2;9,X16Y8_RMUX55,37,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,10,RMUX24,17,11,2;9,X17Y7_RMUX55,30,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,10,RMUX46,17,11,2;9,X17Y7_RMUX55,51,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,11,RMUX24,17,12,2;9,X17Y8_RMUX55,26,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,2,RMUX31,17,5,2;9,X17Y1_RMUX55,42,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,3,RMUX31,17,6,2;9,X17Y2_RMUX55,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,4,RMUX24,17,5,2;9,X17Y1_RMUX55,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,4,RMUX31,17,7,2;9,X17Y3_RMUX55,45,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,5,RMUX24,17,6,2;9,X17Y2_RMUX55,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,5,RMUX31,17,8,2;9,X17Y4_RMUX55,44,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,5,RMUX46,17,6,2;9,X17Y2_RMUX55,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,6,RMUX24,17,7,2;9,X17Y3_RMUX55,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,6,RMUX31,17,9,2;9,X17Y5_RMUX55,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,6,RMUX46,17,7,2;9,X17Y3_RMUX55,55,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,7,RMUX24,17,8,2;9,X17Y4_RMUX55,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,7,RMUX31,17,10,2;9,X17Y6_RMUX55,26,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,8,RMUX24,17,9,2;9,X17Y5_RMUX55,20,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,8,RMUX31,17,11,2;9,X17Y7_RMUX55,33,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,9,RMUX24,17,10,2;9,X17Y6_RMUX55,20,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,17,9,RMUX31,17,12,2;9,X17Y8_RMUX55,25,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,10,RMUX24,18,11,2;9,X18Y7_RMUX55,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,11,RMUX24,18,12,2;9,X18Y8_RMUX55,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,2,RMUX31,18,5,2;9,X18Y1_RMUX55,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,3,RMUX31,18,6,2;9,X18Y2_RMUX55,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,4,RMUX24,18,5,2;9,X18Y1_RMUX55,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,4,RMUX31,18,7,2;9,X18Y3_RMUX55,36,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,5,RMUX24,18,6,2;9,X18Y2_RMUX55,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,5,RMUX31,18,8,2;9,X18Y4_RMUX55,29,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,6,RMUX24,18,7,2;9,X18Y3_RMUX55,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,6,RMUX25,18,6,1;9,X18Y3_RMUX55,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,6,RMUX31,18,9,2;9,X18Y5_RMUX55,43,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,6,RMUX46,18,7,2;9,X18Y3_RMUX55,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,7,RMUX24,18,8,2;9,X18Y4_RMUX55,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,7,RMUX25,18,7,1;9,X18Y4_RMUX55,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,7,RMUX31,18,10,2;9,X18Y6_RMUX55,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,8,RMUX24,18,9,2;9,X18Y5_RMUX55,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,8,RMUX31,18,11,2;9,X18Y7_RMUX55,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,8,RMUX46,18,9,2;9,X18Y5_RMUX55,47,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,9,RMUX24,18,10,2;9,X18Y6_RMUX55,20,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,9,RMUX31,18,12,2;9,X18Y8_RMUX55,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,18,9,RMUX46,18,10,2;9,X18Y6_RMUX55,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,10,RMUX24,19,11,2;9,X19Y7_RMUX55,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,11,RMUX24,19,12,2;9,X19Y8_RMUX55,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,2,RMUX31,19,5,2;9,X19Y1_RMUX55,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,3,RMUX31,19,6,2;9,X19Y2_RMUX55,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,4,RMUX24,19,5,2;9,X19Y1_RMUX55,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,4,RMUX31,19,7,2;9,X19Y3_RMUX55,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,5,RMUX24,19,6,2;9,X19Y2_RMUX55,16,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,5,RMUX31,19,8,2;9,X19Y4_RMUX55,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,6,RMUX24,19,7,2;9,X19Y3_RMUX55,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,6,RMUX25,19,6,1;9,X19Y3_RMUX55,53,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,6,RMUX31,19,9,2;9,X19Y5_RMUX55,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,7,RMUX24,19,8,2;9,X19Y4_RMUX55,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,7,RMUX25,19,7,1;9,X19Y4_RMUX55,57,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,7,RMUX31,19,10,2;9,X19Y6_RMUX55,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,8,RMUX24,19,9,2;9,X19Y5_RMUX55,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,8,RMUX31,19,11,2;9,X19Y7_RMUX55,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,9,RMUX24,19,10,2;9,X19Y6_RMUX55,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,9,RMUX31,19,12,2;9,X19Y8_RMUX55,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,19,9,RMUX46,19,10,2;9,X19Y6_RMUX55,53,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,10,RMUX24,20,11,2;9,X20Y7_RMUX55,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,11,RMUX24,20,12,2;9,X20Y8_RMUX55,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,2,RMUX31,20,5,2;9,X20Y1_RMUX55,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,3,RMUX31,20,6,2;9,X20Y2_RMUX55,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,4,RMUX24,20,5,2;9,X20Y1_RMUX55,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,4,RMUX31,20,7,2;9,X20Y3_RMUX55,9,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,5,RMUX24,20,6,2;9,X20Y2_RMUX55,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,5,RMUX31,20,8,2;9,X20Y4_RMUX55,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,5,RMUX46,20,6,2;9,X20Y2_RMUX55,47,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,6,RMUX24,20,7,2;9,X20Y3_RMUX55,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,6,RMUX31,20,9,2;9,X20Y5_RMUX55,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,6,RMUX46,20,7,2;9,X20Y3_RMUX55,54,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,7,RMUX24,20,8,2;9,X20Y4_RMUX55,19,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,7,RMUX25,20,7,1;9,X20Y4_RMUX55,46,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,7,RMUX31,20,10,2;9,X20Y6_RMUX55,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,8,RMUX24,20,9,2;9,X20Y5_RMUX55,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,8,RMUX25,20,8,1;9,X20Y5_RMUX55,31,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,8,RMUX31,20,11,2;9,X20Y7_RMUX55,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,8,RMUX46,20,9,2;9,X20Y5_RMUX55,47,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,9,RMUX24,20,10,2;9,X20Y6_RMUX55,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX07,20,9,RMUX31,20,12,2;9,X20Y8_RMUX55,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,10,4,RMUX33,9,4,1;8,X13Y4_RMUX56,110,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,1,RMUX26,10,1,1;8,X14Y1_RMUX56,116,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,1,RMUX27,10,1,1;8,X14Y1_RMUX56,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,1,RMUX33,10,1,1;8,X14Y1_RMUX56,124,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,2,RMUX26,10,2,1;8,X14Y2_RMUX56,130,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,2,RMUX27,10,2,1;8,X14Y2_RMUX56,37,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,2,RMUX33,10,2,1;8,X14Y2_RMUX56,132,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,2,RMUX37,10,2,1;8,X14Y2_RMUX56,40,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,3,RMUX26,10,3,1;8,X14Y3_RMUX56,127,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,3,RMUX27,10,3,1;8,X14Y3_RMUX56,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,3,RMUX33,10,3,1;8,X14Y3_RMUX56,148,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,3,RMUX37,10,3,1;8,X14Y3_RMUX56,37,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,4,RMUX26,10,4,1;8,X14Y4_RMUX56,145,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,4,RMUX27,10,4,1;8,X14Y4_RMUX56,32,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,4,RMUX33,10,4,1;8,X14Y4_RMUX56,172,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,11,4,RMUX37,10,4,1;8,X14Y4_RMUX56,36,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,1,RMUX26,11,1,1;8,X15Y1_RMUX56,123,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,1,RMUX27,11,1,1;8,X15Y1_RMUX56,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,1,RMUX33,11,1,1;8,X15Y1_RMUX56,141,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,2,RMUX26,11,2,1;8,X15Y2_RMUX56,166,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,2,RMUX27,11,2,1;8,X15Y2_RMUX56,30,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,2,RMUX33,11,2,1;8,X15Y2_RMUX56,143,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,2,RMUX37,11,2,1;8,X15Y2_RMUX56,50,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,3,RMUX26,11,3,1;8,X15Y3_RMUX56,205,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,3,RMUX27,11,3,1;8,X15Y3_RMUX56,20,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,3,RMUX33,11,3,1;8,X15Y3_RMUX56,135,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,3,RMUX37,11,3,1;8,X15Y3_RMUX56,35,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,4,RMUX26,11,4,1;8,X15Y4_RMUX56,209,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,4,RMUX27,11,4,1;8,X15Y4_RMUX56,29,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,4,RMUX33,11,4,1;8,X15Y4_RMUX56,176,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,12,4,RMUX37,11,4,1;8,X15Y4_RMUX56,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,1,RMUX26,14,1,1;8,X18Y1_RMUX56,164,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,1,RMUX27,14,1,1;8,X18Y1_RMUX56,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,1,RMUX33,14,1,1;8,X18Y1_RMUX56,131,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,10,RMUX26,14,10,1;8,X18Y10_RMUX56,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,10,RMUX27,14,10,1;8,X18Y10_RMUX56,81,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,10,RMUX33,14,10,1;8,X18Y10_RMUX56,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,10,RMUX37,14,10,1;8,X18Y10_RMUX56,19,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,11,RMUX26,14,11,1;8,X18Y11_RMUX56,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,11,RMUX27,14,11,1;8,X18Y11_RMUX56,83,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,11,RMUX33,14,11,1;8,X18Y11_RMUX56,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,11,RMUX37,14,11,1;8,X18Y11_RMUX56,23,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,12,RMUX26,14,12,1;8,X18Y12_RMUX56,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,12,RMUX27,14,12,1;8,X18Y12_RMUX56,68,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,12,RMUX33,14,12,1;8,X18Y12_RMUX56,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,12,RMUX37,14,12,1;8,X18Y12_RMUX56,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,2,RMUX26,14,2,1;8,X18Y2_RMUX56,153,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,2,RMUX27,14,2,1;8,X18Y2_RMUX56,23,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX08,15,2,RMUX33,14,2,1;8,X18Y2_RMUX56,93,codeword attributed to a uniquely vendor-used member
