"edge","template","column","routes","source"
"RMUX9@3,4->RMUX38@3,3","RMUX9(+0,+1)->RMUX38","3","2","afexe_bitgen_20260919"
"RMUX15@3,4->RMUX63@2,4","RMUX15(+1,+0)->RMUX63","2","2","afexe_bitgen_20260919"
"RMUX19@3,4->RMUX88@3,3","RMUX19(+0,+1)->RMUX88","3","2","afexe_bitgen_20260919"
"RMUX19@3,4->RMUX89@3,3","RMUX19(+0,+1)->RMUX89","3","2","afexe_bitgen_20260919"
"RMUX19@3,4->RMUX95@3,3","RMUX19(+0,+1)->RMUX95","3","2","afexe_bitgen_20260919"
"RMUX32@3,4->RMUX33@3,2","RMUX32(+0,+2)->RMUX33","3","2","afexe_bitgen_20260919"
"RMUX33@3,4->RMUX45@3,4","RMUX33(+0,+0)->RMUX45","3","2","afexe_bitgen_20260919"
"RMUX38@3,4->RMUX50@2,4","RMUX38(+1,+0)->RMUX50","2","2","afexe_bitgen_20260919"
"RMUX44@3,4->RMUX85@3,4","RMUX44(+0,+0)->RMUX85","3","2","afexe_bitgen_20260919"
"RMUX45@3,4->RMUX86@2,4","RMUX45(+1,+0)->RMUX86","2","2","afexe_bitgen_20260919"
"RMUX49@3,4->RMUX7@4,4","RMUX49(-1,+0)->RMUX7","4","2","afexe_bitgen_20260919"
"RMUX67@3,4->RMUX72@3,4","RMUX67(+0,+0)->RMUX72","3","2","afexe_bitgen_20260919"
"RMUX68@3,4->RMUX80@2,4","RMUX68(+1,+0)->RMUX80","2","2","afexe_bitgen_20260919"
"RMUX68@3,4->RMUX85@2,4","RMUX68(+1,+0)->RMUX85","2","2","afexe_bitgen_20260919"
"RMUX73@3,4->RMUX1@3,4","RMUX73(+0,+0)->RMUX1","3","2","afexe_bitgen_20260919"
"RMUX75@3,4->RMUX10@3,3","RMUX75(+0,+1)->RMUX10","3","2","afexe_bitgen_20260919"
"RMUX86@3,4->RMUX50@4,4","RMUX86(-1,+0)->RMUX50","4","2","afexe_bitgen_20260919"
"RMUX91@3,4->RMUX72@2,4","RMUX91(+1,+0)->RMUX72","2","2","afexe_bitgen_20260919"
"RMUX91@3,4->RMUX89@2,4","RMUX91(+1,+0)->RMUX89","2","2","afexe_bitgen_20260919"
"RMUX3@4,1->RMUX21@4,1","RMUX3(+0,+0)->RMUX21","4","2","afexe_bitgen_20260919"
"RMUX8@4,1->RMUX26@3,1","RMUX8(+1,+0)->RMUX26","3","2","afexe_bitgen_20260919"
"RMUX8@4,1->RMUX27@3,1","RMUX8(+1,+0)->RMUX27","3","2","afexe_bitgen_20260919"
"RMUX8@4,1->RMUX33@3,1","RMUX8(+1,+0)->RMUX33","3","2","afexe_bitgen_20260919"
"RMUX8@4,1->RMUX37@3,1","RMUX8(+1,+0)->RMUX37","3","2","afexe_bitgen_20260919"
"RMUX9@4,1->RMUX38@4,1","RMUX9(+0,+0)->RMUX38","4","2","afexe_bitgen_20260919"
"RMUX15@4,1->RMUX63@3,1","RMUX15(+1,+0)->RMUX63","3","2","afexe_bitgen_20260919"
"RMUX25@4,1->RMUX0@4,1","RMUX25(+0,+0)->RMUX0","4","2","afexe_bitgen_20260919"
"RMUX25@4,1->RMUX1@4,1","RMUX25(+0,+0)->RMUX1","4","2","afexe_bitgen_20260919"
"RMUX27@4,1->RMUX4@4,2","RMUX27(+0,-1)->RMUX4","4","2","afexe_bitgen_20260919"
"RMUX27@4,1->RMUX11@4,2","RMUX27(+0,-1)->RMUX11","4","2","afexe_bitgen_20260919"
"RMUX27@4,1->RMUX15@4,2","RMUX27(+0,-1)->RMUX15","4","2","afexe_bitgen_20260919"
"RMUX33@4,1->RMUX45@4,1","RMUX33(+0,+0)->RMUX45","4","2","afexe_bitgen_20260919"
"RMUX38@4,1->RMUX50@3,1","RMUX38(+1,+0)->RMUX50","3","2","afexe_bitgen_20260919"
"RMUX45@4,1->RMUX86@3,1","RMUX45(+1,+0)->RMUX86","3","2","afexe_bitgen_20260919"
"RMUX49@4,1->RMUX7@5,1","RMUX49(-1,+0)->RMUX7","5","2","afexe_bitgen_20260919"
"RMUX51@4,1->RMUX15@4,1","RMUX51(+0,+0)->RMUX15","4","2","afexe_bitgen_20260919"
"RMUX57@4,1->RMUX45@4,1","RMUX57(+0,+0)->RMUX45","4","2","afexe_bitgen_20260919"
"RMUX57@4,1->RMUX34@4,2","RMUX57(+0,-1)->RMUX34","4","2","afexe_bitgen_20260919"
"RMUX57@4,1->RMUX38@4,2","RMUX57(+0,-1)->RMUX38","4","2","afexe_bitgen_20260919"
"RMUX68@4,1->RMUX80@3,1","RMUX68(+1,+0)->RMUX80","3","2","afexe_bitgen_20260919"
"RMUX68@4,1->RMUX85@3,1","RMUX68(+1,+0)->RMUX85","3","2","afexe_bitgen_20260919"
"RMUX80@4,1->RMUX26@4,3","RMUX80(+0,-2)->RMUX26","4","2","afexe_bitgen_20260919"
"RMUX86@4,1->RMUX50@5,1","RMUX86(-1,+0)->RMUX50","5","2","afexe_bitgen_20260919"
"RMUX91@4,1->RMUX72@3,1","RMUX91(+1,+0)->RMUX72","3","2","afexe_bitgen_20260919"
"RMUX91@4,1->RMUX89@3,1","RMUX91(+1,+0)->RMUX89","3","2","afexe_bitgen_20260919"
"RMUX92@4,1->RMUX81@4,1","RMUX92(+0,+0)->RMUX81","4","2","afexe_bitgen_20260919"
"RMUX2@4,2->RMUX18@4,1","RMUX2(+0,+1)->RMUX18","4","2","afexe_bitgen_20260919"
"RMUX3@4,2->RMUX21@4,2","RMUX3(+0,+0)->RMUX21","4","2","afexe_bitgen_20260919"
"RMUX8@4,2->RMUX26@3,2","RMUX8(+1,+0)->RMUX26","3","2","afexe_bitgen_20260919"
"RMUX8@4,2->RMUX37@3,2","RMUX8(+1,+0)->RMUX37","3","2","afexe_bitgen_20260919"
"RMUX15@4,2->RMUX63@3,2","RMUX15(+1,+0)->RMUX63","3","2","afexe_bitgen_20260919"
"RMUX19@4,2->RMUX88@4,1","RMUX19(+0,+1)->RMUX88","4","2","afexe_bitgen_20260919"
"RMUX19@4,2->RMUX89@4,1","RMUX19(+0,+1)->RMUX89","4","2","afexe_bitgen_20260919"
"RMUX19@4,2->RMUX95@4,1","RMUX19(+0,+1)->RMUX95","4","2","afexe_bitgen_20260919"
"RMUX25@4,2->RMUX0@4,2","RMUX25(+0,+0)->RMUX0","4","2","afexe_bitgen_20260919"
"RMUX25@4,2->RMUX1@4,2","RMUX25(+0,+0)->RMUX1","4","2","afexe_bitgen_20260919"
"RMUX37@4,2->RMUX48@4,4","RMUX37(+0,-2)->RMUX48","4","2","afexe_bitgen_20260919"
"RMUX38@4,2->RMUX50@3,2","RMUX38(+1,+0)->RMUX50","3","2","afexe_bitgen_20260919"
"RMUX39@4,2->RMUX52@4,1","RMUX39(+0,+1)->RMUX52","4","2","afexe_bitgen_20260919"
"RMUX39@4,2->RMUX53@4,1","RMUX39(+0,+1)->RMUX53","4","2","afexe_bitgen_20260919"
"RMUX39@4,2->RMUX58@4,1","RMUX39(+0,+1)->RMUX58","4","2","afexe_bitgen_20260919"
"RMUX45@4,2->RMUX86@3,2","RMUX45(+1,+0)->RMUX86","3","2","afexe_bitgen_20260919"
"RMUX49@4,2->RMUX7@5,2","RMUX49(-1,+0)->RMUX7","5","2","afexe_bitgen_20260919"
"RMUX55@4,2->RMUX31@4,1","RMUX55(+0,+1)->RMUX31","4","2","afexe_bitgen_20260919"
"RMUX68@4,2->RMUX80@3,2","RMUX68(+1,+0)->RMUX80","3","2","afexe_bitgen_20260919"
"RMUX68@4,2->RMUX85@3,2","RMUX68(+1,+0)->RMUX85","3","2","afexe_bitgen_20260919"
"RMUX69@4,2->RMUX93@4,1","RMUX69(+0,+1)->RMUX93","4","2","afexe_bitgen_20260919"
"RMUX73@4,2->RMUX0@4,4","RMUX73(+0,-2)->RMUX0","4","2","afexe_bitgen_20260919"
"RMUX75@4,2->RMUX10@4,1","RMUX75(+0,+1)->RMUX10","4","2","afexe_bitgen_20260919"
"RMUX80@4,2->RMUX26@4,4","RMUX80(+0,-2)->RMUX26","4","2","afexe_bitgen_20260919"
"RMUX86@4,2->RMUX50@5,2","RMUX86(-1,+0)->RMUX50","5","2","afexe_bitgen_20260919"
"RMUX91@4,2->RMUX72@3,2","RMUX91(+1,+0)->RMUX72","3","2","afexe_bitgen_20260919"
"RMUX91@4,2->RMUX89@3,2","RMUX91(+1,+0)->RMUX89","3","2","afexe_bitgen_20260919"
"RMUX92@4,2->RMUX81@4,2","RMUX92(+0,+0)->RMUX81","4","2","afexe_bitgen_20260919"
"RMUX3@4,3->RMUX15@4,3","RMUX3(+0,+0)->RMUX15","4","2","afexe_bitgen_20260919"
"RMUX7@4,3->RMUX25@4,3","RMUX7(+0,+0)->RMUX25","4","2","afexe_bitgen_20260919"
"RMUX8@4,3->RMUX27@3,3","RMUX8(+1,+0)->RMUX27","3","2","afexe_bitgen_20260919"
"RMUX8@4,3->RMUX33@3,3","RMUX8(+1,+0)->RMUX33","3","2","afexe_bitgen_20260919"
"RMUX14@4,3->RMUX61@4,4","RMUX14(+0,-1)->RMUX61","4","2","afexe_bitgen_20260919"
"RMUX15@4,3->RMUX63@3,3","RMUX15(+1,+0)->RMUX63","3","2","afexe_bitgen_20260919"
"RMUX27@4,3->RMUX4@4,4","RMUX27(+0,-1)->RMUX4","4","2","afexe_bitgen_20260919"
"RMUX27@4,3->RMUX11@4,4","RMUX27(+0,-1)->RMUX11","4","2","afexe_bitgen_20260919"
"RMUX27@4,3->RMUX15@4,4","RMUX27(+0,-1)->RMUX15","4","2","afexe_bitgen_20260919"
"RMUX32@4,3->RMUX33@4,1","RMUX32(+0,+2)->RMUX33","4","2","afexe_bitgen_20260919"
"RMUX38@4,3->RMUX50@3,3","RMUX38(+1,+0)->RMUX50","3","2","afexe_bitgen_20260919"
"RMUX45@4,3->RMUX86@3,3","RMUX45(+1,+0)->RMUX86","3","2","afexe_bitgen_20260919"
"RMUX49@4,3->RMUX7@5,3","RMUX49(-1,+0)->RMUX7","5","2","afexe_bitgen_20260919"
"RMUX51@4,3->RMUX15@4,3","RMUX51(+0,+0)->RMUX15","4","2","afexe_bitgen_20260919"
"RMUX55@4,3->RMUX24@4,1","RMUX55(+0,+2)->RMUX24","4","2","afexe_bitgen_20260919"
"RMUX57@4,3->RMUX45@4,3","RMUX57(+0,+0)->RMUX45","4","2","afexe_bitgen_20260919"
"RMUX57@4,3->RMUX34@4,4","RMUX57(+0,-1)->RMUX34","4","2","afexe_bitgen_20260919"
"RMUX57@4,3->RMUX38@4,4","RMUX57(+0,-1)->RMUX38","4","2","afexe_bitgen_20260919"
"RMUX67@4,3->RMUX72@4,3","RMUX67(+0,+0)->RMUX72","4","2","afexe_bitgen_20260919"
"RMUX67@4,3->RMUX94@4,4","RMUX67(+0,-1)->RMUX94","4","2","afexe_bitgen_20260919"
"RMUX68@4,3->RMUX80@3,3","RMUX68(+1,+0)->RMUX80","3","2","afexe_bitgen_20260919"
"RMUX68@4,3->RMUX85@3,3","RMUX68(+1,+0)->RMUX85","3","2","afexe_bitgen_20260919"
"RMUX73@4,3->RMUX1@4,3","RMUX73(+0,+0)->RMUX1","4","2","afexe_bitgen_20260919"
"RMUX86@4,3->RMUX50@5,3","RMUX86(-1,+0)->RMUX50","5","2","afexe_bitgen_20260919"
"RMUX91@4,3->RMUX72@3,3","RMUX91(+1,+0)->RMUX72","3","2","afexe_bitgen_20260919"
"RMUX91@4,3->RMUX89@3,3","RMUX91(+1,+0)->RMUX89","3","2","afexe_bitgen_20260919"
"RMUX3@4,4->RMUX15@4,4","RMUX3(+0,+0)->RMUX15","4","2","afexe_bitgen_20260919"
"RMUX7@4,4->RMUX25@4,4","RMUX7(+0,+0)->RMUX25","4","2","afexe_bitgen_20260919"
"RMUX8@4,4->RMUX26@3,4","RMUX8(+1,+0)->RMUX26","3","2","afexe_bitgen_20260919"
"RMUX8@4,4->RMUX27@3,4","RMUX8(+1,+0)->RMUX27","3","2","afexe_bitgen_20260919"
"RMUX9@4,4->RMUX38@4,3","RMUX9(+0,+1)->RMUX38","4","2","afexe_bitgen_20260919"
"RMUX9@4,4->RMUX38@4,4","RMUX9(+0,+0)->RMUX38","4","2","afexe_bitgen_20260919"
"RMUX15@4,4->RMUX63@3,4","RMUX15(+1,+0)->RMUX63","3","2","afexe_bitgen_20260919"
"RMUX32@4,4->RMUX33@4,2","RMUX32(+0,+2)->RMUX33","4","2","afexe_bitgen_20260919"
"RMUX33@4,4->RMUX45@4,4","RMUX33(+0,+0)->RMUX45","4","2","afexe_bitgen_20260919"
"RMUX38@4,4->RMUX50@3,4","RMUX38(+1,+0)->RMUX50","3","2","afexe_bitgen_20260919"
"RMUX44@4,4->RMUX85@4,4","RMUX44(+0,+0)->RMUX85","4","2","afexe_bitgen_20260919"
"RMUX45@4,4->RMUX86@3,4","RMUX45(+1,+0)->RMUX86","3","2","afexe_bitgen_20260919"
"RMUX49@4,4->RMUX7@5,4","RMUX49(-1,+0)->RMUX7","5","2","afexe_bitgen_20260919"
"RMUX67@4,4->RMUX72@4,4","RMUX67(+0,+0)->RMUX72","4","2","afexe_bitgen_20260919"
"RMUX73@4,4->RMUX1@4,4","RMUX73(+0,+0)->RMUX1","4","2","afexe_bitgen_20260919"
"RMUX75@4,4->RMUX10@4,3","RMUX75(+0,+1)->RMUX10","4","2","afexe_bitgen_20260919"
"RMUX86@4,4->RMUX50@5,4","RMUX86(-1,+0)->RMUX50","5","2","afexe_bitgen_20260919"
"RMUX91@4,4->RMUX72@3,4","RMUX91(+1,+0)->RMUX72","3","2","afexe_bitgen_20260919"
"RMUX91@4,4->RMUX89@3,4","RMUX91(+1,+0)->RMUX89","3","2","afexe_bitgen_20260919"
"RMUX3@5,1->RMUX15@5,1","RMUX3(+0,+0)->RMUX15","5","2","afexe_bitgen_20260919"
"RMUX3@5,1->RMUX21@5,1","RMUX3(+0,+0)->RMUX21","5","2","afexe_bitgen_20260919"
"RMUX8@5,1->RMUX26@4,1","RMUX8(+1,+0)->RMUX26","4","2","afexe_bitgen_20260919"
"RMUX8@5,1->RMUX27@4,1","RMUX8(+1,+0)->RMUX27","4","2","afexe_bitgen_20260919"
"RMUX8@5,1->RMUX33@4,1","RMUX8(+1,+0)->RMUX33","4","2","afexe_bitgen_20260919"
"RMUX8@5,1->RMUX37@4,1","RMUX8(+1,+0)->RMUX37","4","2","afexe_bitgen_20260919"
"RMUX9@5,1->RMUX38@5,1","RMUX9(+0,+0)->RMUX38","5","2","afexe_bitgen_20260919"
"RMUX25@5,1->RMUX0@5,1","RMUX25(+0,+0)->RMUX0","5","2","afexe_bitgen_20260919"
"RMUX25@5,1->RMUX1@5,1","RMUX25(+0,+0)->RMUX1","5","2","afexe_bitgen_20260919"
"RMUX27@5,1->RMUX4@5,2","RMUX27(+0,-1)->RMUX4","5","2","afexe_bitgen_20260919"
"RMUX27@5,1->RMUX15@5,2","RMUX27(+0,-1)->RMUX15","5","2","afexe_bitgen_20260919"
"RMUX33@5,1->RMUX45@5,1","RMUX33(+0,+0)->RMUX45","5","2","afexe_bitgen_20260919"
"RMUX38@5,1->RMUX50@4,1","RMUX38(+1,+0)->RMUX50","4","2","afexe_bitgen_20260919"
"RMUX45@5,1->RMUX86@4,1","RMUX45(+1,+0)->RMUX86","4","2","afexe_bitgen_20260919"
"RMUX49@5,1->RMUX7@6,1","RMUX49(-1,+0)->RMUX7","6","2","afexe_bitgen_20260919"
"RMUX51@5,1->RMUX15@5,1","RMUX51(+0,+0)->RMUX15","5","2","afexe_bitgen_20260919"
"RMUX57@5,1->RMUX45@5,1","RMUX57(+0,+0)->RMUX45","5","2","afexe_bitgen_20260919"
"RMUX57@5,1->RMUX34@5,2","RMUX57(+0,-1)->RMUX34","5","2","afexe_bitgen_20260919"
"RMUX57@5,1->RMUX38@5,2","RMUX57(+0,-1)->RMUX38","5","2","afexe_bitgen_20260919"
"RMUX68@5,1->RMUX80@4,1","RMUX68(+1,+0)->RMUX80","4","2","afexe_bitgen_20260919"
"RMUX68@5,1->RMUX85@4,1","RMUX68(+1,+0)->RMUX85","4","2","afexe_bitgen_20260919"
"RMUX80@5,1->RMUX26@5,3","RMUX80(+0,-2)->RMUX26","5","2","afexe_bitgen_20260919"
"RMUX86@5,1->RMUX50@6,1","RMUX86(-1,+0)->RMUX50","6","2","afexe_bitgen_20260919"
"RMUX91@5,1->RMUX72@4,1","RMUX91(+1,+0)->RMUX72","4","2","afexe_bitgen_20260919"
"RMUX91@5,1->RMUX89@4,1","RMUX91(+1,+0)->RMUX89","4","2","afexe_bitgen_20260919"
"RMUX92@5,1->RMUX81@5,1","RMUX92(+0,+0)->RMUX81","5","2","afexe_bitgen_20260919"
"RMUX2@5,2->RMUX18@5,1","RMUX2(+0,+1)->RMUX18","5","2","afexe_bitgen_20260919"
"RMUX8@5,2->RMUX26@4,2","RMUX8(+1,+0)->RMUX26","4","2","afexe_bitgen_20260919"
"RMUX8@5,2->RMUX27@4,2","RMUX8(+1,+0)->RMUX27","4","2","afexe_bitgen_20260919"
"RMUX9@5,2->RMUX38@5,1","RMUX9(+0,+1)->RMUX38","5","2","afexe_bitgen_20260919"
"RMUX15@5,2->RMUX63@4,2","RMUX15(+1,+0)->RMUX63","4","2","afexe_bitgen_20260919"
"RMUX19@5,2->RMUX88@5,1","RMUX19(+0,+1)->RMUX88","5","2","afexe_bitgen_20260919"
"RMUX19@5,2->RMUX89@5,1","RMUX19(+0,+1)->RMUX89","5","2","afexe_bitgen_20260919"
"RMUX19@5,2->RMUX95@5,1","RMUX19(+0,+1)->RMUX95","5","2","afexe_bitgen_20260919"
"RMUX25@5,2->RMUX0@5,2","RMUX25(+0,+0)->RMUX0","5","2","afexe_bitgen_20260919"
"RMUX25@5,2->RMUX1@5,2","RMUX25(+0,+0)->RMUX1","5","2","afexe_bitgen_20260919"
"RMUX33@5,2->RMUX45@5,2","RMUX33(+0,+0)->RMUX45","5","2","afexe_bitgen_20260919"
"RMUX37@5,2->RMUX48@5,4","RMUX37(+0,-2)->RMUX48","5","2","afexe_bitgen_20260919"
"RMUX38@5,2->RMUX50@4,2","RMUX38(+1,+0)->RMUX50","4","2","afexe_bitgen_20260919"
"RMUX39@5,2->RMUX52@5,1","RMUX39(+0,+1)->RMUX52","5","2","afexe_bitgen_20260919"
"RMUX39@5,2->RMUX53@5,1","RMUX39(+0,+1)->RMUX53","5","2","afexe_bitgen_20260919"
"RMUX39@5,2->RMUX58@5,1","RMUX39(+0,+1)->RMUX58","5","2","afexe_bitgen_20260919"
"RMUX45@5,2->RMUX86@4,2","RMUX45(+1,+0)->RMUX86","4","2","afexe_bitgen_20260919"
"RMUX49@5,2->RMUX7@6,2","RMUX49(-1,+0)->RMUX7","6","2","afexe_bitgen_20260919"
"RMUX51@5,2->RMUX15@5,2","RMUX51(+0,+0)->RMUX15","5","2","afexe_bitgen_20260919"
"RMUX55@5,2->RMUX31@5,1","RMUX55(+0,+1)->RMUX31","5","2","afexe_bitgen_20260919"
"RMUX68@5,2->RMUX80@4,2","RMUX68(+1,+0)->RMUX80","4","2","afexe_bitgen_20260919"
"RMUX68@5,2->RMUX85@4,2","RMUX68(+1,+0)->RMUX85","4","2","afexe_bitgen_20260919"
"RMUX69@5,2->RMUX93@5,1","RMUX69(+0,+1)->RMUX93","5","2","afexe_bitgen_20260919"
"RMUX73@5,2->RMUX0@5,4","RMUX73(+0,-2)->RMUX0","5","2","afexe_bitgen_20260919"
"RMUX75@5,2->RMUX10@5,1","RMUX75(+0,+1)->RMUX10","5","2","afexe_bitgen_20260919"
"RMUX80@5,2->RMUX26@5,4","RMUX80(+0,-2)->RMUX26","5","2","afexe_bitgen_20260919"
"RMUX86@5,2->RMUX50@6,2","RMUX86(-1,+0)->RMUX50","6","2","afexe_bitgen_20260919"
"RMUX91@5,2->RMUX72@4,2","RMUX91(+1,+0)->RMUX72","4","2","afexe_bitgen_20260919"
"RMUX91@5,2->RMUX89@4,2","RMUX91(+1,+0)->RMUX89","4","2","afexe_bitgen_20260919"
"RMUX92@5,2->RMUX81@5,2","RMUX92(+0,+0)->RMUX81","5","2","afexe_bitgen_20260919"
"RMUX7@5,3->RMUX25@5,3","RMUX7(+0,+0)->RMUX25","5","2","afexe_bitgen_20260919"
"RMUX8@5,3->RMUX26@4,3","RMUX8(+1,+0)->RMUX26","4","2","afexe_bitgen_20260919"
"RMUX8@5,3->RMUX27@4,3","RMUX8(+1,+0)->RMUX27","4","2","afexe_bitgen_20260919"
"RMUX8@5,3->RMUX33@4,3","RMUX8(+1,+0)->RMUX33","4","2","afexe_bitgen_20260919"
"RMUX8@5,3->RMUX37@4,3","RMUX8(+1,+0)->RMUX37","4","2","afexe_bitgen_20260919"
"RMUX14@5,3->RMUX61@5,4","RMUX14(+0,-1)->RMUX61","5","2","afexe_bitgen_20260919"
"RMUX15@5,3->RMUX63@4,3","RMUX15(+1,+0)->RMUX63","4","2","afexe_bitgen_20260919"
"RMUX27@5,3->RMUX4@5,4","RMUX27(+0,-1)->RMUX4","5","2","afexe_bitgen_20260919"
"RMUX27@5,3->RMUX11@5,4","RMUX27(+0,-1)->RMUX11","5","2","afexe_bitgen_20260919"
"RMUX32@5,3->RMUX33@5,1","RMUX32(+0,+2)->RMUX33","5","2","afexe_bitgen_20260919"
"RMUX38@5,3->RMUX50@4,3","RMUX38(+1,+0)->RMUX50","4","2","afexe_bitgen_20260919"
"RMUX45@5,3->RMUX86@4,3","RMUX45(+1,+0)->RMUX86","4","2","afexe_bitgen_20260919"
"RMUX49@5,3->RMUX7@6,3","RMUX49(-1,+0)->RMUX7","6","2","afexe_bitgen_20260919"
"RMUX51@5,3->RMUX15@5,3","RMUX51(+0,+0)->RMUX15","5","2","afexe_bitgen_20260919"
"RMUX55@5,3->RMUX24@5,1","RMUX55(+0,+2)->RMUX24","5","2","afexe_bitgen_20260919"
"RMUX57@5,3->RMUX45@5,3","RMUX57(+0,+0)->RMUX45","5","2","afexe_bitgen_20260919"
"RMUX57@5,3->RMUX34@5,4","RMUX57(+0,-1)->RMUX34","5","2","afexe_bitgen_20260919"
"RMUX57@5,3->RMUX38@5,4","RMUX57(+0,-1)->RMUX38","5","2","afexe_bitgen_20260919"
"RMUX67@5,3->RMUX72@5,3","RMUX67(+0,+0)->RMUX72","5","2","afexe_bitgen_20260919"
"RMUX67@5,3->RMUX94@5,4","RMUX67(+0,-1)->RMUX94","5","2","afexe_bitgen_20260919"
"RMUX68@5,3->RMUX80@4,3","RMUX68(+1,+0)->RMUX80","4","2","afexe_bitgen_20260919"
"RMUX68@5,3->RMUX85@4,3","RMUX68(+1,+0)->RMUX85","4","2","afexe_bitgen_20260919"
"RMUX73@5,3->RMUX1@5,3","RMUX73(+0,+0)->RMUX1","5","2","afexe_bitgen_20260919"
"RMUX86@5,3->RMUX50@6,3","RMUX86(-1,+0)->RMUX50","6","2","afexe_bitgen_20260919"
"RMUX91@5,3->RMUX72@4,3","RMUX91(+1,+0)->RMUX72","4","2","afexe_bitgen_20260919"
"RMUX91@5,3->RMUX89@4,3","RMUX91(+1,+0)->RMUX89","4","2","afexe_bitgen_20260919"
"RMUX3@5,4->RMUX21@5,4","RMUX3(+0,+0)->RMUX21","5","2","afexe_bitgen_20260919"
"RMUX7@5,4->RMUX25@5,4","RMUX7(+0,+0)->RMUX25","5","2","afexe_bitgen_20260919"
"RMUX8@5,4->RMUX33@4,4","RMUX8(+1,+0)->RMUX33","4","2","afexe_bitgen_20260919"
"RMUX8@5,4->RMUX37@4,4","RMUX8(+1,+0)->RMUX37","4","2","afexe_bitgen_20260919"
"RMUX9@5,4->RMUX38@5,3","RMUX9(+0,+1)->RMUX38","5","2","afexe_bitgen_20260919"
"RMUX15@5,4->RMUX63@4,4","RMUX15(+1,+0)->RMUX63","4","2","afexe_bitgen_20260919"
"RMUX32@5,4->RMUX33@5,2","RMUX32(+0,+2)->RMUX33","5","2","afexe_bitgen_20260919"
"RMUX44@5,4->RMUX85@5,4","RMUX44(+0,+0)->RMUX85","5","2","afexe_bitgen_20260919"
"RMUX45@5,4->RMUX86@4,4","RMUX45(+1,+0)->RMUX86","4","2","afexe_bitgen_20260919"
"RMUX49@5,4->RMUX7@6,4","RMUX49(-1,+0)->RMUX7","6","2","afexe_bitgen_20260919"
"RMUX57@5,4->RMUX45@5,4","RMUX57(+0,+0)->RMUX45","5","2","afexe_bitgen_20260919"
"RMUX67@5,4->RMUX72@5,4","RMUX67(+0,+0)->RMUX72","5","2","afexe_bitgen_20260919"
"RMUX68@5,4->RMUX80@4,4","RMUX68(+1,+0)->RMUX80","4","2","afexe_bitgen_20260919"
"RMUX68@5,4->RMUX85@4,4","RMUX68(+1,+0)->RMUX85","4","2","afexe_bitgen_20260919"
"RMUX68@5,4->RMUX81@8,4","RMUX68(-3,+0)->RMUX81","8","2","afexe_bitgen_20260919"
"RMUX75@5,4->RMUX10@5,3","RMUX75(+0,+1)->RMUX10","5","2","afexe_bitgen_20260919"
"RMUX86@5,4->RMUX50@6,4","RMUX86(-1,+0)->RMUX50","6","2","afexe_bitgen_20260919"
"RMUX91@5,4->RMUX72@4,4","RMUX91(+1,+0)->RMUX72","4","2","afexe_bitgen_20260919"
"RMUX91@5,4->RMUX89@4,4","RMUX91(+1,+0)->RMUX89","4","2","afexe_bitgen_20260919"
"RMUX3@6,1->RMUX15@6,1","RMUX3(+0,+0)->RMUX15","6","2","afexe_bitgen_20260919"
"RMUX3@6,1->RMUX21@6,1","RMUX3(+0,+0)->RMUX21","6","2","afexe_bitgen_20260919"
"RMUX7@6,1->RMUX25@6,1","RMUX7(+0,+0)->RMUX25","6","2","afexe_bitgen_20260919"
"RMUX8@6,1->RMUX26@5,1","RMUX8(+1,+0)->RMUX26","5","2","afexe_bitgen_20260919"
"RMUX8@6,1->RMUX27@5,1","RMUX8(+1,+0)->RMUX27","5","2","afexe_bitgen_20260919"
"RMUX8@6,1->RMUX33@5,1","RMUX8(+1,+0)->RMUX33","5","2","afexe_bitgen_20260919"
"RMUX8@6,1->RMUX37@5,1","RMUX8(+1,+0)->RMUX37","5","2","afexe_bitgen_20260919"
"RMUX9@6,1->RMUX38@6,1","RMUX9(+0,+0)->RMUX38","6","2","afexe_bitgen_20260919"
"RMUX14@6,1->RMUX61@6,2","RMUX14(+0,-1)->RMUX61","6","2","afexe_bitgen_20260919"
"RMUX15@6,1->RMUX63@5,1","RMUX15(+1,+0)->RMUX63","5","2","afexe_bitgen_20260919"
"RMUX25@6,1->RMUX0@6,1","RMUX25(+0,+0)->RMUX0","6","2","afexe_bitgen_20260919"
"RMUX25@6,1->RMUX1@6,1","RMUX25(+0,+0)->RMUX1","6","2","afexe_bitgen_20260919"
"RMUX27@6,1->RMUX4@6,2","RMUX27(+0,-1)->RMUX4","6","2","afexe_bitgen_20260919"
"RMUX27@6,1->RMUX11@6,2","RMUX27(+0,-1)->RMUX11","6","2","afexe_bitgen_20260919"
"RMUX27@6,1->RMUX15@6,2","RMUX27(+0,-1)->RMUX15","6","2","afexe_bitgen_20260919"
"RMUX33@6,1->RMUX45@6,1","RMUX33(+0,+0)->RMUX45","6","2","afexe_bitgen_20260919"
"RMUX37@6,1->RMUX48@6,3","RMUX37(+0,-2)->RMUX48","6","2","afexe_bitgen_20260919"
"RMUX38@6,1->RMUX50@5,1","RMUX38(+1,+0)->RMUX50","5","2","afexe_bitgen_20260919"
"RMUX44@6,1->RMUX85@6,1","RMUX44(+0,+0)->RMUX85","6","2","afexe_bitgen_20260919"
"RMUX45@6,1->RMUX86@5,1","RMUX45(+1,+0)->RMUX86","5","2","afexe_bitgen_20260919"
"RMUX49@6,1->RMUX7@7,1","RMUX49(-1,+0)->RMUX7","7","2","afexe_bitgen_20260919"
