src_res,src_x,src_y,dst_res,dst_x,dst_y,source
RMUX69,20,1,RMUX92,20,2,silicon_harvest
OMUX32,20,4,OMUX31,20,4,silicon_harvest
RMUX67,20,5,RMUX88,20,4,silicon_harvest
RMUX58,20,4,IMUX32,20,4,silicon_harvest
RMUX75,20,3,RMUX10,20,4,silicon_harvest
OMUX25,20,4,IMUX36,20,4,silicon_harvest
RMUX03,20,8,RMUX14,16,8,silicon_harvest
RMUX45,15,7,RMUX92,18,7,silicon_harvest
RMUX01,15,4,RMUX01,16,4,silicon_harvest
RMUX03,20,4,RMUX21,18,4,silicon_harvest
OMUX23,20,4,RMUX33,20,4,silicon_harvest
RMUX49,21,4,RMUX22,20,4,silicon_harvest
RMUX69,20,4,RMUX92,20,8,silicon_harvest
RMUX14,16,8,RMUX61,16,4,silicon_harvest
RMUX20,16,4,RMUX80,15,4,silicon_harvest
OMUX02,20,4,OMUX01,20,4,silicon_harvest
RMUX92,20,8,RMUX80,20,12,silicon_harvest
RMUX88,20,4,IMUX40,20,4,silicon_harvest
OMUX14,20,4,OMUX13,20,4,silicon_harvest
RMUX08,20,5,RMUX37,21,5,silicon_harvest
RMUX16,20,4,IMUX16,20,4,silicon_harvest
RMUX20,20,3,RMUX74,17,3,silicon_harvest
RMUX09,15,3,RMUX45,15,7,silicon_harvest
RMUX20,20,7,RMUX75,18,7,silicon_harvest
RMUX86,19,4,RMUX50,15,4,silicon_harvest
RMUX92,20,2,RMUX75,20,3,silicon_harvest
RMUX27,20,4,RMUX20,20,3,silicon_harvest
OMUX20,20,4,OMUX19,20,4,silicon_harvest
OMUX13,20,4,IMUX20,20,4,silicon_harvest
RMUX80,18,8,RMUX27,18,4,silicon_harvest
OMUX19,20,4,IMUX28,20,4,silicon_harvest
RMUX09,16,4,RMUX38,16,5,silicon_harvest
RMUX61,16,4,RMUX70,20,4,silicon_harvest
RMUX74,17,3,RMUX03,18,3,silicon_harvest
RMUX70,20,4,IMUX08,20,4,silicon_harvest
OMUX05,20,4,RMUX02,20,4,silicon_harvest
OMUX01,20,4,IMUX04,20,4,silicon_harvest
RMUX01,16,4,RMUX16,20,4,silicon_harvest
OMUX20,20,4,RMUX27,20,4,silicon_harvest
RMUX50,20,7,RMUX08,20,5,silicon_harvest
RMUX88,20,3,IMUX40,20,3,silicon_harvest
RMUX62,20,3,RMUX56,20,4,silicon_harvest
RMUX28,20,3,IMUX00,20,3,silicon_harvest
OMUX11,20,3,RMUX07,20,3,silicon_harvest
OMUX07,20,3,IMUX12,20,3,silicon_harvest
RMUX19,20,2,RMUX88,20,3,silicon_harvest
RMUX63,18,5,RMUX62,14,5,silicon_harvest
RMUX62,20,3,RMUX57,20,4,silicon_harvest
RMUX49,20,2,RMUX07,16,2,silicon_harvest
OMUX31,20,3,IMUX44,20,3,silicon_harvest
RMUX33,20,3,RMUX39,18,3,silicon_harvest
OMUX25,20,3,IMUX36,20,3,silicon_harvest
RMUX39,18,3,RMUX63,18,5,silicon_harvest
OMUX20,20,3,OMUX19,20,3,silicon_harvest
OMUX13,20,3,IMUX20,20,3,silicon_harvest
RMUX25,20,2,RMUX16,20,3,silicon_harvest
OMUX26,20,3,OMUX25,20,3,silicon_harvest
OMUX08,20,3,OMUX07,20,3,silicon_harvest
RMUX26,19,3,RMUX09,15,3,silicon_harvest
OMUX11,20,3,RMUX03,20,3,silicon_harvest
RMUX03,20,3,RMUX20,16,3,silicon_harvest
RMUX01,16,3,RMUX22,20,3,silicon_harvest
RMUX07,20,3,RMUX25,20,2,silicon_harvest
OMUX05,20,3,RMUX08,20,3,silicon_harvest
RMUX45,15,4,RMUX86,16,4,silicon_harvest
OMUX29,20,3,RMUX69,20,3,silicon_harvest
RMUX50,20,3,RMUX19,20,2,silicon_harvest
RMUX69,20,5,RMUX87,20,7,silicon_harvest
RMUX39,20,1,RMUX69,20,5,silicon_harvest
RMUX50,14,6,RMUX03,14,4,silicon_harvest
RMUX16,20,3,IMUX16,20,3,silicon_harvest
OMUX32,20,3,OMUX31,20,3,silicon_harvest
OMUX02,20,3,OMUX01,20,3,silicon_harvest
RMUX81,19,1,RMUX39,20,1,silicon_harvest
OMUX17,20,3,RMUX37,20,3,silicon_harvest
RMUX69,20,3,RMUX93,20,5,silicon_harvest
RMUX20,20,1,RMUX81,19,1,silicon_harvest
RMUX38,12,3,RMUX61,16,3,silicon_harvest
OMUX01,20,3,IMUX04,20,3,silicon_harvest
RMUX25,16,1,RMUX01,16,3,silicon_harvest
OMUX20,20,3,RMUX33,20,3,silicon_harvest
RMUX70,20,3,IMUX08,20,3,silicon_harvest
OMUX29,20,3,RMUX50,20,3,silicon_harvest
OMUX35,20,3,RMUX62,20,3,silicon_harvest
RMUX87,20,7,RMUX58,20,3,silicon_harvest
RMUX37,20,3,RMUX49,20,2,silicon_harvest
RMUX07,16,2,RMUX25,16,1,silicon_harvest
RMUX86,16,4,RMUX57,12,4,silicon_harvest
RMUX08,20,3,RMUX26,19,3,silicon_harvest
RMUX57,20,4,RMUX28,20,3,silicon_harvest
RMUX58,20,3,IMUX32,20,3,silicon_harvest
OMUX23,20,3,RMUX27,20,3,silicon_harvest
RMUX61,16,3,RMUX70,20,3,silicon_harvest
RMUX56,20,4,RMUX26,16,4,silicon_harvest
RMUX22,20,3,IMUX24,20,3,silicon_harvest
RMUX57,12,4,RMUX38,12,3,silicon_harvest
OMUX19,20,3,IMUX28,20,3,silicon_harvest
RMUX27,20,3,RMUX20,20,1,silicon_harvest
OMUX14,20,3,OMUX13,20,3,silicon_harvest
RMUX10,16,10,IMUX08,16,10,silicon_harvest
RMUX92,20,11,RMUX80,20,10,silicon_harvest
RMUX32,16,10,RMUX33,16,11,silicon_harvest
OMUX23,16,10,RMUX27,16,10,silicon_harvest
RMUX21,16,8,RMUX87,16,6,silicon_harvest
RMUX39,15,1,RMUX69,15,5,silicon_harvest
RMUX57,16,12,RMUX44,16,10,silicon_harvest
RMUX85,15,6,RMUX55,15,9,silicon_harvest
RMUX27,16,11,RMUX14,16,10,silicon_harvest
RMUX63,16,3,RMUX69,15,3,silicon_harvest
RMUX07,16,10,RMUX25,16,9,silicon_harvest
RMUX46,16,11,IMUX00,16,11,silicon_harvest
RMUX50,16,6,RMUX09,16,4,silicon_harvest
RMUX39,16,4,RMUX68,16,6,silicon_harvest
RMUX93,20,12,RMUX86,17,12,silicon_harvest
RMUX26,8,4,RMUX03,4,4,silicon_harvest
RMUX27,16,10,RMUX21,16,8,silicon_harvest
RMUX44,14,11,RMUX80,14,10,silicon_harvest
RMUX14,16,10,RMUX50,16,6,silicon_harvest
RMUX68,4,4,RMUX81,6,4,silicon_harvest
RMUX69,15,3,RMUX92,15,5,silicon_harvest
OMUX14,16,10,RMUX26,16,10,silicon_harvest
RMUX15,16,10,RMUX69,20,10,silicon_harvest
RMUX81,13,4,RMUX39,16,4,silicon_harvest
OMUX11,16,10,RMUX07,16,10,silicon_harvest
RMUX86,16,6,RMUX50,14,6,silicon_harvest
OMUX17,16,10,RMUX32,16,10,silicon_harvest
RMUX09,16,4,RMUX39,16,8,silicon_harvest
RMUX44,15,10,RMUX80,15,7,silicon_harvest
OMUX02,16,10,RMUX21,16,10,silicon_harvest
RMUX33,17,1,RMUX39,15,1,silicon_harvest
RMUX03,15,10,RMUX21,14,10,silicon_harvest
OMUX05,16,10,RMUX15,16,10,silicon_harvest
RMUX80,17,4,RMUX33,17,1,silicon_harvest
OMUX23,16,11,RMUX27,16,11,silicon_harvest
RMUX44,17,6,RMUX80,17,4,silicon_harvest
RMUX56,12,4,RMUX26,8,4,silicon_harvest
RMUX15,3,4,RMUX68,4,4,silicon_harvest
RMUX21,16,8,RMUX86,16,4,silicon_harvest
RMUX92,15,5,RMUX85,15,6,silicon_harvest
RMUX31,15,11,RMUX46,16,11,silicon_harvest
RMUX33,16,11,RMUX44,14,11,silicon_harvest
RMUX80,14,10,RMUX27,14,6,silicon_harvest
RMUX58,16,10,IMUX00,16,10,silicon_harvest
RMUX69,20,10,RMUX93,20,12,silicon_harvest
RMUX86,17,12,RMUX57,16,12,silicon_harvest
RMUX86,16,4,RMUX56,12,4,silicon_harvest
RMUX55,15,9,RMUX31,15,11,silicon_harvest
RMUX92,15,7,RMUX81,15,11,silicon_harvest
RMUX45,16,11,RMUX92,20,11,silicon_harvest
RMUX87,16,6,RMUX63,16,3,silicon_harvest
RMUX03,4,4,RMUX15,3,4,silicon_harvest
OMUX14,16,11,RMUX26,16,11,silicon_harvest
OMUX17,16,11,RMUX45,16,11,silicon_harvest
RMUX33,20,6,RMUX44,17,6,silicon_harvest
RMUX69,15,5,RMUX92,15,7,silicon_harvest
RMUX81,15,11,RMUX45,16,11,silicon_harvest
OMUX02,14,7,RMUX15,14,7,silicon_harvest
RMUX79,18,8,RMUX46,14,8,silicon_harvest
RMUX33,17,6,RMUX44,14,6,silicon_harvest
RMUX46,14,8,IMUX00,14,8,silicon_harvest
RMUX87,14,8,RMUX63,14,4,silicon_harvest
RMUX39,14,8,RMUX68,14,10,silicon_harvest
OMUX14,14,8,RMUX45,14,8,silicon_harvest
OMUX17,14,8,RMUX39,14,8,silicon_harvest
RMUX68,14,10,RMUX80,17,10,silicon_harvest
RMUX80,17,10,RMUX33,17,6,silicon_harvest
RMUX69,14,7,RMUX87,14,8,silicon_harvest
RMUX09,14,4,RMUX28,14,7,silicon_harvest
RMUX74,11,4,RMUX08,12,4,silicon_harvest
RMUX44,14,7,RMUX80,14,4,silicon_harvest
OMUX14,14,7,RMUX39,14,7,silicon_harvest
RMUX68,9,4,RMUX74,11,4,silicon_harvest
RMUX15,14,7,RMUX69,14,7,silicon_harvest
RMUX28,14,7,IMUX00,14,7,silicon_harvest
RMUX15,13,3,RMUX69,14,3,silicon_harvest
RMUX51,14,7,RMUX21,18,7,silicon_harvest
RMUX44,13,3,RMUX75,13,2,silicon_harvest
RMUX21,18,7,RMUX86,18,6,silicon_harvest
RMUX75,13,2,RMUX15,13,3,silicon_harvest
RMUX50,14,7,RMUX03,14,4,silicon_harvest
RMUX80,16,7,RMUX33,16,3,silicon_harvest
OMUX02,16,11,RMUX21,16,11,silicon_harvest
RMUX03,15,10,RMUX14,14,10,silicon_harvest
RMUX80,15,7,RMUX26,15,4,silicon_harvest
RMUX33,16,3,RMUX44,13,3,silicon_harvest
RMUX86,16,7,RMUX50,14,7,silicon_harvest
RMUX21,16,11,RMUX86,16,7,silicon_harvest
RMUX80,20,8,RMUX33,20,6,silicon_harvest
OMUX05,18,11,RMUX21,18,11,silicon_harvest
RMUX20,10,3,RMUX81,9,3,silicon_harvest
RMUX25,18,9,RMUX22,18,10,silicon_harvest
OMUX08,18,11,OMUX07,18,11,silicon_harvest
RMUX82,18,10,IMUX24,18,10,silicon_harvest
RMUX31,17,8,RMUX25,19,8,silicon_harvest
OMUX13,18,11,IMUX20,18,11,silicon_harvest
RMUX81,14,7,RMUX39,18,7,silicon_harvest
RMUX25,19,8,RMUX00,19,11,silicon_harvest
RMUX21,18,10,RMUX86,18,8,silicon_harvest
RMUX20,19,7,RMUX75,18,7,silicon_harvest
RMUX33,20,6,RMUX39,18,6,silicon_harvest
RMUX68,20,9,RMUX80,19,9,silicon_harvest
RMUX27,19,8,RMUX20,19,7,silicon_harvest
RMUX00,19,11,IMUX24,18,11,silicon_harvest
RMUX86,18,7,RMUX50,14,7,silicon_harvest
RMUX26,18,11,RMUX09,15,11,silicon_harvest
OMUX07,18,11,IMUX12,18,11,silicon_harvest
OMUX20,18,11,OMUX19,18,11,silicon_harvest
RMUX91,18,9,RMUX73,19,9,silicon_harvest
RMUX50,18,9,RMUX13,18,5,silicon_harvest
OMUX14,18,10,RMUX32,18,10,silicon_harvest
OMUX14,18,11,RMUX26,18,11,silicon_harvest
RMUX82,18,11,IMUX08,18,11,silicon_harvest
RMUX26,18,10,RMUX03,17,10,silicon_harvest
RMUX10,18,11,IMUX00,18,11,silicon_harvest
RMUX07,18,11,RMUX25,18,10,silicon_harvest
RMUX37,18,11,RMUX49,18,9,silicon_harvest
RMUX81,9,3,RMUX45,10,3,silicon_harvest
RMUX00,19,10,IMUX00,18,10,silicon_harvest
OMUX11,18,10,RMUX14,18,10,silicon_harvest
OMUX17,18,11,RMUX37,18,11,silicon_harvest
OMUX11,18,11,RMUX07,18,11,silicon_harvest
RMUX16,18,11,IMUX16,18,11,silicon_harvest
RMUX75,18,7,RMUX10,18,11,silicon_harvest
RMUX22,18,10,IMUX16,18,10,silicon_harvest
RMUX03,17,10,RMUX21,16,10,silicon_harvest
RMUX25,18,10,RMUX16,18,11,silicon_harvest
RMUX14,18,10,RMUX50,18,9,silicon_harvest
RMUX39,18,6,RMUX69,18,9,silicon_harvest
RMUX13,18,5,RMUX55,16,5,silicon_harvest
RMUX86,18,8,RMUX50,14,8,silicon_harvest
OMUX02,18,11,OMUX01,18,11,silicon_harvest
RMUX27,18,10,RMUX15,18,9,silicon_harvest
RMUX92,14,3,RMUX81,14,7,silicon_harvest
OMUX23,18,10,RMUX27,18,10,silicon_harvest
RMUX44,18,11,RMUX91,18,9,silicon_harvest
RMUX69,18,10,RMUX82,18,11,silicon_harvest
RMUX39,18,7,RMUX69,18,10,silicon_harvest
RMUX87,16,9,RMUX68,16,8,silicon_harvest
RMUX80,19,9,RMUX27,19,8,silicon_harvest
OMUX19,18,11,IMUX28,18,11,silicon_harvest
RMUX49,18,9,RMUX07,17,9,silicon_harvest
RMUX31,16,9,RMUX25,18,9,silicon_harvest
RMUX57,18,8,RMUX44,18,6,silicon_harvest
OMUX14,18,11,OMUX13,18,11,silicon_harvest
OMUX17,18,10,RMUX26,18,10,silicon_harvest
OMUX01,18,11,IMUX04,18,11,silicon_harvest
OMUX23,18,11,RMUX44,18,11,silicon_harvest
RMUX03,14,3,RMUX20,10,3,silicon_harvest
RMUX21,18,11,RMUX86,18,7,silicon_harvest
RMUX68,16,8,RMUX80,20,8,silicon_harvest
RMUX73,19,9,RMUX07,19,7,silicon_harvest
RMUX15,18,9,RMUX68,20,9,silicon_harvest
RMUX50,14,7,RMUX03,14,3,silicon_harvest
OMUX02,18,10,RMUX21,18,10,silicon_harvest
RMUX55,16,5,RMUX31,16,9,silicon_harvest
RMUX14,18,9,RMUX57,18,8,silicon_harvest
RMUX50,11,4,RMUX08,11,2,silicon_harvest
RMUX08,11,2,RMUX32,15,2,silicon_harvest
RMUX86,15,4,RMUX50,11,4,silicon_harvest
RMUX73,14,7,RMUX22,14,4,silicon_harvest
RMUX52,14,5,IMUX24,14,5,silicon_harvest
RMUX32,15,2,RMUX32,15,5,silicon_harvest
RMUX68,14,6,RMUX80,17,6,silicon_harvest
OMUX23,14,5,RMUX38,14,5,silicon_harvest
RMUX32,14,5,RMUX27,14,6,silicon_harvest
RMUX43,15,7,RMUX73,14,7,silicon_harvest
RMUX21,14,4,RMUX93,14,1,silicon_harvest
RMUX44,14,4,RMUX80,14,2,silicon_harvest
OMUX17,14,5,RMUX32,14,5,silicon_harvest
RMUX10,14,4,IMUX00,14,4,silicon_harvest
RMUX75,14,3,RMUX10,14,5,silicon_harvest
RMUX68,10,3,RMUX74,11,3,silicon_harvest
RMUX03,15,4,RMUX10,14,4,silicon_harvest
RMUX45,14,4,RMUX86,15,4,silicon_harvest
RMUX28,14,5,IMUX08,14,5,silicon_harvest
RMUX93,10,1,RMUX93,7,1,silicon_harvest
OMUX14,14,5,RMUX39,14,5,silicon_harvest
RMUX93,14,1,RMUX93,10,1,silicon_harvest
OMUX17,14,4,RMUX45,14,4,silicon_harvest
RMUX09,14,3,RMUX28,14,5,silicon_harvest
OMUX02,14,4,RMUX21,14,4,silicon_harvest
RMUX39,14,4,RMUX68,14,6,silicon_harvest
RMUX93,7,1,RMUX92,6,1,silicon_harvest
RMUX80,14,2,RMUX33,14,2,silicon_harvest
RMUX92,6,1,RMUX74,6,4,silicon_harvest
RMUX74,11,3,RMUX09,14,3,silicon_harvest
OMUX14,14,4,RMUX39,14,4,silicon_harvest
RMUX80,17,6,RMUX33,17,3,silicon_harvest
RMUX39,15,4,RMUX63,15,5,silicon_harvest
RMUX32,15,5,RMUX43,15,7,silicon_harvest
RMUX63,15,5,RMUX52,14,5,silicon_harvest
RMUX10,14,5,IMUX00,14,5,silicon_harvest
RMUX00,17,7,IMUX00,16,7,silicon_harvest
RMUX68,12,2,RMUX81,15,2,silicon_harvest
RMUX26,16,6,RMUX09,15,6,silicon_harvest
RMUX56,16,1,RMUX32,15,1,silicon_harvest
RMUX45,16,7,RMUX92,18,7,silicon_harvest
RMUX63,18,4,RMUX69,17,4,silicon_harvest
RMUX93,16,3,RMUX87,12,3,silicon_harvest
RMUX45,15,8,RMUX87,18,8,silicon_harvest
OMUX17,16,7,RMUX45,16,7,silicon_harvest
RMUX81,15,2,RMUX39,16,2,silicon_harvest
RMUX14,16,5,RMUX56,16,1,silicon_harvest
OMUX14,16,6,RMUX26,16,6,silicon_harvest
RMUX33,18,8,RMUX44,16,8,silicon_harvest
RMUX27,16,9,RMUX14,16,5,silicon_harvest
RMUX79,17,7,RMUX40,16,7,silicon_harvest
RMUX74,17,10,RMUX03,18,10,silicon_harvest
RMUX86,16,5,RMUX50,14,5,silicon_harvest
RMUX91,16,7,RMUX79,17,7,silicon_harvest
RMUX09,15,6,RMUX45,15,8,silicon_harvest
RMUX32,16,7,RMUX27,16,9,silicon_harvest
RMUX25,17,6,RMUX00,17,7,silicon_harvest
RMUX44,16,8,RMUX91,16,7,silicon_harvest
RMUX92,17,6,RMUX74,17,10,silicon_harvest
RMUX40,16,7,IMUX24,16,7,silicon_harvest
RMUX32,18,7,RMUX33,18,8,silicon_harvest
OMUX05,16,7,RMUX21,16,7,silicon_harvest
RMUX87,12,3,RMUX68,12,2,silicon_harvest
OMUX23,16,7,RMUX25,16,7,silicon_harvest
RMUX21,16,6,RMUX86,16,5,silicon_harvest
OMUX14,16,7,RMUX32,16,7,silicon_harvest
RMUX31,16,6,RMUX25,17,6,silicon_harvest
RMUX25,16,7,RMUX07,16,8,silicon_harvest
OMUX23,16,6,RMUX31,16,6,silicon_harvest
RMUX80,18,8,RMUX32,18,7,silicon_harvest
RMUX82,16,7,IMUX08,16,7,silicon_harvest
RMUX69,17,4,RMUX92,17,6,silicon_harvest
OMUX02,16,6,RMUX21,16,6,silicon_harvest
RMUX87,18,8,RMUX63,18,4,silicon_harvest
RMUX03,19,10,RMUX14,15,10,silicon_harvest
RMUX08,20,10,RMUX33,19,10,silicon_harvest
RMUX03,15,3,RMUX20,11,3,silicon_harvest
RMUX27,20,12,RMUX14,20,8,silicon_harvest
RMUX03,20,5,RMUX21,18,5,silicon_harvest
RMUX86,18,4,RMUX50,14,4,silicon_harvest
RMUX21,18,9,RMUX87,18,5,silicon_harvest
RMUX38,20,10,RMUX50,19,10,silicon_harvest
RMUX50,15,7,RMUX03,15,3,silicon_harvest
RMUX74,16,4,RMUX09,17,4,silicon_harvest
OMUX23,20,11,RMUX44,20,11,silicon_harvest
RMUX50,14,4,RMUX09,14,3,silicon_harvest
RMUX33,20,7,RMUX44,16,7,silicon_harvest
RMUX14,15,10,RMUX50,15,7,silicon_harvest
RMUX14,20,8,RMUX50,20,6,silicon_harvest
RMUX26,20,10,RMUX03,19,10,silicon_harvest
RMUX09,17,4,RMUX39,17,8,silicon_harvest
OMUX14,20,11,RMUX32,20,11,silicon_harvest
RMUX39,17,8,RMUX68,17,10,silicon_harvest
RMUX50,20,6,RMUX03,20,5,silicon_harvest
RMUX32,20,11,RMUX27,20,12,silicon_harvest
OMUX02,20,10,RMUX08,20,10,silicon_harvest
RMUX32,20,6,RMUX33,20,7,silicon_harvest
RMUX33,19,10,RMUX44,15,10,silicon_harvest
OMUX14,20,10,RMUX26,20,10,silicon_harvest
RMUX80,20,8,RMUX32,20,6,silicon_harvest
RMUX63,19,5,RMUX69,16,5,silicon_harvest
RMUX44,20,11,RMUX80,20,8,silicon_harvest
OMUX23,20,10,RMUX38,20,10,silicon_harvest
RMUX50,19,10,RMUX03,19,9,silicon_harvest
RMUX21,18,5,RMUX86,18,4,silicon_harvest
RMUX15,14,5,RMUX62,17,5,silicon_harvest
OMUX02,14,5,RMUX21,14,5,silicon_harvest
RMUX74,12,2,RMUX09,14,2,silicon_harvest
RMUX03,17,2,RMUX20,13,2,silicon_harvest
RMUX21,14,5,RMUX93,14,1,silicon_harvest
OMUX23,14,5,RMUX27,14,5,silicon_harvest
RMUX62,17,5,RMUX50,17,6,silicon_harvest
OMUX05,14,5,RMUX15,14,5,silicon_harvest
RMUX50,17,6,RMUX03,17,2,silicon_harvest
RMUX20,13,2,RMUX74,12,2,silicon_harvest
OMUX13,14,3,IMUX20,14,3,silicon_harvest
RMUX32,14,2,RMUX32,14,5,silicon_harvest
OMUX07,14,3,IMUX12,14,3,silicon_harvest
RMUX79,15,3,RMUX40,14,3,silicon_harvest
RMUX10,14,4,IMUX24,14,4,silicon_harvest
OMUX02,14,3,RMUX21,14,3,silicon_harvest
RMUX33,14,4,RMUX44,11,4,silicon_harvest
RMUX27,14,6,RMUX10,14,4,silicon_harvest
OMUX01,14,3,IMUX04,14,3,silicon_harvest
OMUX23,14,4,RMUX33,14,4,silicon_harvest
OMUX11,14,3,RMUX07,14,3,silicon_harvest
RMUX07,14,3,RMUX25,14,2,silicon_harvest
OMUX08,14,3,OMUX07,14,3,silicon_harvest
RMUX25,14,3,RMUX22,14,4,silicon_harvest
RMUX15,14,3,RMUX69,17,3,silicon_harvest
RMUX32,14,3,RMUX27,14,5,silicon_harvest
OMUX14,14,3,RMUX39,14,3,silicon_harvest
RMUX21,14,3,RMUX93,14,1,silicon_harvest
RMUX20,14,1,RMUX74,13,1,silicon_harvest
OMUX05,14,3,RMUX15,14,3,silicon_harvest
RMUX86,17,5,RMUX67,15,5,silicon_harvest
OMUX23,14,3,RMUX33,14,3,silicon_harvest
OMUX11,14,4,RMUX03,14,4,silicon_harvest
OMUX02,14,3,OMUX01,14,3,silicon_harvest
RMUX09,14,2,RMUX28,14,3,silicon_harvest
RMUX40,14,3,IMUX08,14,3,silicon_harvest
OMUX14,14,3,OMUX13,14,3,silicon_harvest
OMUX19,14,3,IMUX28,14,3,silicon_harvest
RMUX76,14,4,IMUX16,14,4,silicon_harvest
OMUX17,14,3,RMUX32,14,3,silicon_harvest
RMUX44,11,4,RMUX74,11,2,silicon_harvest
RMUX02,14,1,RMUX09,14,5,silicon_harvest
RMUX08,11,2,RMUX32,14,2,silicon_harvest
RMUX75,14,2,RMUX10,14,3,silicon_harvest
RMUX69,17,3,RMUX86,17,5,silicon_harvest
RMUX25,14,2,RMUX16,14,3,silicon_harvest
OMUX20,14,3,OMUX19,14,3,silicon_harvest
RMUX10,14,3,IMUX24,14,3,silicon_harvest
OMUX23,14,3,RMUX25,14,3,silicon_harvest
RMUX22,14,4,IMUX00,14,4,silicon_harvest
RMUX16,14,3,IMUX16,14,3,silicon_harvest
RMUX74,13,1,RMUX02,14,1,silicon_harvest
RMUX28,14,3,IMUX00,14,3,silicon_harvest
RMUX67,15,5,RMUX79,15,3,silicon_harvest
RMUX21,16,7,RMUX86,16,5,silicon_harvest
RMUX02,16,7,RMUX08,16,9,silicon_harvest
RMUX19,16,4,RMUX88,16,7,silicon_harvest
RMUX07,16,10,RMUX46,16,7,silicon_harvest
RMUX88,16,7,IMUX08,16,7,silicon_harvest
RMUX49,17,10,RMUX07,16,10,silicon_harvest
OMUX02,16,7,RMUX21,16,7,silicon_harvest
RMUX09,15,6,RMUX45,15,10,silicon_harvest
RMUX26,18,4,RMUX19,16,4,silicon_harvest
RMUX87,18,10,RMUX68,18,6,silicon_harvest
RMUX85,17,6,RMUX49,17,10,silicon_harvest
RMUX80,19,6,RMUX26,19,2,silicon_harvest
RMUX92,17,3,RMUX85,17,6,silicon_harvest
RMUX45,15,10,RMUX87,18,10,silicon_harvest
RMUX27,12,2,RMUX15,12,1,silicon_harvest
RMUX08,16,9,RMUX33,17,9,silicon_harvest
RMUX14,16,7,RMUX51,16,4,silicon_harvest
RMUX93,19,3,RMUX92,17,3,silicon_harvest
RMUX15,12,1,RMUX69,14,1,silicon_harvest
RMUX46,16,7,IMUX16,16,7,silicon_harvest
RMUX44,16,7,RMUX80,16,5,silicon_harvest
RMUX26,19,2,RMUX03,17,2,silicon_harvest
RMUX32,12,1,RMUX27,12,2,silicon_harvest
RMUX56,16,1,RMUX32,12,1,silicon_harvest
RMUX46,16,5,IMUX00,16,5,silicon_harvest
RMUX28,16,5,IMUX16,16,5,silicon_harvest
RMUX93,9,2,RMUX92,6,2,silicon_harvest
RMUX75,16,5,RMUX21,16,6,silicon_harvest
RMUX34,16,5,IMUX24,16,5,silicon_harvest
RMUX76,16,5,IMUX08,16,5,silicon_harvest
RMUX76,16,6,IMUX00,16,6,silicon_harvest
OMUX11,16,5,RMUX20,16,5,silicon_harvest
RMUX92,6,2,RMUX74,6,4,silicon_harvest
RMUX32,16,5,RMUX32,16,9,silicon_harvest
RMUX93,16,2,RMUX93,12,2,silicon_harvest
RMUX21,16,5,RMUX93,16,2,silicon_harvest
RMUX44,16,5,RMUX74,16,4,silicon_harvest
RMUX81,15,5,RMUX28,16,5,silicon_harvest
RMUX79,19,5,RMUX46,16,5,silicon_harvest
RMUX09,17,4,RMUX45,17,6,silicon_harvest
OMUX05,16,5,RMUX02,16,5,silicon_harvest
RMUX86,16,8,RMUX50,14,8,silicon_harvest
OMUX02,16,5,OMUX01,16,5,silicon_harvest
OMUX14,16,5,RMUX32,16,5,silicon_harvest
RMUX74,16,2,RMUX19,19,2,silicon_harvest
OMUX02,16,5,RMUX21,16,5,silicon_harvest
OMUX23,16,5,RMUX44,16,5,silicon_harvest
OMUX01,16,5,IMUX04,16,5,silicon_harvest
RMUX93,18,6,RMUX76,16,6,silicon_harvest
RMUX19,19,2,RMUX79,19,5,silicon_harvest
RMUX68,14,5,RMUX75,16,5,silicon_harvest
OMUX20,16,5,OMUX19,16,5,silicon_harvest
OMUX19,16,5,IMUX28,16,5,silicon_harvest
RMUX21,16,6,RMUX76,16,5,silicon_harvest
OMUX08,16,5,OMUX07,16,5,silicon_harvest
RMUX20,16,5,RMUX81,15,5,silicon_harvest
OMUX17,16,5,RMUX34,16,5,silicon_harvest
RMUX32,16,9,RMUX27,16,12,silicon_harvest
OMUX14,16,5,OMUX13,16,5,silicon_harvest
RMUX80,16,4,RMUX33,16,3,silicon_harvest
OMUX13,16,5,IMUX20,16,5,silicon_harvest
RMUX45,17,6,RMUX93,18,6,silicon_harvest
RMUX93,12,2,RMUX93,9,2,silicon_harvest
OMUX07,16,5,IMUX12,16,5,silicon_harvest
RMUX02,16,5,RMUX03,16,9,silicon_harvest
RMUX45,15,8,RMUX86,16,8,silicon_harvest
RMUX20,16,2,RMUX81,15,2,silicon_harvest
RMUX08,20,11,RMUX33,19,11,silicon_harvest
RMUX56,19,4,RMUX33,15,4,silicon_harvest
RMUX33,19,11,RMUX44,18,11,silicon_harvest
RMUX80,18,7,RMUX26,18,4,silicon_harvest
OMUX23,20,11,RMUX33,20,11,silicon_harvest
RMUX14,19,7,RMUX56,19,4,silicon_harvest
RMUX51,15,7,RMUX14,19,7,silicon_harvest
RMUX80,16,6,RMUX27,16,5,silicon_harvest
RMUX27,16,5,RMUX20,16,2,silicon_harvest
OMUX02,20,11,RMUX08,20,11,silicon_harvest
RMUX44,18,11,RMUX80,18,7,silicon_harvest
OMUX23,20,10,RMUX33,20,10,silicon_harvest
RMUX14,15,10,RMUX51,15,7,silicon_harvest
RMUX74,13,1,RMUX09,14,1,silicon_harvest
RMUX09,14,1,RMUX39,14,5,silicon_harvest
OMUX05,14,3,RMUX21,14,3,silicon_harvest
