src_tile,src_x,src_y,src_res,dst_tile,dst_x,dst_y,dst_res
LogicTILE,14,4,RMUX49,BramTILE,13,4,RMUX17
LogicTILE,14,4,RMUX49,BramTILE,13,4,RMUX22
LogicTILE,14,4,RMUX49,BramTILE,13,4,RMUX23
LogicTILE,14,4,RMUX54,BramTILE,13,4,IMUX01
LogicTILE,14,4,RMUX54,BramTILE,13,4,IMUX03
LogicTILE,14,4,RMUX54,BramTILE,13,4,IMUX07
LogicTILE,14,4,RMUX54,BramTILE,13,4,IMUX13
LogicTILE,14,4,RMUX54,BramTILE,13,4,IMUX31
LogicTILE,14,4,RMUX56,BramTILE,13,4,RMUX42
LogicTILE,14,4,RMUX60,BramTILE,13,4,IMUX46
LogicTILE,14,4,RMUX60,BramTILE,13,4,IMUX52
LogicTILE,14,4,RMUX60,BramTILE,13,4,IMUX54
LogicTILE,14,4,RMUX60,BramTILE,13,4,IMUX60
LogicTILE,14,4,RMUX60,BramTILE,13,4,TMUX10
LogicTILE,14,4,RMUX63,BramTILE,13,4,RMUX52
LogicTILE,14,4,RMUX63,BramTILE,13,4,RMUX53
LogicTILE,14,4,RMUX63,BramTILE,13,4,RMUX58
LogicTILE,14,4,RMUX66,BramTILE,13,4,IMUX35
LogicTILE,14,4,RMUX66,BramTILE,13,4,IMUX51
LogicTILE,14,4,RMUX66,BramTILE,13,4,IMUX55
LogicTILE,14,4,RMUX66,BramTILE,13,4,IMUX57
LogicTILE,14,4,RMUX66,BramTILE,13,4,IMUX61
LogicTILE,14,4,RMUX66,BramTILE,13,4,IMUX63
LogicTILE,14,4,RMUX72,BramTILE,13,4,IMUX08
LogicTILE,14,4,RMUX72,BramTILE,13,4,IMUX10
LogicTILE,14,4,RMUX72,BramTILE,13,4,IMUX30
LogicTILE,14,4,RMUX78,BramTILE,13,4,IMUX01
LogicTILE,14,4,RMUX78,BramTILE,13,4,IMUX03
LogicTILE,14,4,RMUX78,BramTILE,13,4,IMUX07
LogicTILE,14,4,RMUX78,BramTILE,13,4,IMUX31
LogicTILE,14,4,RMUX79,BramTILE,13,4,RMUX40
LogicTILE,14,4,RMUX79,BramTILE,13,4,RMUX41
LogicTILE,14,4,RMUX79,BramTILE,13,4,RMUX47
LogicTILE,14,4,RMUX84,BramTILE,13,4,CtrlMUX02
LogicTILE,14,4,RMUX84,BramTILE,13,4,IMUX38
LogicTILE,14,4,RMUX84,BramTILE,13,4,IMUX54
LogicTILE,14,4,RMUX84,BramTILE,13,4,IMUX58
LogicTILE,14,4,RMUX84,BramTILE,13,4,IMUX62
LogicTILE,14,4,RMUX90,BramTILE,13,4,IMUX51
LogicTILE,14,4,RMUX90,BramTILE,13,4,IMUX57
LogicTILE,14,4,RMUX90,BramTILE,13,4,IMUX61
LogicTILE,14,4,RMUX90,BramTILE,13,4,IMUX63
LogicTILE,14,4,RMUX93,BramTILE,13,4,RMUX76
LogicTILE,14,4,RMUX93,BramTILE,13,4,RMUX77
LogicTILE,14,4,RMUX93,BramTILE,13,4,RMUX83
LogicTILE,14,4,RMUX93,BramTILE,13,4,TMUX15
LogicTILE,15,4,RMUX03,BramTILE,13,4,RMUX05
LogicTILE,15,4,RMUX03,BramTILE,13,4,RMUX10
LogicTILE,15,4,RMUX03,BramTILE,13,4,RMUX11
LogicTILE,15,4,RMUX03,BramTILE,13,4,TMUX03
LogicTILE,15,4,RMUX13,BramTILE,13,4,RMUX54
LogicTILE,15,4,RMUX13,BramTILE,13,4,RMUX64
LogicTILE,15,4,RMUX13,BramTILE,13,4,RMUX65
LogicTILE,15,4,RMUX13,BramTILE,13,4,RMUX70
LogicTILE,15,4,RMUX13,BramTILE,13,4,RMUX71
LogicTILE,15,4,RMUX20,BramTILE,13,4,RMUX84
LogicTILE,15,4,RMUX20,BramTILE,13,4,RMUX90
LogicTILE,15,4,RMUX20,BramTILE,13,4,TMUX13
LogicTILE,15,4,RMUX26,BramTILE,13,4,RMUX12
LogicTILE,15,4,RMUX33,BramTILE,13,4,RMUX28
LogicTILE,15,4,RMUX43,BramTILE,13,4,RMUX72
LogicTILE,15,4,RMUX43,BramTILE,13,4,RMUX94
LogicTILE,15,4,RMUX43,BramTILE,13,4,RMUX95
LogicTILE,15,4,RMUX49,BramTILE,13,4,RMUX06
LogicTILE,15,4,RMUX49,BramTILE,13,4,RMUX16
LogicTILE,15,4,RMUX49,BramTILE,13,4,RMUX17
LogicTILE,15,4,RMUX49,BramTILE,13,4,RMUX22
LogicTILE,15,4,RMUX63,BramTILE,13,4,RMUX52
LogicTILE,15,4,RMUX63,BramTILE,13,4,RMUX53
LogicTILE,15,4,RMUX63,BramTILE,13,4,RMUX58
LogicTILE,15,4,RMUX63,BramTILE,13,4,RMUX59
LogicTILE,15,4,RMUX79,BramTILE,13,4,RMUX40
LogicTILE,15,4,RMUX79,BramTILE,13,4,RMUX46
LogicTILE,15,4,RMUX79,BramTILE,13,4,RMUX47
LogicTILE,15,4,RMUX86,BramTILE,13,4,TMUX09
LogicTILE,15,4,RMUX93,BramTILE,13,4,RMUX76
LogicTILE,15,4,RMUX93,BramTILE,13,4,RMUX77
LogicTILE,16,4,RMUX03,BramTILE,13,4,RMUX10
LogicTILE,16,4,RMUX03,BramTILE,13,4,RMUX11
LogicTILE,16,4,RMUX13,BramTILE,13,4,RMUX65
LogicTILE,16,4,RMUX20,BramTILE,13,4,RMUX84
LogicTILE,16,4,RMUX20,BramTILE,13,4,TMUX13
LogicTILE,16,4,RMUX33,BramTILE,13,4,RMUX28
LogicTILE,16,4,RMUX33,BramTILE,13,4,RMUX34
LogicTILE,16,4,RMUX43,BramTILE,13,4,RMUX88
LogicTILE,16,4,RMUX43,BramTILE,13,4,RMUX95
LogicTILE,16,4,RMUX49,BramTILE,13,4,RMUX23
LogicTILE,16,4,RMUX63,BramTILE,13,4,RMUX52
LogicTILE,16,4,RMUX63,BramTILE,13,4,RMUX53
LogicTILE,16,4,RMUX63,BramTILE,13,4,RMUX59
LogicTILE,16,4,RMUX79,BramTILE,13,4,RMUX40
LogicTILE,16,4,RMUX79,BramTILE,13,4,RMUX46
LogicTILE,16,4,RMUX79,BramTILE,13,4,TMUX04
LogicTILE,16,4,RMUX93,BramTILE,13,4,RMUX82
LogicTILE,17,4,RMUX33,BramTILE,13,4,RMUX35
LogicTILE,17,4,RMUX43,BramTILE,13,4,RMUX94
LogicTILE,17,4,RMUX49,BramTILE,13,4,RMUX17
LogicTILE,17,4,RMUX49,BramTILE,13,4,RMUX22
LogicTILE,17,4,RMUX56,BramTILE,13,4,RMUX36
