x,y,mux,sel_index,byte,mask
12,5,BBMUXS8,7,64835,4
12,5,BBMUXS8,8,64836,128
12,5,BBMUXS9,0,65183,32
12,5,BBMUXS9,1,65299,32
12,5,BBMUXS9,2,65183,16
12,5,BBMUXS9,3,65299,16
12,5,BBMUXS9,4,65183,8
12,5,BBMUXS9,5,65299,8
12,5,BBMUXS9,6,65183,4
12,5,BBMUXS9,7,65299,4
12,5,BBMUXS9,8,65300,128
12,5,InputMUX0,0,64255,64
12,5,InputMUX1,0,64487,64
12,5,InputMUX10,0,65414,1
12,5,InputMUX11,0,65646,1
12,5,InputMUX2,0,64719,64
12,5,InputMUX3,0,65183,64
12,5,InputMUX4,0,65415,64
12,5,InputMUX5,0,65647,64
12,5,InputMUX6,0,64254,1
12,5,InputMUX7,0,64486,1
12,5,InputMUX8,0,64718,1
12,5,InputMUX9,0,65182,1
12,5,SeamMUX0,0,64257,2
12,5,SeamMUX0,1,64257,4
12,5,SeamMUX0,2,64257,8
12,5,SeamMUX0,3,64257,16
12,5,SeamMUX0,4,64257,32
12,5,SeamMUX0,5,64257,64
12,5,SeamMUX1,0,64489,2
12,5,SeamMUX1,1,64489,4
12,5,SeamMUX1,2,64489,8
12,5,SeamMUX1,3,64489,16
12,5,SeamMUX1,4,64489,32
12,5,SeamMUX1,5,64489,64
12,5,SeamMUX10,0,65416,16
12,5,SeamMUX10,1,65416,8
12,5,SeamMUX10,2,65416,4
12,5,SeamMUX10,3,65416,2
12,5,SeamMUX10,4,65416,1
12,5,SeamMUX10,5,65417,128
12,5,SeamMUX11,0,65648,16
12,5,SeamMUX11,1,65648,8
12,5,SeamMUX11,2,65648,4
12,5,SeamMUX11,3,65648,2
12,5,SeamMUX11,4,65648,1
12,5,SeamMUX11,5,65649,128
12,5,SeamMUX2,0,64721,2
12,5,SeamMUX2,1,64721,4
12,5,SeamMUX2,2,64721,8
12,5,SeamMUX2,3,64721,16
12,5,SeamMUX2,4,64721,32
12,5,SeamMUX2,5,64721,64
12,5,SeamMUX3,0,65185,2
12,5,SeamMUX3,1,65185,4
12,5,SeamMUX3,2,65185,8
12,5,SeamMUX3,3,65185,16
12,5,SeamMUX3,4,65185,32
12,5,SeamMUX3,5,65185,64
12,5,SeamMUX4,0,65417,2
12,5,SeamMUX4,1,65417,4
12,5,SeamMUX4,2,65417,8
12,5,SeamMUX4,3,65417,16
12,5,SeamMUX4,4,65417,32
12,5,SeamMUX4,5,65417,64
12,5,SeamMUX5,0,65649,2
12,5,SeamMUX5,1,65649,4
12,5,SeamMUX5,2,65649,8
12,5,SeamMUX5,3,65649,16
12,5,SeamMUX5,4,65649,32
12,5,SeamMUX5,5,65649,64
12,5,SeamMUX6,0,64256,16
12,5,SeamMUX6,1,64256,8
12,5,SeamMUX6,2,64256,4
12,5,SeamMUX6,3,64256,2
12,5,SeamMUX6,4,64256,1
12,5,SeamMUX6,5,64257,128
12,5,SeamMUX7,0,64488,16
12,5,SeamMUX7,1,64488,8
12,5,SeamMUX7,2,64488,4
12,5,SeamMUX7,3,64488,2
12,5,SeamMUX7,4,64488,1
12,5,SeamMUX7,5,64489,128
12,5,SeamMUX8,0,64720,16
12,5,SeamMUX8,1,64720,8
12,5,SeamMUX8,2,64720,4
12,5,SeamMUX8,3,64720,2
12,5,SeamMUX8,4,64720,1
12,5,SeamMUX8,5,64721,128
12,5,SeamMUX9,0,65184,16
12,5,SeamMUX9,1,65184,8
12,5,SeamMUX9,2,65184,4
12,5,SeamMUX9,3,65184,2
12,5,SeamMUX9,4,65184,1
12,5,SeamMUX9,5,65185,128
13,5,BBMUXE0,0,59360,2
13,5,BBMUXE0,1,59476,2
13,5,BBMUXE0,2,59360,1
13,5,BBMUXE0,3,59476,1
13,5,BBMUXE0,4,59361,128
13,5,BBMUXE0,5,59477,128
13,5,BBMUXE0,6,59361,64
13,5,BBMUXE0,7,59477,64
13,5,BBMUXE0,8,59361,32
13,5,BBMUXE1,0,59592,2
13,5,BBMUXE1,1,59708,2
13,5,BBMUXE1,2,59592,1
13,5,BBMUXE1,3,59708,1
13,5,BBMUXE1,4,59593,128
13,5,BBMUXE1,5,59709,128
13,5,BBMUXE1,6,59593,64
13,5,BBMUXE1,7,59709,64
13,5,BBMUXE1,8,59593,32
13,5,BBMUXE10,0,62144,2
13,5,BBMUXE10,1,62260,2
13,5,BBMUXE10,2,62144,1
13,5,BBMUXE10,3,62260,1
13,5,BBMUXE10,4,62145,128
13,5,BBMUXE10,5,62261,128
13,5,BBMUXE10,6,62145,64
13,5,BBMUXE10,7,62261,64
13,5,BBMUXE10,8,62145,32
13,5,BBMUXE11,0,62376,2
13,5,BBMUXE11,1,62492,2
13,5,BBMUXE11,2,62376,1
13,5,BBMUXE11,3,62492,1
13,5,BBMUXE11,4,62377,128
13,5,BBMUXE11,5,62493,128
13,5,BBMUXE11,6,62377,64
13,5,BBMUXE11,7,62493,64
13,5,BBMUXE11,8,62377,32
13,5,BBMUXE2,0,59824,2
13,5,BBMUXE2,1,59940,2
13,5,BBMUXE2,2,59824,1
13,5,BBMUXE2,3,59940,1
13,5,BBMUXE2,4,59825,128
13,5,BBMUXE2,5,59941,128
13,5,BBMUXE2,6,59825,64
13,5,BBMUXE2,7,59941,64
13,5,BBMUXE2,8,59825,32
13,5,BBMUXE3,0,60056,2
13,5,BBMUXE3,1,60172,2
13,5,BBMUXE3,2,60056,1
13,5,BBMUXE3,3,60172,1
13,5,BBMUXE3,4,60057,128
13,5,BBMUXE3,5,60173,128
13,5,BBMUXE3,6,60057,64
13,5,BBMUXE3,7,60173,64
13,5,BBMUXE3,8,60057,32
13,5,BBMUXE4,0,60288,2
13,5,BBMUXE4,1,60404,2
13,5,BBMUXE4,2,60288,1
13,5,BBMUXE4,3,60404,1
13,5,BBMUXE4,4,60289,128
13,5,BBMUXE4,5,60405,128
13,5,BBMUXE4,6,60289,64
13,5,BBMUXE4,7,60405,64
13,5,BBMUXE4,8,60289,32
13,5,BBMUXE5,0,60520,2
13,5,BBMUXE5,1,60636,2
13,5,BBMUXE5,2,60520,1
13,5,BBMUXE5,3,60636,1
13,5,BBMUXE5,4,60521,128
13,5,BBMUXE5,5,60637,128
13,5,BBMUXE5,6,60521,64
13,5,BBMUXE5,7,60637,64
13,5,BBMUXE5,8,60521,32
13,5,BBMUXE6,0,60752,2
13,5,BBMUXE6,1,60868,2
13,5,BBMUXE6,2,60752,1
13,5,BBMUXE6,3,60868,1
13,5,BBMUXE6,4,60753,128
13,5,BBMUXE6,5,60869,128
13,5,BBMUXE6,6,60753,64
13,5,BBMUXE6,7,60869,64
13,5,BBMUXE6,8,60753,32
13,5,BBMUXE7,0,60984,2
13,5,BBMUXE7,1,61100,2
13,5,BBMUXE7,2,60984,1
13,5,BBMUXE7,3,61100,1
13,5,BBMUXE7,4,60985,128
13,5,BBMUXE7,5,61101,128
13,5,BBMUXE7,6,60985,64
13,5,BBMUXE7,7,61101,64
13,5,BBMUXE7,8,60985,32
13,5,BBMUXE8,0,61216,2
13,5,BBMUXE8,1,61332,2
13,5,BBMUXE8,2,61216,1
13,5,BBMUXE8,3,61332,1
13,5,BBMUXE8,4,61217,128
13,5,BBMUXE8,5,61333,128
13,5,BBMUXE8,6,61217,64
13,5,BBMUXE8,7,61333,64
13,5,BBMUXE8,8,61217,32
13,5,BBMUXE9,0,61448,2
13,5,BBMUXE9,1,61564,2
13,5,BBMUXE9,2,61448,1
13,5,BBMUXE9,3,61564,1
13,5,BBMUXE9,4,61449,128
13,5,BBMUXE9,5,61565,128
13,5,BBMUXE9,6,61449,64
13,5,BBMUXE9,7,61565,64
13,5,BBMUXE9,8,61449,32
13,5,BBMUXW0,0,62840,2
13,5,BBMUXW0,1,62608,2
13,5,BBMUXW0,2,62840,1
13,5,BBMUXW0,3,62608,1
13,5,BBMUXW0,4,62841,32
13,5,BBMUXW0,5,62841,128
13,5,BBMUXW0,6,62609,128
13,5,BBMUXW0,7,62609,64
13,5,BBMUXW0,8,62841,64
13,5,BBMUXW0,9,62609,32
13,5,BBMUXW1,0,62956,2
13,5,BBMUXW1,1,63188,2
13,5,BBMUXW1,2,62956,1
13,5,BBMUXW1,3,63188,1
13,5,BBMUXW1,4,62957,32
13,5,BBMUXW1,5,62957,128
13,5,BBMUXW1,6,63189,128
13,5,BBMUXW1,7,63189,64
13,5,BBMUXW1,8,62957,64
13,5,BBMUXW1,9,63189,32
13,5,BBMUXW2,0,63536,2
13,5,BBMUXW2,1,63304,2
13,5,BBMUXW2,2,63536,1
13,5,BBMUXW2,3,63304,1
13,5,BBMUXW2,4,63537,32
13,5,BBMUXW2,5,63537,128
13,5,BBMUXW2,6,63305,128
13,5,BBMUXW2,7,63305,64
13,5,BBMUXW2,8,63537,64
13,5,BBMUXW2,9,63305,32
13,5,BBMUXW3,0,63652,2
13,5,BBMUXW3,1,63884,2
13,5,BBMUXW3,2,63652,1
13,5,BBMUXW3,3,63884,1
13,5,BBMUXW3,4,63653,32
13,5,BBMUXW3,5,63653,128
13,5,BBMUXW3,6,63885,128
13,5,BBMUXW3,7,63885,64
13,5,BBMUXW3,8,63653,64
13,5,BBMUXW3,9,63885,32
13,5,BBMUXW4,0,64232,2
13,5,BBMUXW4,1,64000,2
13,5,BBMUXW4,2,64232,1
13,5,BBMUXW4,3,64000,1
13,5,BBMUXW4,4,64233,32
13,5,BBMUXW4,5,64233,128
13,5,BBMUXW4,6,64001,128
13,5,BBMUXW4,7,64001,64
13,5,BBMUXW4,8,64233,64
13,5,BBMUXW4,9,64001,32
13,5,BBMUXW5,0,64348,2
13,5,BBMUXW5,1,64580,2
13,5,BBMUXW5,2,64348,1
13,5,BBMUXW5,3,64580,1
13,5,BBMUXW5,4,64349,32
13,5,BBMUXW5,5,64349,128
13,5,BBMUXW5,6,64581,128
13,5,BBMUXW5,7,64581,64
13,5,BBMUXW5,8,64349,64
13,5,BBMUXW5,9,64581,32
13,5,BBMUXW6,0,64928,2
13,5,BBMUXW6,1,64696,2
13,5,BBMUXW6,2,64928,1
13,5,BBMUXW6,3,64696,1
13,5,BBMUXW6,4,64929,32
13,5,BBMUXW6,5,64929,128
13,5,BBMUXW6,6,64697,128
13,5,BBMUXW6,7,64697,64
13,5,BBMUXW6,8,64929,64
13,5,BBMUXW6,9,64697,32
13,5,BBMUXW7,0,65044,2
13,5,BBMUXW7,1,65276,2
13,5,BBMUXW7,2,65044,1
13,5,BBMUXW7,3,65276,1
13,5,BBMUXW7,4,65045,32
13,5,BBMUXW7,5,65045,128
13,5,BBMUXW7,6,65277,128
13,5,BBMUXW7,7,65277,64
13,5,BBMUXW7,8,65045,64
13,5,BBMUXW7,9,65277,32
13,5,InputMUX0,0,57968,1
13,5,InputMUX1,0,58084,1
13,5,InputMUX10,0,59128,1
13,5,InputMUX11,0,59244,1
13,5,InputMUX2,0,58200,1
13,5,InputMUX3,0,58316,1
13,5,InputMUX4,0,58432,1
13,5,InputMUX5,0,58548,1
13,5,InputMUX6,0,58664,1
13,5,InputMUX7,0,58780,1
13,5,InputMUX8,0,58896,1
13,5,InputMUX9,0,59012,1
13,5,SeamMUX0,0,59360,128
13,5,SeamMUX0,1,59360,64
13,5,SeamMUX0,2,59360,32
13,5,SeamMUX0,3,59360,16
13,5,SeamMUX0,4,59360,8
13,5,SeamMUX0,5,59360,4
13,5,SeamMUX1,0,59592,128
13,5,SeamMUX1,1,59592,64
13,5,SeamMUX1,2,59592,32
13,5,SeamMUX1,3,59592,16
13,5,SeamMUX1,4,59592,8
13,5,SeamMUX1,5,59592,4
13,5,SeamMUX10,0,62144,128
13,5,SeamMUX10,1,62144,64
13,5,SeamMUX10,2,62144,32
13,5,SeamMUX10,3,62144,16
13,5,SeamMUX10,4,62144,8
13,5,SeamMUX10,5,62144,4
13,5,SeamMUX11,0,62376,128
13,5,SeamMUX11,1,62376,64
13,5,SeamMUX11,2,62376,32
13,5,SeamMUX11,3,62376,16
13,5,SeamMUX11,4,62376,8
13,5,SeamMUX11,5,62376,4
13,5,SeamMUX12,0,62608,128
13,5,SeamMUX12,1,62608,64
13,5,SeamMUX12,2,62608,32
13,5,SeamMUX12,3,62608,16
13,5,SeamMUX12,4,62608,8
13,5,SeamMUX12,5,62608,4
13,5,SeamMUX13,0,63188,128
13,5,SeamMUX13,1,63188,64
13,5,SeamMUX13,2,63188,32
13,5,SeamMUX13,3,63188,16
13,5,SeamMUX13,4,63188,8
13,5,SeamMUX13,5,63188,4
13,5,SeamMUX14,0,63304,128
13,5,SeamMUX14,1,63304,64
13,5,SeamMUX14,2,63304,32
13,5,SeamMUX14,3,63304,16
13,5,SeamMUX14,4,63304,8
13,5,SeamMUX14,5,63304,4
13,5,SeamMUX15,0,63884,128
13,5,SeamMUX15,1,63884,64
13,5,SeamMUX15,2,63884,32
13,5,SeamMUX15,3,63884,16
13,5,SeamMUX15,4,63884,8
13,5,SeamMUX15,5,63884,4
13,5,SeamMUX16,0,64000,128
13,5,SeamMUX16,1,64000,64
13,5,SeamMUX16,2,64000,32
13,5,SeamMUX16,3,64000,16
13,5,SeamMUX16,4,64000,8
13,5,SeamMUX16,5,64000,4
13,5,SeamMUX17,0,64580,128
13,5,SeamMUX17,1,64580,64
13,5,SeamMUX17,2,64580,32
13,5,SeamMUX17,3,64580,16
13,5,SeamMUX17,4,64580,8
13,5,SeamMUX17,5,64580,4
13,5,SeamMUX18,0,64696,128
13,5,SeamMUX18,1,64696,64
13,5,SeamMUX18,2,64696,32
13,5,SeamMUX18,3,64696,16
13,5,SeamMUX18,4,64696,8
13,5,SeamMUX18,5,64696,4
13,5,SeamMUX19,0,65276,128
13,5,SeamMUX19,1,65276,64
13,5,SeamMUX19,2,65276,32
13,5,SeamMUX19,3,65276,16
13,5,SeamMUX19,4,65276,8
13,5,SeamMUX19,5,65276,4
13,5,SeamMUX2,0,59824,128
13,5,SeamMUX2,1,59824,64
13,5,SeamMUX2,2,59824,32
13,5,SeamMUX2,3,59824,16
13,5,SeamMUX2,4,59824,8
13,5,SeamMUX2,5,59824,4
13,5,SeamMUX3,0,60056,128
13,5,SeamMUX3,1,60056,64
13,5,SeamMUX3,2,60056,32
13,5,SeamMUX3,3,60056,16
13,5,SeamMUX3,4,60056,8
13,5,SeamMUX3,5,60056,4
13,5,SeamMUX4,0,60288,128
13,5,SeamMUX4,1,60288,64
13,5,SeamMUX4,2,60288,32
13,5,SeamMUX4,3,60288,16
13,5,SeamMUX4,4,60288,8
13,5,SeamMUX4,5,60288,4
13,5,SeamMUX5,0,60520,128
13,5,SeamMUX5,1,60520,64
13,5,SeamMUX5,2,60520,32
13,5,SeamMUX5,3,60520,16
13,5,SeamMUX5,4,60520,8
13,5,SeamMUX5,5,60520,4
13,5,SeamMUX6,0,60752,128
13,5,SeamMUX6,1,60752,64
13,5,SeamMUX6,2,60752,32
13,5,SeamMUX6,3,60752,16
13,5,SeamMUX6,4,60752,8
13,5,SeamMUX6,5,60752,4
13,5,SeamMUX7,0,60984,128
13,5,SeamMUX7,1,60984,64
13,5,SeamMUX7,2,60984,32
13,5,SeamMUX7,3,60984,16
13,5,SeamMUX7,4,60984,8
13,5,SeamMUX7,5,60984,4
13,5,SeamMUX8,0,61216,128
13,5,SeamMUX8,1,61216,64
13,5,SeamMUX8,2,61216,32
13,5,SeamMUX8,3,61216,16
13,5,SeamMUX8,4,61216,8
13,5,SeamMUX8,5,61216,4
13,5,SeamMUX9,0,61448,128
13,5,SeamMUX9,1,61448,64
13,5,SeamMUX9,2,61448,32
13,5,SeamMUX9,3,61448,16
13,5,SeamMUX9,4,61448,8
13,5,SeamMUX9,5,61448,4
13,6,BBMUXE0,0,51472,2
13,6,BBMUXE0,1,51588,2
13,6,BBMUXE0,2,51472,1
13,6,BBMUXE0,3,51588,1
13,6,BBMUXE0,4,51473,128
13,6,BBMUXE0,5,51589,128
13,6,BBMUXE0,6,51473,64
13,6,BBMUXE0,7,51589,64
13,6,BBMUXE0,8,51473,32
13,6,BBMUXE1,0,51704,2
13,6,BBMUXE1,1,51820,2
13,6,BBMUXE1,2,51704,1
13,6,BBMUXE1,3,51820,1
13,6,BBMUXE1,4,51705,128
13,6,BBMUXE1,5,51821,128
13,6,BBMUXE1,6,51705,64
13,6,BBMUXE1,7,51821,64
13,6,BBMUXE1,8,51705,32
13,6,BBMUXE10,0,54256,2
13,6,BBMUXE10,1,54372,2
13,6,BBMUXE10,2,54256,1
13,6,BBMUXE10,3,54372,1
13,6,BBMUXE10,4,54257,128
13,6,BBMUXE10,5,54373,128
13,6,BBMUXE10,6,54257,64
13,6,BBMUXE10,7,54373,64
13,6,BBMUXE10,8,54257,32
13,6,BBMUXE11,0,54488,2
13,6,BBMUXE11,1,54604,2
13,6,BBMUXE11,2,54488,1
13,6,BBMUXE11,3,54604,1
13,6,BBMUXE11,4,54489,128
13,6,BBMUXE11,5,54605,128
13,6,BBMUXE11,6,54489,64
13,6,BBMUXE11,7,54605,64
13,6,BBMUXE11,8,54489,32
13,6,BBMUXE2,0,51936,2
13,6,BBMUXE2,1,52052,2
13,6,BBMUXE2,2,51936,1
13,6,BBMUXE2,3,52052,1
13,6,BBMUXE2,4,51937,128
13,6,BBMUXE2,5,52053,128
13,6,BBMUXE2,6,51937,64
13,6,BBMUXE2,7,52053,64
13,6,BBMUXE2,8,51937,32
13,6,BBMUXE3,0,52168,2
13,6,BBMUXE3,1,52284,2
13,6,BBMUXE3,2,52168,1
13,6,BBMUXE3,3,52284,1
13,6,BBMUXE3,4,52169,128
13,6,BBMUXE3,5,52285,128
13,6,BBMUXE3,6,52169,64
13,6,BBMUXE3,7,52285,64
13,6,BBMUXE3,8,52169,32
13,6,BBMUXE4,0,52400,2
13,6,BBMUXE4,1,52516,2
13,6,BBMUXE4,2,52400,1
13,6,BBMUXE4,3,52516,1
13,6,BBMUXE4,4,52401,128
13,6,BBMUXE4,5,52517,128
13,6,BBMUXE4,6,52401,64
13,6,BBMUXE4,7,52517,64
13,6,BBMUXE4,8,52401,32
13,6,BBMUXE5,0,52632,2
13,6,BBMUXE5,1,52748,2
13,6,BBMUXE5,2,52632,1
13,6,BBMUXE5,3,52748,1
13,6,BBMUXE5,4,52633,128
13,6,BBMUXE5,5,52749,128
13,6,BBMUXE5,6,52633,64
13,6,BBMUXE5,7,52749,64
13,6,BBMUXE5,8,52633,32
13,6,BBMUXE6,0,52864,2
13,6,BBMUXE6,1,52980,2
13,6,BBMUXE6,2,52864,1
13,6,BBMUXE6,3,52980,1
13,6,BBMUXE6,4,52865,128
13,6,BBMUXE6,5,52981,128
13,6,BBMUXE6,6,52865,64
13,6,BBMUXE6,7,52981,64
13,6,BBMUXE6,8,52865,32
13,6,BBMUXE7,0,53096,2
13,6,BBMUXE7,1,53212,2
13,6,BBMUXE7,2,53096,1
13,6,BBMUXE7,3,53212,1
13,6,BBMUXE7,4,53097,128
13,6,BBMUXE7,5,53213,128
13,6,BBMUXE7,6,53097,64
13,6,BBMUXE7,7,53213,64
13,6,BBMUXE7,8,53097,32
13,6,BBMUXE8,0,53328,2
13,6,BBMUXE8,1,53444,2
13,6,BBMUXE8,2,53328,1
13,6,BBMUXE8,3,53444,1
13,6,BBMUXE8,4,53329,128
13,6,BBMUXE8,5,53445,128
13,6,BBMUXE8,6,53329,64
13,6,BBMUXE8,7,53445,64
13,6,BBMUXE8,8,53329,32
13,6,BBMUXE9,0,53560,2
13,6,BBMUXE9,1,53676,2
13,6,BBMUXE9,2,53560,1
13,6,BBMUXE9,3,53676,1
13,6,BBMUXE9,4,53561,128
13,6,BBMUXE9,5,53677,128
13,6,BBMUXE9,6,53561,64
13,6,BBMUXE9,7,53677,64
13,6,BBMUXE9,8,53561,32
13,6,BBMUXW0,0,54952,2
13,6,BBMUXW0,1,54720,2
13,6,BBMUXW0,2,54952,1
13,6,BBMUXW0,3,54720,1
13,6,BBMUXW0,4,54953,32
13,6,BBMUXW0,5,54953,128
13,6,BBMUXW0,6,54721,128
13,6,BBMUXW0,7,54721,64
13,6,BBMUXW0,8,54953,64
13,6,BBMUXW0,9,54721,32
13,6,BBMUXW1,0,55068,2
13,6,BBMUXW1,1,55300,2
13,6,BBMUXW1,2,55068,1
13,6,BBMUXW1,3,55300,1
13,6,BBMUXW1,4,55069,32
13,6,BBMUXW1,5,55069,128
13,6,BBMUXW1,6,55301,128
13,6,BBMUXW1,7,55301,64
13,6,BBMUXW1,8,55069,64
13,6,BBMUXW1,9,55301,32
13,6,BBMUXW2,0,55648,2
13,6,BBMUXW2,1,55416,2
13,6,BBMUXW2,2,55648,1
13,6,BBMUXW2,3,55416,1
13,6,BBMUXW2,4,55649,32
13,6,BBMUXW2,5,55649,128
13,6,BBMUXW2,6,55417,128
13,6,BBMUXW2,7,55417,64
13,6,BBMUXW2,8,55649,64
13,6,BBMUXW2,9,55417,32
13,6,BBMUXW3,0,55764,2
13,6,BBMUXW3,1,55996,2
13,6,BBMUXW3,2,55764,1
13,6,BBMUXW3,3,55996,1
13,6,BBMUXW3,4,55765,32
13,6,BBMUXW3,5,55765,128
13,6,BBMUXW3,6,55997,128
13,6,BBMUXW3,7,55997,64
13,6,BBMUXW3,8,55765,64
13,6,BBMUXW3,9,55997,32
13,6,BBMUXW4,0,56344,2
13,6,BBMUXW4,1,56112,2
13,6,BBMUXW4,2,56344,1
13,6,BBMUXW4,3,56112,1
13,6,BBMUXW4,4,56345,32
13,6,BBMUXW4,5,56345,128
13,6,BBMUXW4,6,56113,128
13,6,BBMUXW4,7,56113,64
13,6,BBMUXW4,8,56345,64
13,6,BBMUXW4,9,56113,32
13,6,BBMUXW5,0,56460,2
13,6,BBMUXW5,1,56692,2
13,6,BBMUXW5,2,56460,1
13,6,BBMUXW5,3,56692,1
13,6,BBMUXW5,4,56461,32
13,6,BBMUXW5,5,56461,128
13,6,BBMUXW5,6,56693,128
13,6,BBMUXW5,7,56693,64
13,6,BBMUXW5,8,56461,64
13,6,BBMUXW5,9,56693,32
13,6,BBMUXW6,0,57040,2
13,6,BBMUXW6,1,56808,2
13,6,BBMUXW6,2,57040,1
13,6,BBMUXW6,3,56808,1
13,6,BBMUXW6,4,57041,32
13,6,BBMUXW6,5,57041,128
13,6,BBMUXW6,6,56809,128
13,6,BBMUXW6,7,56809,64
13,6,BBMUXW6,8,57041,64
13,6,BBMUXW6,9,56809,32
13,6,BBMUXW7,0,57156,2
13,6,BBMUXW7,1,57388,2
13,6,BBMUXW7,2,57156,1
13,6,BBMUXW7,3,57388,1
13,6,BBMUXW7,4,57157,32
13,6,BBMUXW7,5,57157,128
13,6,BBMUXW7,6,57389,128
13,6,BBMUXW7,7,57389,64
13,6,BBMUXW7,8,57157,64
13,6,BBMUXW7,9,57389,32
13,6,InputMUX0,0,50080,1
13,6,InputMUX1,0,50196,1
13,6,InputMUX10,0,51240,1
13,6,InputMUX11,0,51356,1
13,6,InputMUX2,0,50312,1
13,6,InputMUX3,0,50428,1
13,6,InputMUX4,0,50544,1
13,6,InputMUX5,0,50660,1
13,6,InputMUX6,0,50776,1
13,6,InputMUX7,0,50892,1
13,6,InputMUX8,0,51008,1
13,6,InputMUX9,0,51124,1
13,6,SeamMUX0,0,51472,128
13,6,SeamMUX0,1,51472,64
13,6,SeamMUX0,2,51472,32
13,6,SeamMUX0,3,51472,16
13,6,SeamMUX0,4,51472,8
13,6,SeamMUX0,5,51472,4
13,6,SeamMUX1,0,51704,128
13,6,SeamMUX1,1,51704,64
13,6,SeamMUX1,2,51704,32
13,6,SeamMUX1,3,51704,16
13,6,SeamMUX1,4,51704,8
13,6,SeamMUX1,5,51704,4
13,6,SeamMUX10,0,54256,128
13,6,SeamMUX10,1,54256,64
13,6,SeamMUX10,2,54256,32
13,6,SeamMUX10,3,54256,16
13,6,SeamMUX10,4,54256,8
13,6,SeamMUX10,5,54256,4
13,6,SeamMUX11,0,54488,128
13,6,SeamMUX11,1,54488,64
13,6,SeamMUX11,2,54488,32
13,6,SeamMUX11,3,54488,16
13,6,SeamMUX11,4,54488,8
13,6,SeamMUX11,5,54488,4
13,6,SeamMUX12,0,54720,128
13,6,SeamMUX12,1,54720,64
13,6,SeamMUX12,2,54720,32
13,6,SeamMUX12,3,54720,16
13,6,SeamMUX12,4,54720,8
13,6,SeamMUX12,5,54720,4
13,6,SeamMUX13,0,55300,128
13,6,SeamMUX13,1,55300,64
13,6,SeamMUX13,2,55300,32
13,6,SeamMUX13,3,55300,16
13,6,SeamMUX13,4,55300,8
13,6,SeamMUX13,5,55300,4
13,6,SeamMUX14,0,55416,128
13,6,SeamMUX14,1,55416,64
13,6,SeamMUX14,2,55416,32
13,6,SeamMUX14,3,55416,16
13,6,SeamMUX14,4,55416,8
13,6,SeamMUX14,5,55416,4
13,6,SeamMUX15,0,55996,128
13,6,SeamMUX15,1,55996,64
13,6,SeamMUX15,2,55996,32
13,6,SeamMUX15,3,55996,16
13,6,SeamMUX15,4,55996,8
13,6,SeamMUX15,5,55996,4
13,6,SeamMUX16,0,56112,128
13,6,SeamMUX16,1,56112,64
13,6,SeamMUX16,2,56112,32
13,6,SeamMUX16,3,56112,16
13,6,SeamMUX16,4,56112,8
13,6,SeamMUX16,5,56112,4
13,6,SeamMUX17,0,56692,128
13,6,SeamMUX17,1,56692,64
13,6,SeamMUX17,2,56692,32
13,6,SeamMUX17,3,56692,16
13,6,SeamMUX17,4,56692,8
13,6,SeamMUX17,5,56692,4
13,6,SeamMUX18,0,56808,128
13,6,SeamMUX18,1,56808,64
13,6,SeamMUX18,2,56808,32
13,6,SeamMUX18,3,56808,16
13,6,SeamMUX18,4,56808,8
13,6,SeamMUX18,5,56808,4
13,6,SeamMUX19,0,57388,128
13,6,SeamMUX19,1,57388,64
13,6,SeamMUX19,2,57388,32
13,6,SeamMUX19,3,57388,16
13,6,SeamMUX19,4,57388,8
13,6,SeamMUX19,5,57388,4
13,6,SeamMUX2,0,51936,128
13,6,SeamMUX2,1,51936,64
13,6,SeamMUX2,2,51936,32
13,6,SeamMUX2,3,51936,16
13,6,SeamMUX2,4,51936,8
13,6,SeamMUX2,5,51936,4
13,6,SeamMUX3,0,52168,128
13,6,SeamMUX3,1,52168,64
13,6,SeamMUX3,2,52168,32
13,6,SeamMUX3,3,52168,16
13,6,SeamMUX3,4,52168,8
13,6,SeamMUX3,5,52168,4
13,6,SeamMUX4,0,52400,128
13,6,SeamMUX4,1,52400,64
13,6,SeamMUX4,2,52400,32
13,6,SeamMUX4,3,52400,16
13,6,SeamMUX4,4,52400,8
13,6,SeamMUX4,5,52400,4
13,6,SeamMUX5,0,52632,128
13,6,SeamMUX5,1,52632,64
13,6,SeamMUX5,2,52632,32
13,6,SeamMUX5,3,52632,16
13,6,SeamMUX5,4,52632,8
13,6,SeamMUX5,5,52632,4
13,6,SeamMUX6,0,52864,128
13,6,SeamMUX6,1,52864,64
13,6,SeamMUX6,2,52864,32
13,6,SeamMUX6,3,52864,16
13,6,SeamMUX6,4,52864,8
13,6,SeamMUX6,5,52864,4
13,6,SeamMUX7,0,53096,128
13,6,SeamMUX7,1,53096,64
13,6,SeamMUX7,2,53096,32
13,6,SeamMUX7,3,53096,16
13,6,SeamMUX7,4,53096,8
13,6,SeamMUX7,5,53096,4
13,6,SeamMUX8,0,53328,128
13,6,SeamMUX8,1,53328,64
13,6,SeamMUX8,2,53328,32
13,6,SeamMUX8,3,53328,16
13,6,SeamMUX8,4,53328,8
13,6,SeamMUX8,5,53328,4
13,6,SeamMUX9,0,53560,128
13,6,SeamMUX9,1,53560,64
13,6,SeamMUX9,2,53560,32
13,6,SeamMUX9,3,53560,16
13,6,SeamMUX9,4,53560,8
13,6,SeamMUX9,5,53560,4
13,7,BBMUXE0,0,43584,2
13,7,BBMUXE0,1,43700,2
