x,y,mux,sel,byte,mask,kind,tile
18,0,CFG_IOMUX0,30,99123,32,mux,IOTILE
18,0,CFG_IOMUX0,31,99007,32,mux,IOTILE
18,0,CFG_IOMUX0,32,99123,16,mux,IOTILE
18,0,CFG_IOMUX0,33,99007,16,mux,IOTILE
18,0,CFG_IOMUX0,34,99007,8,mux,IOTILE
18,0,CFG_IOMUX0,35,98891,64,mux,IOTILE
18,0,CFG_IOMUX0,36,98775,64,mux,IOTILE
18,0,CFG_IOMUX0,37,98891,32,mux,IOTILE
18,0,CFG_IOMUX0,38,98775,32,mux,IOTILE
18,0,CFG_IOMUX0,39,98891,16,mux,IOTILE
18,0,CFG_IOMUX0,40,98775,16,mux,IOTILE
18,0,CFG_IOMUX0,41,98775,8,mux,IOTILE
18,0,CFG_IOMUX1,0,97963,64,mux,IOTILE
18,0,CFG_IOMUX1,1,97847,64,mux,IOTILE
18,0,CFG_IOMUX1,2,97963,32,mux,IOTILE
18,0,CFG_IOMUX1,3,97847,32,mux,IOTILE
18,0,CFG_IOMUX1,4,97963,16,mux,IOTILE
18,0,CFG_IOMUX1,5,97847,16,mux,IOTILE
18,0,CFG_IOMUX1,6,97847,8,mux,IOTILE
18,0,CFG_IOMUX1,7,98195,64,mux,IOTILE
18,0,CFG_IOMUX1,8,98079,64,mux,IOTILE
18,0,CFG_IOMUX1,9,98195,32,mux,IOTILE
18,0,CFG_IOMUX1,10,98079,32,mux,IOTILE
18,0,CFG_IOMUX1,11,98195,16,mux,IOTILE
18,0,CFG_IOMUX1,12,98079,16,mux,IOTILE
18,0,CFG_IOMUX1,13,98079,8,mux,IOTILE
18,0,CFG_IOMUX1,14,99123,128,mux,IOTILE
18,0,CFG_IOMUX1,15,99007,128,mux,IOTILE
18,0,CFG_IOMUX1,16,99122,1,mux,IOTILE
18,0,CFG_IOMUX1,17,99006,1,mux,IOTILE
18,0,CFG_IOMUX1,18,99122,2,mux,IOTILE
18,0,CFG_IOMUX1,19,99006,2,mux,IOTILE
18,0,CFG_IOMUX1,20,99006,4,mux,IOTILE
18,0,CFG_IOMUX1,21,98891,128,mux,IOTILE
18,0,CFG_IOMUX1,22,98775,128,mux,IOTILE
18,0,CFG_IOMUX1,23,98890,1,mux,IOTILE
18,0,CFG_IOMUX1,24,98774,1,mux,IOTILE
18,0,CFG_IOMUX1,25,98890,2,mux,IOTILE
18,0,CFG_IOMUX1,26,98774,2,mux,IOTILE
18,0,CFG_IOMUX1,27,98774,4,mux,IOTILE
18,0,CFG_IOMUX1,28,97963,128,mux,IOTILE
18,0,CFG_IOMUX1,29,97847,128,mux,IOTILE
18,0,CFG_IOMUX1,30,97962,1,mux,IOTILE
18,0,CFG_IOMUX1,31,97846,1,mux,IOTILE
18,0,CFG_IOMUX1,32,97962,2,mux,IOTILE
18,0,CFG_IOMUX1,33,97846,2,mux,IOTILE
18,0,CFG_IOMUX1,34,97846,4,mux,IOTILE
18,0,CFG_IOMUX1,35,98195,128,mux,IOTILE
18,0,CFG_IOMUX1,36,98079,128,mux,IOTILE
18,0,CFG_IOMUX1,37,98194,1,mux,IOTILE
18,0,CFG_IOMUX1,38,98078,1,mux,IOTILE
18,0,CFG_IOMUX1,39,98194,2,mux,IOTILE
18,0,CFG_IOMUX1,40,98078,2,mux,IOTILE
18,0,CFG_IOMUX1,41,98078,4,mux,IOTILE
18,0,CFG_IOMUX2,0,99587,128,mux,IOTILE
18,0,CFG_IOMUX2,1,99471,128,mux,IOTILE
18,0,CFG_IOMUX2,2,99586,1,mux,IOTILE
18,0,CFG_IOMUX2,3,99470,1,mux,IOTILE
18,0,CFG_IOMUX2,4,99586,2,mux,IOTILE
18,0,CFG_IOMUX2,5,99470,2,mux,IOTILE
18,0,CFG_IOMUX2,6,99470,4,mux,IOTILE
18,0,CFG_IOMUX2,7,99355,128,mux,IOTILE
18,0,CFG_IOMUX2,8,99239,128,mux,IOTILE
18,0,CFG_IOMUX2,9,99354,1,mux,IOTILE
18,0,CFG_IOMUX2,10,99238,1,mux,IOTILE
18,0,CFG_IOMUX2,11,99354,2,mux,IOTILE
18,0,CFG_IOMUX2,12,99238,2,mux,IOTILE
18,0,CFG_IOMUX2,13,99238,4,mux,IOTILE
18,0,CFG_IOMUX2,14,97499,128,mux,IOTILE
18,0,CFG_IOMUX2,15,97383,128,mux,IOTILE
18,0,CFG_IOMUX2,16,97498,1,mux,IOTILE
18,0,CFG_IOMUX2,17,97382,1,mux,IOTILE
18,0,CFG_IOMUX2,18,97498,2,mux,IOTILE
18,0,CFG_IOMUX2,19,97382,2,mux,IOTILE
18,0,CFG_IOMUX2,20,97382,4,mux,IOTILE
18,0,CFG_IOMUX2,21,97731,128,mux,IOTILE
18,0,CFG_IOMUX2,22,97615,128,mux,IOTILE
18,0,CFG_IOMUX2,23,97730,1,mux,IOTILE
18,0,CFG_IOMUX2,24,97614,1,mux,IOTILE
18,0,CFG_IOMUX2,25,97730,2,mux,IOTILE
18,0,CFG_IOMUX2,26,97614,2,mux,IOTILE
18,0,CFG_IOMUX2,27,97614,4,mux,IOTILE
18,0,CFG_IOMUX2,28,99586,64,mux,IOTILE
18,0,CFG_IOMUX2,29,99470,64,mux,IOTILE
18,0,CFG_IOMUX2,30,99586,32,mux,IOTILE
18,0,CFG_IOMUX2,31,99470,32,mux,IOTILE
18,0,CFG_IOMUX2,32,99586,16,mux,IOTILE
18,0,CFG_IOMUX2,33,99470,16,mux,IOTILE
18,0,CFG_IOMUX2,34,99470,8,mux,IOTILE
18,0,CFG_IOMUX2,35,99354,64,mux,IOTILE
18,0,CFG_IOMUX2,36,99238,64,mux,IOTILE
18,0,CFG_IOMUX2,37,99354,32,mux,IOTILE
18,0,CFG_IOMUX2,38,99238,32,mux,IOTILE
18,0,CFG_IOMUX2,39,99354,16,mux,IOTILE
18,0,CFG_IOMUX2,40,99238,16,mux,IOTILE
18,0,CFG_IOMUX2,41,99238,8,mux,IOTILE
18,0,CFG_IOMUX3,0,97498,64,mux,IOTILE
18,0,CFG_IOMUX3,1,97382,64,mux,IOTILE
18,0,CFG_IOMUX3,2,97498,32,mux,IOTILE
18,0,CFG_IOMUX3,3,97382,32,mux,IOTILE
18,0,CFG_IOMUX3,4,97498,16,mux,IOTILE
18,0,CFG_IOMUX3,5,97382,16,mux,IOTILE
18,0,CFG_IOMUX3,6,97382,8,mux,IOTILE
18,0,CFG_IOMUX3,7,97730,64,mux,IOTILE
18,0,CFG_IOMUX3,8,97614,64,mux,IOTILE
18,0,CFG_IOMUX3,9,97730,32,mux,IOTILE
18,0,CFG_IOMUX3,10,97614,32,mux,IOTILE
18,0,CFG_IOMUX3,11,97730,16,mux,IOTILE
18,0,CFG_IOMUX3,12,97614,16,mux,IOTILE
18,0,CFG_IOMUX3,13,97614,8,mux,IOTILE
18,0,CFG_IOMUX3,14,99122,64,mux,IOTILE
18,0,CFG_IOMUX3,15,99006,64,mux,IOTILE
18,0,CFG_IOMUX3,16,99122,32,mux,IOTILE
18,0,CFG_IOMUX3,17,99006,32,mux,IOTILE
18,0,CFG_IOMUX3,18,99122,16,mux,IOTILE
18,0,CFG_IOMUX3,19,99006,16,mux,IOTILE
18,0,CFG_IOMUX3,20,99006,8,mux,IOTILE
18,0,CFG_IOMUX3,21,98890,64,mux,IOTILE
18,0,CFG_IOMUX3,22,98774,64,mux,IOTILE
18,0,CFG_IOMUX3,23,98890,32,mux,IOTILE
18,0,CFG_IOMUX3,24,98774,32,mux,IOTILE
18,0,CFG_IOMUX3,25,98890,16,mux,IOTILE
18,0,CFG_IOMUX3,26,98774,16,mux,IOTILE
18,0,CFG_IOMUX3,27,98774,8,mux,IOTILE
18,0,CFG_IOMUX3,28,97962,64,mux,IOTILE
18,0,CFG_IOMUX3,29,97846,64,mux,IOTILE
18,0,CFG_IOMUX3,30,97962,32,mux,IOTILE
18,0,CFG_IOMUX3,31,97846,32,mux,IOTILE
18,0,CFG_IOMUX3,32,97962,16,mux,IOTILE
18,0,CFG_IOMUX3,33,97846,16,mux,IOTILE
18,0,CFG_IOMUX3,34,97846,8,mux,IOTILE
18,0,CFG_IOMUX3,35,98194,64,mux,IOTILE
18,0,CFG_IOMUX3,36,98078,64,mux,IOTILE
18,0,CFG_IOMUX3,37,98194,32,mux,IOTILE
18,0,CFG_IOMUX3,38,98078,32,mux,IOTILE
18,0,CFG_IOMUX3,39,98194,16,mux,IOTILE
18,0,CFG_IOMUX3,40,98078,16,mux,IOTILE
18,0,CFG_IOMUX3,41,98078,8,mux,IOTILE
18,0,CFG_OE_ASYNC_MODE,0,99121,1,ioreg,IOTILE
18,0,CFG_OE_ASYNC_MODE,1,99121,16,ioreg,IOTILE
18,0,CFG_OE_ASYNC_MODE,2,97845,1,ioreg,IOTILE
18,0,CFG_OE_ASYNC_MODE,3,97845,16,ioreg,IOTILE
18,0,CFG_OE_POWERUP,0,99006,128,ioreg,IOTILE
18,0,CFG_OE_POWERUP,1,99005,32,ioreg,IOTILE
18,0,CFG_OE_POWERUP,2,97962,128,ioreg,IOTILE
18,0,CFG_OE_POWERUP,3,97961,32,ioreg,IOTILE
18,0,CFG_OE_REG_MODE,0,99237,1,ioreg,IOTILE
18,0,CFG_OE_REG_MODE,1,99237,16,ioreg,IOTILE
18,0,CFG_OE_REG_MODE,2,97729,1,ioreg,IOTILE
18,0,CFG_OE_REG_MODE,3,97729,16,ioreg,IOTILE
18,0,CFG_OE_SYNC_MODE,0,99122,128,ioreg,IOTILE
18,0,CFG_OE_SYNC_MODE,1,99121,32,ioreg,IOTILE
18,0,CFG_OE_SYNC_MODE,2,97846,128,ioreg,IOTILE
18,0,CFG_OE_SYNC_MODE,3,97845,32,ioreg,IOTILE
18,0,CFG_OUTDELAY,0,99819,8,delay,IOTILE
18,0,CFG_OUTDELAY,1,99703,8,delay,IOTILE
18,0,CFG_OUTDELAY,2,99818,64,delay,IOTILE
18,0,CFG_OUTDELAY,3,99702,64,delay,IOTILE
18,0,CFG_OUT_ASYNC_MODE,0,99353,1,ioreg,IOTILE
18,0,CFG_OUT_ASYNC_MODE,1,99353,16,ioreg,IOTILE
18,0,CFG_OUT_ASYNC_MODE,2,97613,1,ioreg,IOTILE
18,0,CFG_OUT_ASYNC_MODE,3,97613,16,ioreg,IOTILE
18,0,CFG_OUT_POWERUP,0,99238,128,ioreg,IOTILE
18,0,CFG_OUT_POWERUP,1,99237,32,ioreg,IOTILE
18,0,CFG_OUT_POWERUP,2,97730,128,ioreg,IOTILE
18,0,CFG_OUT_POWERUP,3,97729,32,ioreg,IOTILE
18,0,CFG_OUT_REG_MODE,0,99005,1,ioreg,IOTILE
18,0,CFG_OUT_REG_MODE,1,99005,16,ioreg,IOTILE
18,0,CFG_OUT_REG_MODE,2,97961,1,ioreg,IOTILE
18,0,CFG_OUT_REG_MODE,3,97961,16,ioreg,IOTILE
18,0,CFG_OUT_SYNC_MODE,0,99354,128,ioreg,IOTILE
18,0,CFG_OUT_SYNC_MODE,1,99353,32,ioreg,IOTILE
18,0,CFG_OUT_SYNC_MODE,2,97614,128,ioreg,IOTILE
18,0,CFG_OUT_SYNC_MODE,3,97613,32,ioreg,IOTILE
18,13,CFG_INDA_DELAY,0,176,2,delay,IOTILE
18,13,CFG_INDA_DELAY,1,176,1,delay,IOTILE
18,13,CFG_INDA_DELAY,2,177,128,delay,IOTILE
18,13,CFG_INDA_DELAY,3,292,2,delay,IOTILE
18,13,CFG_INDA_DELAY,4,292,1,delay,IOTILE
18,13,CFG_INDA_DELAY,5,293,128,delay,IOTILE
18,13,CFG_INDA_DELAY,6,174,2,delay,IOTILE
18,13,CFG_INDA_DELAY,7,174,1,delay,IOTILE
18,13,CFG_INDA_DELAY,8,175,128,delay,IOTILE
18,13,CFG_INDA_DELAY,9,290,2,delay,IOTILE
18,13,CFG_INDA_DELAY,10,290,1,delay,IOTILE
18,13,CFG_INDA_DELAY,11,291,128,delay,IOTILE
18,13,CFG_INPUTMUX0,0,174,128,mux,IOTILE
18,13,CFG_INPUTMUX0,1,290,128,mux,IOTILE
18,13,CFG_INPUTMUX1,0,173,32,mux,IOTILE
18,13,CFG_INPUTMUX1,1,173,16,mux,IOTILE
18,13,CFG_INPUTMUX2,0,289,1,mux,IOTILE
18,13,CFG_INPUTMUX2,1,173,1,mux,IOTILE
18,13,CFG_INPUTMUX3,0,289,32,mux,IOTILE
18,13,CFG_INPUTMUX3,1,289,16,mux,IOTILE
18,13,CFG_INREG_DELAY,0,176,8,delay,IOTILE
18,13,CFG_INREG_DELAY,1,176,16,delay,IOTILE
18,13,CFG_INREG_DELAY,2,176,32,delay,IOTILE
18,13,CFG_INREG_DELAY,3,292,8,delay,IOTILE
18,13,CFG_INREG_DELAY,4,292,16,delay,IOTILE
18,13,CFG_INREG_DELAY,5,292,32,delay,IOTILE
18,13,CFG_INREG_DELAY,6,174,16,delay,IOTILE
18,13,CFG_INREG_DELAY,7,174,8,delay,IOTILE
18,13,CFG_INREG_DELAY,8,174,32,delay,IOTILE
18,13,CFG_INREG_DELAY,9,290,32,delay,IOTILE
18,13,CFG_INREG_DELAY,10,290,16,delay,IOTILE
18,13,CFG_INREG_DELAY,11,290,8,delay,IOTILE
18,13,CFG_IN_ASYNC_MODE,0,405,1,ioreg,IOTILE
18,13,CFG_IN_ASYNC_MODE,1,405,16,ioreg,IOTILE
18,13,CFG_IN_ASYNC_MODE,2,2609,1,ioreg,IOTILE
18,13,CFG_IN_ASYNC_MODE,3,2609,16,ioreg,IOTILE
18,13,CFG_IN_POWERUP,0,522,128,ioreg,IOTILE
18,13,CFG_IN_POWERUP,1,521,32,ioreg,IOTILE
18,13,CFG_IN_POWERUP,2,2494,128,ioreg,IOTILE
18,13,CFG_IN_POWERUP,3,2493,32,ioreg,IOTILE
18,13,CFG_IN_SYNC_MODE,0,406,128,ioreg,IOTILE
18,13,CFG_IN_SYNC_MODE,1,405,32,ioreg,IOTILE
18,13,CFG_IN_SYNC_MODE,2,2610,128,ioreg,IOTILE
18,13,CFG_IN_SYNC_MODE,3,2609,32,ioreg,IOTILE
18,13,CFG_IOMUX0,0,407,64,mux,IOTILE
18,13,CFG_IOMUX0,1,523,64,mux,IOTILE
18,13,CFG_IOMUX0,2,407,32,mux,IOTILE
18,13,CFG_IOMUX0,3,523,32,mux,IOTILE
18,13,CFG_IOMUX0,4,407,16,mux,IOTILE
18,13,CFG_IOMUX0,5,523,16,mux,IOTILE
18,13,CFG_IOMUX0,6,523,8,mux,IOTILE
18,13,CFG_IOMUX0,7,639,64,mux,IOTILE
18,13,CFG_IOMUX0,8,755,64,mux,IOTILE
18,13,CFG_IOMUX0,9,639,32,mux,IOTILE
18,13,CFG_IOMUX0,10,755,32,mux,IOTILE
18,13,CFG_IOMUX0,11,639,16,mux,IOTILE
18,13,CFG_IOMUX0,12,755,16,mux,IOTILE
18,13,CFG_IOMUX0,13,755,8,mux,IOTILE
18,13,CFG_IOMUX0,14,2495,64,mux,IOTILE
18,13,CFG_IOMUX0,15,2611,64,mux,IOTILE
18,13,CFG_IOMUX0,16,2495,32,mux,IOTILE
18,13,CFG_IOMUX0,17,2611,32,mux,IOTILE
18,13,CFG_IOMUX0,18,2495,16,mux,IOTILE
18,13,CFG_IOMUX0,19,2611,16,mux,IOTILE
18,13,CFG_IOMUX0,20,2611,8,mux,IOTILE
18,13,CFG_IOMUX0,21,2263,64,mux,IOTILE
18,13,CFG_IOMUX0,22,2379,64,mux,IOTILE
18,13,CFG_IOMUX0,23,2263,32,mux,IOTILE
18,13,CFG_IOMUX0,24,2379,32,mux,IOTILE
18,13,CFG_IOMUX0,25,2263,16,mux,IOTILE
18,13,CFG_IOMUX0,26,2379,16,mux,IOTILE
18,13,CFG_IOMUX0,27,2379,8,mux,IOTILE
18,13,CFG_IOMUX0,28,871,64,mux,IOTILE
18,13,CFG_IOMUX0,29,987,64,mux,IOTILE
18,13,CFG_IOMUX0,30,871,32,mux,IOTILE
18,13,CFG_IOMUX0,31,987,32,mux,IOTILE
18,13,CFG_IOMUX0,32,871,16,mux,IOTILE
18,13,CFG_IOMUX0,33,987,16,mux,IOTILE
18,13,CFG_IOMUX0,34,987,8,mux,IOTILE
18,13,CFG_IOMUX0,35,1103,64,mux,IOTILE
18,13,CFG_IOMUX0,36,1219,64,mux,IOTILE
18,13,CFG_IOMUX0,37,1103,32,mux,IOTILE
18,13,CFG_IOMUX0,38,1219,32,mux,IOTILE
18,13,CFG_IOMUX0,39,1103,16,mux,IOTILE
18,13,CFG_IOMUX0,40,1219,16,mux,IOTILE
18,13,CFG_IOMUX0,41,1219,8,mux,IOTILE
18,13,CFG_IOMUX1,0,2031,64,mux,IOTILE
18,13,CFG_IOMUX1,1,2147,64,mux,IOTILE
18,13,CFG_IOMUX1,2,2031,32,mux,IOTILE
18,13,CFG_IOMUX1,3,2147,32,mux,IOTILE
18,13,CFG_IOMUX1,4,2031,16,mux,IOTILE
18,13,CFG_IOMUX1,5,2147,16,mux,IOTILE
18,13,CFG_IOMUX1,6,2147,8,mux,IOTILE
18,13,CFG_IOMUX1,7,1799,64,mux,IOTILE
18,13,CFG_IOMUX1,8,1915,64,mux,IOTILE
18,13,CFG_IOMUX1,9,1799,32,mux,IOTILE
18,13,CFG_IOMUX1,10,1915,32,mux,IOTILE
18,13,CFG_IOMUX1,11,1799,16,mux,IOTILE
18,13,CFG_IOMUX1,12,1915,16,mux,IOTILE
18,13,CFG_IOMUX1,13,1915,8,mux,IOTILE
18,13,CFG_IOMUX1,14,871,128,mux,IOTILE
18,13,CFG_IOMUX1,15,987,128,mux,IOTILE
18,13,CFG_IOMUX1,16,870,1,mux,IOTILE
18,13,CFG_IOMUX1,17,986,1,mux,IOTILE
18,13,CFG_IOMUX1,18,870,2,mux,IOTILE
18,13,CFG_IOMUX1,19,986,2,mux,IOTILE
18,13,CFG_IOMUX1,20,986,4,mux,IOTILE
18,13,CFG_IOMUX1,21,1103,128,mux,IOTILE
18,13,CFG_IOMUX1,22,1219,128,mux,IOTILE
18,13,CFG_IOMUX1,23,1102,1,mux,IOTILE
18,13,CFG_IOMUX1,24,1218,1,mux,IOTILE
18,13,CFG_IOMUX1,25,1102,2,mux,IOTILE
18,13,CFG_IOMUX1,26,1218,2,mux,IOTILE
18,13,CFG_IOMUX1,27,1218,4,mux,IOTILE
18,13,CFG_IOMUX1,28,2031,128,mux,IOTILE
18,13,CFG_IOMUX1,29,2147,128,mux,IOTILE
18,13,CFG_IOMUX1,30,2030,1,mux,IOTILE
18,13,CFG_IOMUX1,31,2146,1,mux,IOTILE
18,13,CFG_IOMUX1,32,2030,2,mux,IOTILE
18,13,CFG_IOMUX1,33,2146,2,mux,IOTILE
18,13,CFG_IOMUX1,34,2146,4,mux,IOTILE
18,13,CFG_IOMUX1,35,1799,128,mux,IOTILE
18,13,CFG_IOMUX1,36,1915,128,mux,IOTILE
18,13,CFG_IOMUX1,37,1798,1,mux,IOTILE
18,13,CFG_IOMUX1,38,1914,1,mux,IOTILE
18,13,CFG_IOMUX1,39,1798,2,mux,IOTILE
18,13,CFG_IOMUX1,40,1914,2,mux,IOTILE
18,13,CFG_IOMUX1,41,1914,4,mux,IOTILE
18,13,CFG_IOMUX2,0,407,128,mux,IOTILE
18,13,CFG_IOMUX2,1,523,128,mux,IOTILE
18,13,CFG_IOMUX2,2,406,1,mux,IOTILE
18,13,CFG_IOMUX2,3,522,1,mux,IOTILE
18,13,CFG_IOMUX2,4,406,2,mux,IOTILE
18,13,CFG_IOMUX2,5,522,2,mux,IOTILE
18,13,CFG_IOMUX2,6,522,4,mux,IOTILE
18,13,CFG_IOMUX2,7,639,128,mux,IOTILE
18,13,CFG_IOMUX2,8,755,128,mux,IOTILE
18,13,CFG_IOMUX2,9,638,1,mux,IOTILE
18,13,CFG_IOMUX2,10,754,1,mux,IOTILE
18,13,CFG_IOMUX2,11,638,2,mux,IOTILE
18,13,CFG_IOMUX2,12,754,2,mux,IOTILE
18,13,CFG_IOMUX2,13,754,4,mux,IOTILE
18,13,CFG_IOMUX2,14,2495,128,mux,IOTILE
18,13,CFG_IOMUX2,15,2611,128,mux,IOTILE
18,13,CFG_IOMUX2,16,2494,1,mux,IOTILE
18,13,CFG_IOMUX2,17,2610,1,mux,IOTILE
18,13,CFG_IOMUX2,18,2494,2,mux,IOTILE
18,13,CFG_IOMUX2,19,2610,2,mux,IOTILE
18,13,CFG_IOMUX2,20,2610,4,mux,IOTILE
18,13,CFG_IOMUX2,21,2263,128,mux,IOTILE
18,13,CFG_IOMUX2,22,2379,128,mux,IOTILE
18,13,CFG_IOMUX2,23,2262,1,mux,IOTILE
18,13,CFG_IOMUX2,24,2378,1,mux,IOTILE
18,13,CFG_IOMUX2,25,2262,2,mux,IOTILE
18,13,CFG_IOMUX2,26,2378,2,mux,IOTILE
18,13,CFG_IOMUX2,27,2378,4,mux,IOTILE
18,13,CFG_IOMUX2,28,406,64,mux,IOTILE
18,13,CFG_IOMUX2,29,522,64,mux,IOTILE
18,13,CFG_IOMUX2,30,406,32,mux,IOTILE
18,13,CFG_IOMUX2,31,522,32,mux,IOTILE
18,13,CFG_IOMUX2,32,406,16,mux,IOTILE
18,13,CFG_IOMUX2,33,522,16,mux,IOTILE
18,13,CFG_IOMUX2,34,522,8,mux,IOTILE
18,13,CFG_IOMUX2,35,638,64,mux,IOTILE
18,13,CFG_IOMUX2,36,754,64,mux,IOTILE
18,13,CFG_IOMUX2,37,638,32,mux,IOTILE
18,13,CFG_IOMUX2,38,754,32,mux,IOTILE
18,13,CFG_IOMUX2,39,638,16,mux,IOTILE
18,13,CFG_IOMUX2,40,754,16,mux,IOTILE
18,13,CFG_IOMUX2,41,754,8,mux,IOTILE
18,13,CFG_IOMUX3,0,2494,64,mux,IOTILE
18,13,CFG_IOMUX3,1,2610,64,mux,IOTILE
18,13,CFG_IOMUX3,2,2494,32,mux,IOTILE
18,13,CFG_IOMUX3,3,2610,32,mux,IOTILE
18,13,CFG_IOMUX3,4,2494,16,mux,IOTILE
18,13,CFG_IOMUX3,5,2610,16,mux,IOTILE
18,13,CFG_IOMUX3,6,2610,8,mux,IOTILE
18,13,CFG_IOMUX3,7,2262,64,mux,IOTILE
18,13,CFG_IOMUX3,8,2378,64,mux,IOTILE
18,13,CFG_IOMUX3,9,2262,32,mux,IOTILE
18,13,CFG_IOMUX3,10,2378,32,mux,IOTILE
18,13,CFG_IOMUX3,11,2262,16,mux,IOTILE
18,13,CFG_IOMUX3,12,2378,16,mux,IOTILE
18,13,CFG_IOMUX3,13,2378,8,mux,IOTILE
18,13,CFG_IOMUX3,14,870,64,mux,IOTILE
18,13,CFG_IOMUX3,15,986,64,mux,IOTILE
18,13,CFG_IOMUX3,16,870,32,mux,IOTILE
18,13,CFG_IOMUX3,17,986,32,mux,IOTILE
18,13,CFG_IOMUX3,18,870,16,mux,IOTILE
18,13,CFG_IOMUX3,19,986,16,mux,IOTILE
18,13,CFG_IOMUX3,20,986,8,mux,IOTILE
18,13,CFG_IOMUX3,21,1102,64,mux,IOTILE
18,13,CFG_IOMUX3,22,1218,64,mux,IOTILE
18,13,CFG_IOMUX3,23,1102,32,mux,IOTILE
18,13,CFG_IOMUX3,24,1218,32,mux,IOTILE
18,13,CFG_IOMUX3,25,1102,16,mux,IOTILE
18,13,CFG_IOMUX3,26,1218,16,mux,IOTILE
18,13,CFG_IOMUX3,27,1218,8,mux,IOTILE
18,13,CFG_IOMUX3,28,2030,64,mux,IOTILE
18,13,CFG_IOMUX3,29,2146,64,mux,IOTILE
18,13,CFG_IOMUX3,30,2030,32,mux,IOTILE
18,13,CFG_IOMUX3,31,2146,32,mux,IOTILE
18,13,CFG_IOMUX3,32,2030,16,mux,IOTILE
18,13,CFG_IOMUX3,33,2146,16,mux,IOTILE
18,13,CFG_IOMUX3,34,2146,8,mux,IOTILE
18,13,CFG_IOMUX3,35,1798,64,mux,IOTILE
18,13,CFG_IOMUX3,36,1914,64,mux,IOTILE
18,13,CFG_IOMUX3,37,1798,32,mux,IOTILE
18,13,CFG_IOMUX3,38,1914,32,mux,IOTILE
18,13,CFG_IOMUX3,39,1798,16,mux,IOTILE
18,13,CFG_IOMUX3,40,1914,16,mux,IOTILE
18,13,CFG_IOMUX3,41,1914,8,mux,IOTILE
18,13,CFG_OE_ASYNC_MODE,0,869,1,ioreg,IOTILE
18,13,CFG_OE_ASYNC_MODE,1,869,16,ioreg,IOTILE
18,13,CFG_OE_ASYNC_MODE,2,2145,1,ioreg,IOTILE
18,13,CFG_OE_ASYNC_MODE,3,2145,16,ioreg,IOTILE
18,13,CFG_OE_POWERUP,0,986,128,ioreg,IOTILE
18,13,CFG_OE_POWERUP,1,985,32,ioreg,IOTILE
18,13,CFG_OE_POWERUP,2,2030,128,ioreg,IOTILE
18,13,CFG_OE_POWERUP,3,2029,32,ioreg,IOTILE
18,13,CFG_OE_REG_MODE,0,753,1,ioreg,IOTILE
18,13,CFG_OE_REG_MODE,1,753,16,ioreg,IOTILE
18,13,CFG_OE_REG_MODE,2,2261,1,ioreg,IOTILE
18,13,CFG_OE_REG_MODE,3,2261,16,ioreg,IOTILE
18,13,CFG_OE_SYNC_MODE,0,870,128,ioreg,IOTILE
18,13,CFG_OE_SYNC_MODE,1,869,32,ioreg,IOTILE
18,13,CFG_OE_SYNC_MODE,2,2146,128,ioreg,IOTILE
18,13,CFG_OE_SYNC_MODE,3,2145,32,ioreg,IOTILE
18,13,CFG_OUTDELAY,0,175,8,delay,IOTILE
18,13,CFG_OUTDELAY,1,291,8,delay,IOTILE
18,13,CFG_OUTDELAY,2,174,64,delay,IOTILE
18,13,CFG_OUTDELAY,3,290,64,delay,IOTILE
18,13,CFG_OUT_ASYNC_MODE,0,637,1,ioreg,IOTILE
18,13,CFG_OUT_ASYNC_MODE,1,637,16,ioreg,IOTILE
18,13,CFG_OUT_ASYNC_MODE,2,2377,1,ioreg,IOTILE
18,13,CFG_OUT_ASYNC_MODE,3,2377,16,ioreg,IOTILE
18,13,CFG_OUT_POWERUP,0,754,128,ioreg,IOTILE
18,13,CFG_OUT_POWERUP,1,753,32,ioreg,IOTILE
18,13,CFG_OUT_POWERUP,2,2262,128,ioreg,IOTILE
18,13,CFG_OUT_POWERUP,3,2261,32,ioreg,IOTILE
18,13,CFG_OUT_REG_MODE,0,985,1,ioreg,IOTILE
18,13,CFG_OUT_REG_MODE,1,985,16,ioreg,IOTILE
18,13,CFG_OUT_REG_MODE,2,2029,1,ioreg,IOTILE
18,13,CFG_OUT_REG_MODE,3,2029,16,ioreg,IOTILE
18,13,CFG_OUT_SYNC_MODE,0,638,128,ioreg,IOTILE
18,13,CFG_OUT_SYNC_MODE,1,637,32,ioreg,IOTILE
18,13,CFG_OUT_SYNC_MODE,2,2378,128,ioreg,IOTILE
18,13,CFG_OUT_SYNC_MODE,3,2377,32,ioreg,IOTILE
19,0,CFG_INDA_DELAY,0,99816,32,delay,IOTILE
19,0,CFG_INDA_DELAY,1,99816,16,delay,IOTILE
19,0,CFG_INDA_DELAY,2,99816,8,delay,IOTILE
19,0,CFG_INDA_DELAY,3,99700,32,delay,IOTILE
19,0,CFG_INDA_DELAY,4,99700,16,delay,IOTILE
19,0,CFG_INDA_DELAY,5,99700,8,delay,IOTILE
19,0,CFG_INDA_DELAY,6,99814,32,delay,IOTILE
19,0,CFG_INDA_DELAY,7,99814,16,delay,IOTILE
19,0,CFG_INDA_DELAY,8,99814,8,delay,IOTILE
19,0,CFG_INDA_DELAY,9,99698,32,delay,IOTILE
19,0,CFG_INDA_DELAY,10,99698,16,delay,IOTILE
19,0,CFG_INDA_DELAY,11,99698,8,delay,IOTILE
19,0,CFG_INPUTMUX0,0,99813,8,mux,IOTILE
