x,y,mux,sel,byte,mask
13,4,CFG_TMUX,4,66106,4
13,4,CFG_TMUX,5,66106,8
13,4,CFG_TMUX,6,66222,8
13,4,CFG_TMUX,7,66222,4
13,4,CFG_TMUX,8,66570,1
13,4,CFG_TMUX,9,66686,1
13,4,CFG_TMUX,10,66570,2
13,4,CFG_TMUX,11,66686,2
13,4,CFG_TMUX,12,66570,4
13,4,CFG_TMUX,13,66570,8
13,4,CFG_TMUX,14,66686,8
13,4,CFG_TMUX,15,66686,4
13,4,CFG_TMUX,16,66802,1
13,4,CFG_TMUX,17,66918,1
13,4,CFG_TMUX,18,66802,2
13,4,CFG_TMUX,19,66918,2
13,4,CFG_TMUX,20,66802,4
13,4,CFG_TMUX,21,66802,8
13,4,CFG_TMUX,22,66918,8
13,4,CFG_TMUX,23,66918,4
13,4,CFG_TMUX,24,67266,1
13,4,CFG_TMUX,25,67382,1
13,4,CFG_TMUX,26,67266,2
13,4,CFG_TMUX,27,67382,2
13,4,CFG_TMUX,28,67266,4
13,4,CFG_TMUX,29,67266,8
13,4,CFG_TMUX,30,67382,8
13,4,CFG_TMUX,31,67382,4
13,4,CFG_TMUX,32,67962,1
13,4,CFG_TMUX,33,68078,1
13,4,CFG_TMUX,34,67962,2
13,4,CFG_TMUX,35,68078,2
13,4,CFG_TMUX,36,67962,4
13,4,CFG_TMUX,37,67962,8
13,4,CFG_TMUX,38,68078,8
13,4,CFG_TMUX,39,68078,4
13,4,CFG_TMUX,40,68426,1
13,4,CFG_TMUX,41,68542,1
13,4,CFG_TMUX,42,68426,2
13,4,CFG_TMUX,43,68542,2
13,4,CFG_TMUX,44,68426,4
13,4,CFG_TMUX,45,68426,8
13,4,CFG_TMUX,46,68542,8
13,4,CFG_TMUX,47,68542,4
13,4,CFG_TMUX,48,68658,1
13,4,CFG_TMUX,49,68774,1
13,4,CFG_TMUX,50,68658,2
13,4,CFG_TMUX,51,68774,2
13,4,CFG_TMUX,52,68658,4
13,4,CFG_TMUX,53,68658,8
13,4,CFG_TMUX,54,68774,8
13,4,CFG_TMUX,55,68774,4
13,4,CFG_TMUX,56,69122,1
13,4,CFG_TMUX,57,69238,1
13,4,CFG_TMUX,58,69122,2
13,4,CFG_TMUX,59,69238,2
13,4,CFG_TMUX,60,69122,4
13,4,CFG_TMUX,61,69122,8
13,4,CFG_TMUX,62,69238,8
13,4,CFG_TMUX,63,69238,4
13,4,CFG_TMUX,64,70282,1
13,4,CFG_TMUX,65,70398,1
13,4,CFG_TMUX,66,70282,2
13,4,CFG_TMUX,67,70398,2
13,4,CFG_TMUX,68,70282,4
13,4,CFG_TMUX,69,70282,8
13,4,CFG_TMUX,70,70398,8
13,4,CFG_TMUX,71,70398,4
13,4,CFG_TMUX,72,70746,1
13,4,CFG_TMUX,73,70862,1
13,4,CFG_TMUX,74,70746,2
13,4,CFG_TMUX,75,70862,2
13,4,CFG_TMUX,76,70746,4
13,4,CFG_TMUX,77,70746,8
13,4,CFG_TMUX,78,70862,8
13,4,CFG_TMUX,79,70862,4
13,4,CFG_TMUX,80,70978,1
13,4,CFG_TMUX,81,71094,1
13,4,CFG_TMUX,82,70978,2
13,4,CFG_TMUX,83,71094,2
13,4,CFG_TMUX,84,70978,4
13,4,CFG_TMUX,85,70978,8
13,4,CFG_TMUX,86,71094,8
13,4,CFG_TMUX,87,71094,4
13,4,CFG_TMUX,88,71442,1
13,4,CFG_TMUX,89,71558,1
13,4,CFG_TMUX,90,71442,2
13,4,CFG_TMUX,91,71558,2
13,4,CFG_TMUX,92,71442,4
13,4,CFG_TMUX,93,71442,8
13,4,CFG_TMUX,94,71558,8
13,4,CFG_TMUX,95,71558,4
13,4,CFG_TMUX,96,72138,1
13,4,CFG_TMUX,97,72254,1
13,4,CFG_TMUX,98,72138,2
13,4,CFG_TMUX,99,72254,2
13,4,CFG_TMUX,100,72138,4
13,4,CFG_TMUX,101,72138,8
13,4,CFG_TMUX,102,72254,8
13,4,CFG_TMUX,103,72254,4
13,4,CFG_TMUX,104,72602,1
13,4,CFG_TMUX,105,72718,1
13,4,CFG_TMUX,106,72602,2
13,4,CFG_TMUX,107,72718,2
13,4,CFG_TMUX,108,72602,4
13,4,CFG_TMUX,109,72602,8
13,4,CFG_TMUX,110,72718,8
13,4,CFG_TMUX,111,72718,4
13,4,CFG_TMUX,112,72834,1
13,4,CFG_TMUX,113,72950,1
13,4,CFG_TMUX,114,72834,2
13,4,CFG_TMUX,115,72950,2
13,4,CFG_TMUX,116,72834,4
13,4,CFG_TMUX,117,72834,8
13,4,CFG_TMUX,118,72950,8
13,4,CFG_TMUX,119,72950,4
13,4,CFG_TMUX,120,73298,1
13,4,CFG_TMUX,121,73414,1
13,4,CFG_TMUX,122,73298,2
13,4,CFG_TMUX,123,73414,2
13,4,CFG_TMUX,124,73298,4
13,4,CFG_TMUX,125,73298,8
13,4,CFG_TMUX,126,73414,8
13,4,CFG_TMUX,127,73414,4
13,4,CFG_TileAsyncMUX,0,69586,4
13,4,CFG_TileAsyncMUX,1,69702,4
13,4,CFG_TileAsyncMUX,2,69702,8
13,4,CFG_TileAsyncMUX,3,69586,8
13,4,CFG_TileAsyncMUX,4,69702,64
13,4,CFG_TileAsyncMUX,5,69702,32
13,4,CFG_TileAsyncMUX,6,69702,16
13,4,CFG_TileAsyncMUX,7,69702,128
13,4,CFG_TileClkEnMUX,0,69818,64
13,4,CFG_TileClkEnMUX,1,69818,32
13,4,CFG_TileClkEnMUX,2,69818,16
13,4,CFG_TileClkEnMUX,3,69818,128
13,4,CFG_TileClkEnMUX,4,69934,4
13,4,CFG_TileClkEnMUX,5,69818,4
13,4,CFG_TileClkEnMUX,6,69818,8
13,4,CFG_TileClkEnMUX,7,69934,8
13,4,CFG_TileClkMUX,0,69586,64
13,4,CFG_TileClkMUX,1,69586,32
13,4,CFG_TileClkMUX,2,69586,16
13,4,CFG_TileClkMUX,3,69586,128
13,4,CFG_TileClkMUX,4,69934,64
13,4,CFG_TileClkMUX,5,69934,32
13,4,CFG_TileClkMUX,6,69934,16
13,4,CFG_TileClkMUX,7,69934,128
