edge
"RMUX49@17,5->RMUX07@18,5"
"RMUX57@17,5->RMUX45@17,5"
"RMUX57@17,5->RMUX38@17,6"
"RMUX69@17,5->RMUX93@17,4"
"RMUX80@17,5->RMUX26@17,7"
"RMUX86@17,5->RMUX50@18,5"
"RMUX91@17,5->RMUX89@16,5"
"RMUX03@17,6->RMUX15@17,6"
"RMUX03@17,6->RMUX21@17,6"
"RMUX08@17,6->RMUX26@16,6"
"RMUX08@17,6->RMUX27@16,6"
"RMUX08@17,6->RMUX33@16,6"
"RMUX08@17,6->RMUX37@16,6"
"RMUX09@17,6->RMUX38@17,5"
"RMUX15@17,6->RMUX63@16,6"
"RMUX27@17,6->RMUX15@17,7"
"RMUX32@17,6->RMUX33@17,4"
"RMUX33@17,6->RMUX45@17,6"
"RMUX38@17,6->RMUX50@16,6"
"RMUX39@17,6->RMUX53@17,5"
"RMUX45@17,6->RMUX86@16,6"
"RMUX51@17,6->RMUX15@17,6"
"RMUX55@17,6->RMUX31@17,5"
"RMUX57@17,6->RMUX45@17,6"
"RMUX57@17,6->RMUX38@17,7"
"RMUX68@17,6->RMUX80@16,6"
"RMUX69@17,6->RMUX93@17,5"
"RMUX86@17,6->RMUX50@18,6"
"RMUX92@17,6->RMUX81@17,6"
"RMUX03@17,7->RMUX15@17,7"
"RMUX03@17,7->RMUX21@17,7"
"RMUX08@17,7->RMUX26@16,7"
"RMUX08@17,7->RMUX27@16,7"
"RMUX08@17,7->RMUX33@16,7"
"RMUX09@17,7->RMUX38@17,6"
"RMUX09@17,7->RMUX38@17,7"
"RMUX25@17,7->RMUX01@17,7"
"RMUX32@17,7->RMUX33@17,5"
"RMUX33@17,7->RMUX45@17,7"
"RMUX38@17,7->RMUX50@16,7"
"RMUX45@17,7->RMUX86@16,7"
"RMUX49@17,7->RMUX07@18,7"
"RMUX57@17,7->RMUX45@17,7"
"RMUX68@17,7->RMUX80@16,7"
"RMUX86@17,7->RMUX50@18,7"
"RMUX03@17,8->RMUX15@17,8"
"RMUX03@17,8->RMUX21@17,8"
"RMUX08@17,8->RMUX26@16,8"
"RMUX08@17,8->RMUX33@16,8"
"RMUX08@17,8->RMUX37@16,8"
"RMUX09@17,8->RMUX38@17,7"
"RMUX09@17,8->RMUX38@17,8"
"RMUX14@17,8->RMUX61@17,9"
"RMUX15@17,8->RMUX63@16,8"
"RMUX33@17,8->RMUX45@17,8"
"RMUX45@17,8->RMUX86@16,8"
"RMUX49@17,8->RMUX07@18,8"
"RMUX51@17,8->RMUX15@17,8"
"RMUX55@17,8->RMUX31@17,7"
"RMUX57@17,8->RMUX45@17,8"
"RMUX92@17,8->RMUX81@17,8"
"RMUX03@17,9->RMUX15@17,9"
"RMUX03@17,9->RMUX21@17,9"
"RMUX08@17,9->RMUX26@16,9"
"RMUX08@17,9->RMUX27@16,9"
"RMUX09@17,9->RMUX38@17,8"
"RMUX09@17,9->RMUX38@17,9"
"RMUX15@17,9->RMUX63@16,9"
"RMUX32@17,9->RMUX33@17,7"
"RMUX33@17,9->RMUX45@17,9"
"RMUX45@17,9->RMUX86@16,9"
"RMUX51@17,9->RMUX15@17,9"
"RMUX55@17,9->RMUX31@17,8"
"RMUX57@17,9->RMUX38@17,10"
"RMUX68@17,9->RMUX80@16,9"
"RMUX68@17,9->RMUX85@16,9"
"RMUX69@17,9->RMUX93@17,8"
"RMUX80@17,9->RMUX26@17,11"
"RMUX86@17,9->RMUX50@18,9"
"RMUX03@18,10->RMUX15@18,10"
"RMUX03@18,10->RMUX21@18,10"
"RMUX08@18,10->RMUX26@17,10"
"RMUX09@18,10->RMUX38@18,9"
"RMUX15@18,10->RMUX63@17,10"
"RMUX27@18,10->RMUX15@18,11"
"RMUX33@18,10->RMUX45@18,10"
"RMUX38@18,10->RMUX50@17,10"
"RMUX57@18,10->RMUX45@18,10"
"RMUX57@18,10->RMUX38@18,11"
"RMUX68@18,10->RMUX85@17,10"
"RMUX80@18,10->RMUX26@18,12"
"RMUX86@18,10->RMUX50@19,10"
"RMUX91@18,10->RMUX89@17,10"
"RMUX92@18,10->RMUX81@18,10"
"RMUX08@18,11->RMUX27@17,11"
"RMUX08@18,11->RMUX33@17,11"
"RMUX27@18,11->RMUX15@18,12"
"RMUX32@18,11->RMUX33@18,9"
"RMUX33@18,11->RMUX45@18,11"
"RMUX45@18,11->RMUX86@17,11"
"RMUX49@18,11->RMUX07@19,11"
"RMUX57@18,11->RMUX45@18,11"
"RMUX57@18,11->RMUX38@18,12"
"RMUX86@18,11->RMUX50@19,11"
"RMUX03@18,12->RMUX15@18,12"
"RMUX15@18,12->RMUX63@17,12"
"RMUX33@18,12->RMUX45@18,12"
"RMUX38@18,12->RMUX50@17,12"
"RMUX45@18,12->RMUX86@17,12"
"RMUX51@18,12->RMUX15@18,12"
"RMUX73@18,12->RMUX01@18,12"
"RMUX03@18,1->RMUX15@18,1"
"RMUX08@18,1->RMUX26@17,1"
"RMUX08@18,1->RMUX33@17,1"
"RMUX09@18,1->RMUX38@18,1"
"RMUX15@18,1->RMUX63@17,1"
"RMUX33@18,1->RMUX45@18,1"
"RMUX45@18,1->RMUX86@17,1"
"RMUX51@18,1->RMUX15@18,1"
"RMUX03@18,2->RMUX15@18,2"
"RMUX03@18,2->RMUX21@18,2"
"RMUX08@18,2->RMUX26@17,2"
"RMUX08@18,2->RMUX33@17,2"
"RMUX09@18,2->RMUX38@18,1"
"RMUX09@18,2->RMUX38@18,2"
"RMUX25@18,2->RMUX00@18,2"
"RMUX33@18,2->RMUX45@18,2"
"RMUX38@18,2->RMUX50@17,2"
"RMUX45@18,2->RMUX86@17,2"
"RMUX49@18,2->RMUX07@19,2"
"RMUX51@18,2->RMUX15@18,2"
"RMUX69@18,2->RMUX93@18,1"
"RMUX80@18,2->RMUX26@18,4"
"RMUX92@18,2->RMUX81@18,2"
"RMUX03@18,3->RMUX21@18,3"
"RMUX08@18,3->RMUX26@17,3"
"RMUX08@18,3->RMUX37@17,3"
"RMUX09@18,3->RMUX38@18,2"
"RMUX09@18,3->RMUX38@18,3"
"RMUX27@18,3->RMUX15@18,4"
"RMUX33@18,3->RMUX45@18,3"
"RMUX39@18,3->RMUX53@18,2"
"RMUX49@18,3->RMUX07@19,3"
"RMUX51@18,3->RMUX15@18,3"
"RMUX57@18,3->RMUX45@18,3"
"RMUX69@18,3->RMUX93@18,2"
"RMUX80@18,3->RMUX26@18,5"
"RMUX92@18,3->RMUX81@18,3"
"RMUX08@18,4->RMUX27@17,4"
"RMUX08@18,4->RMUX33@17,4"
"RMUX08@18,4->RMUX37@17,4"
"RMUX15@18,4->RMUX63@17,4"
"RMUX27@18,4->RMUX15@18,5"
"RMUX32@18,4->RMUX33@18,2"
"RMUX33@18,4->RMUX45@18,4"
"RMUX38@18,4->RMUX50@17,4"
"RMUX45@18,4->RMUX86@17,4"
"RMUX51@18,4->RMUX15@18,4"
"RMUX55@18,4->RMUX31@18,3"
"RMUX57@18,4->RMUX38@18,5"
"RMUX68@18,4->RMUX85@17,4"
"RMUX69@18,4->RMUX93@18,3"
"RMUX86@18,4->RMUX50@19,4"
"RMUX92@18,4->RMUX81@18,4"
"RMUX03@18,5->RMUX15@18,5"
"RMUX03@18,5->RMUX21@18,5"
"RMUX08@18,5->RMUX26@17,5"
"RMUX08@18,5->RMUX27@17,5"
"RMUX08@18,5->RMUX33@17,5"
"RMUX09@18,5->RMUX38@18,4"
"RMUX09@18,5->RMUX38@18,5"
"RMUX14@18,5->RMUX61@18,6"
"RMUX15@18,5->RMUX63@17,5"
"RMUX27@18,5->RMUX15@18,6"
"RMUX32@18,5->RMUX33@18,3"
"RMUX33@18,5->RMUX45@18,5"
"RMUX38@18,5->RMUX50@17,5"
"RMUX45@18,5->RMUX86@17,5"
"RMUX49@18,5->RMUX07@19,5"
"RMUX51@18,5->RMUX15@18,5"
"RMUX57@18,5->RMUX38@18,6"
"RMUX68@18,5->RMUX80@17,5"
"RMUX68@18,5->RMUX85@17,5"
"RMUX69@18,5->RMUX93@18,4"
"RMUX86@18,5->RMUX50@19,5"
"RMUX92@18,5->RMUX81@18,5"
"RMUX03@18,6->RMUX21@18,6"
"RMUX08@18,6->RMUX27@17,6"
"RMUX09@18,6->RMUX38@18,5"
"RMUX09@18,6->RMUX38@18,6"
"RMUX15@18,6->RMUX63@17,6"
"RMUX27@18,6->RMUX15@18,7"
"RMUX38@18,6->RMUX50@17,6"
"RMUX45@18,6->RMUX86@17,6"
"RMUX49@18,6->RMUX07@19,6"
"RMUX51@18,6->RMUX15@18,6"
"RMUX55@18,6->RMUX31@18,5"
"RMUX57@18,6->RMUX45@18,6"
"RMUX57@18,6->RMUX38@18,7"
"RMUX68@18,6->RMUX80@17,6"
"RMUX68@18,6->RMUX85@17,6"
"RMUX69@18,6->RMUX93@18,5"
"RMUX80@18,6->RMUX26@18,8"
"RMUX92@18,6->RMUX81@18,6"
"RMUX03@18,7->RMUX21@18,7"
"RMUX08@18,7->RMUX26@17,7"
"RMUX08@18,7->RMUX27@17,7"
"RMUX08@18,7->RMUX33@17,7"
"RMUX09@18,7->RMUX38@18,6"
"RMUX09@18,7->RMUX38@18,7"
"RMUX14@18,7->RMUX61@18,8"
"RMUX33@18,7->RMUX45@18,7"
"RMUX45@18,7->RMUX86@17,7"
"RMUX49@18,7->RMUX07@19,7"
"RMUX51@18,7->RMUX15@18,7"
"RMUX55@18,7->RMUX31@18,6"
"RMUX57@18,7->RMUX45@18,7"
"RMUX68@18,7->RMUX80@17,7"
"RMUX68@18,7->RMUX85@17,7"
"RMUX69@18,7->RMUX93@18,6"
"RMUX80@18,7->RMUX26@18,9"
"RMUX86@18,7->RMUX50@19,7"
"RMUX03@18,8->RMUX15@18,8"
"RMUX03@18,8->RMUX21@18,8"
"RMUX08@18,8->RMUX33@17,8"
"RMUX08@18,8->RMUX37@17,8"
"RMUX09@18,8->RMUX38@18,7"
"RMUX09@18,8->RMUX38@18,8"
"RMUX15@18,8->RMUX63@17,8"
"RMUX25@18,8->RMUX00@18,8"
"RMUX27@18,8->RMUX15@18,9"
"RMUX32@18,8->RMUX33@18,6"
"RMUX38@18,8->RMUX50@17,8"
"RMUX51@18,8->RMUX15@18,8"
"RMUX57@18,8->RMUX45@18,8"
"RMUX57@18,8->RMUX38@18,9"
"RMUX80@18,8->RMUX26@18,10"
"RMUX86@18,8->RMUX50@19,8"
"RMUX92@18,8->RMUX81@18,8"
"RMUX03@18,9->RMUX15@18,9"
"RMUX03@18,9->RMUX21@18,9"
"RMUX08@18,9->RMUX26@17,9"
"RMUX09@18,9->RMUX38@18,9"
"RMUX14@18,9->RMUX61@18,10"
"RMUX27@18,9->RMUX15@18,10"
"RMUX32@18,9->RMUX33@18,7"
"RMUX33@18,9->RMUX45@18,9"
"RMUX38@18,9->RMUX50@17,9"
"RMUX51@18,9->RMUX15@18,9"
"RMUX68@18,9->RMUX80@17,9"
"RMUX73@18,9->RMUX01@18,9"
"RMUX80@18,9->RMUX26@18,11"
"RMUX86@18,9->RMUX50@19,9"
"RMUX92@18,9->RMUX81@18,9"
"RMUX03@19,10->RMUX15@19,10"
"RMUX03@19,10->RMUX21@19,10"
"RMUX08@19,10->RMUX27@18,10"
"RMUX08@19,10->RMUX33@18,10"
"RMUX15@19,10->RMUX63@18,10"
"RMUX45@19,10->RMUX86@18,10"
"RMUX49@19,10->RMUX07@20,10"
"RMUX51@19,10->RMUX15@19,10"
"RMUX57@19,10->RMUX45@19,10"
"RMUX57@19,10->RMUX38@19,11"
"RMUX68@19,10->RMUX80@18,10"
"RMUX68@19,10->RMUX85@18,10"
"RMUX80@19,10->RMUX26@19,12"
"RMUX86@19,10->RMUX50@20,10"
"RMUX03@19,11->RMUX21@19,11"
"RMUX08@19,11->RMUX26@18,11"
"RMUX08@19,11->RMUX27@18,11"
"RMUX08@19,11->RMUX33@18,11"
"RMUX33@19,11->RMUX45@19,11"
"RMUX38@19,11->RMUX50@18,11"
"RMUX45@19,11->RMUX86@18,11"
"RMUX49@19,11->RMUX07@20,11"
"RMUX57@19,11->RMUX45@19,11"
"RMUX68@19,11->RMUX80@18,11"
"RMUX68@19,11->RMUX85@18,11"
"RMUX86@19,11->RMUX50@20,11"
"RMUX03@19,12->RMUX21@19,12"
"RMUX08@19,12->RMUX26@18,12"
"RMUX08@19,12->RMUX27@18,12"
"RMUX08@19,12->RMUX33@18,12"
"RMUX08@19,12->RMUX37@18,12"
"RMUX86@19,12->RMUX50@20,12"
"RMUX03@19,1->RMUX15@19,1"
"RMUX08@19,1->RMUX26@18,1"
"RMUX08@19,1->RMUX33@18,1"
"RMUX15@19,1->RMUX63@18,1"
"RMUX33@19,1->RMUX45@19,1"
"RMUX51@19,1->RMUX15@19,1"
"RMUX03@19,2->RMUX15@19,2"
"RMUX03@19,2->RMUX21@19,2"
"RMUX08@19,2->RMUX26@18,2"
"RMUX33@19,2->RMUX45@19,2"
"RMUX38@19,2->RMUX50@18,2"
"RMUX39@19,2->RMUX53@19,1"
"RMUX39@19,2->RMUX58@19,1"
"RMUX45@19,2->RMUX86@18,2"
"RMUX49@19,2->RMUX07@20,2"
"RMUX51@19,2->RMUX15@19,2"
"RMUX69@19,2->RMUX93@19,1"
"RMUX86@19,2->RMUX50@20,2"
"RMUX92@19,2->RMUX81@19,2"
"RMUX08@19,3->RMUX26@18,3"
"RMUX08@19,3->RMUX33@18,3"
"RMUX14@19,3->RMUX61@19,4"
"RMUX27@19,3->RMUX15@19,4"
"RMUX32@19,3->RMUX33@19,1"
"RMUX33@19,3->RMUX45@19,3"
"RMUX38@19,3->RMUX50@18,3"
"RMUX45@19,3->RMUX86@18,3"
"RMUX51@19,3->RMUX15@19,3"
"RMUX55@19,3->RMUX31@19,2"
"RMUX57@19,3->RMUX38@19,4"
"RMUX68@19,3->RMUX85@18,3"
"RMUX69@19,3->RMUX93@19,2"
"RMUX86@19,3->RMUX50@20,3"
"RMUX03@19,4->RMUX21@19,4"
"RMUX08@19,4->RMUX26@18,4"
"RMUX08@19,4->RMUX27@18,4"
"RMUX08@19,4->RMUX33@18,4"
"RMUX08@19,4->RMUX37@18,4"
"RMUX33@19,4->RMUX45@19,4"
"RMUX38@19,4->RMUX50@18,4"
"RMUX51@19,4->RMUX15@19,4"
"RMUX57@19,4->RMUX45@19,4"
"RMUX69@19,4->RMUX93@19,3"
"RMUX80@19,4->RMUX26@19,6"
"RMUX86@19,4->RMUX50@20,4"
"RMUX03@19,5->RMUX15@19,5"
"RMUX03@19,5->RMUX21@19,5"
"RMUX08@19,5->RMUX26@18,5"
"RMUX08@19,5->RMUX33@18,5"
"RMUX09@19,5->RMUX38@19,4"
"RMUX09@19,5->RMUX38@19,5"
"RMUX14@19,5->RMUX61@19,6"
"RMUX15@19,5->RMUX63@18,5"
"RMUX27@19,5->RMUX15@19,6"
"RMUX38@19,5->RMUX50@18,5"
"RMUX45@19,5->RMUX86@18,5"
"RMUX49@19,5->RMUX07@20,5"
"RMUX55@19,5->RMUX31@19,4"
"RMUX57@19,5->RMUX38@19,6"
"RMUX68@19,5->RMUX80@18,5"
"RMUX68@19,5->RMUX85@18,5"
"RMUX86@19,5->RMUX50@20,5"
"RMUX91@19,5->RMUX72@18,5"
"RMUX92@19,5->RMUX81@19,5"
"RMUX03@19,6->RMUX15@19,6"
"RMUX08@19,6->RMUX26@18,6"
"RMUX08@19,6->RMUX33@18,6"
"RMUX09@19,6->RMUX38@19,5"
"RMUX15@19,6->RMUX63@18,6"
"RMUX27@19,6->RMUX15@19,7"
"RMUX33@19,6->RMUX45@19,6"
"RMUX38@19,6->RMUX50@18,6"
"RMUX39@19,6->RMUX52@19,5"
"RMUX39@19,6->RMUX58@19,5"
"RMUX45@19,6->RMUX86@18,6"
"RMUX49@19,6->RMUX07@20,6"
"RMUX51@19,6->RMUX15@19,6"
"RMUX57@19,6->RMUX38@19,7"
"RMUX68@19,6->RMUX80@18,6"
"RMUX68@19,6->RMUX85@18,6"
"RMUX69@19,6->RMUX93@19,5"
"RMUX86@19,6->RMUX50@20,6"
"RMUX92@19,6->RMUX81@19,6"
"RMUX03@19,7->RMUX15@19,7"
"RMUX03@19,7->RMUX21@19,7"
"RMUX08@19,7->RMUX26@18,7"
"RMUX08@19,7->RMUX27@18,7"
"RMUX08@19,7->RMUX33@18,7"
"RMUX15@19,7->RMUX63@18,7"
"RMUX27@19,7->RMUX15@19,8"
"RMUX32@19,7->RMUX33@19,5"
"RMUX33@19,7->RMUX45@19,7"
"RMUX38@19,7->RMUX50@18,7"
"RMUX45@19,7->RMUX86@18,7"
"RMUX51@19,7->RMUX15@19,7"
"RMUX57@19,7->RMUX45@19,7"
"RMUX57@19,7->RMUX38@19,8"
"RMUX68@19,7->RMUX80@18,7"
"RMUX68@19,7->RMUX85@18,7"
"RMUX86@19,7->RMUX50@20,7"
"RMUX87@19,7->RMUX69@19,6"
"RMUX02@19,8->RMUX19@19,10"
"RMUX03@19,8->RMUX15@19,8"
"RMUX03@19,8->RMUX21@19,8"
"RMUX08@19,8->RMUX26@18,8"
"RMUX08@19,8->RMUX27@18,8"
"RMUX08@19,8->RMUX33@18,8"
"RMUX09@19,8->RMUX38@19,7"
"RMUX09@19,8->RMUX38@19,8"
"RMUX26@19,8->RMUX13@17,8"
"RMUX27@19,8->RMUX15@19,9"
"RMUX32@19,8->RMUX33@19,6"
"RMUX33@19,8->RMUX45@18,8"
"RMUX38@19,8->RMUX50@18,8"
"RMUX45@19,8->RMUX86@18,8"
"RMUX57@19,8->RMUX45@19,8"
"RMUX57@19,8->RMUX38@19,9"
"RMUX63@19,8->RMUX68@18,8"
"RMUX68@19,8->RMUX80@18,8"
"RMUX80@19,8->RMUX26@19,10"
"RMUX86@19,8->RMUX56@17,8"
"RMUX92@19,8->RMUX81@19,8"
"RMUX03@19,9->RMUX15@19,9"
"RMUX08@19,9->RMUX26@18,9"
"RMUX08@19,9->RMUX33@18,9"
"RMUX08@19,9->RMUX37@18,9"
"RMUX09@19,9->RMUX38@19,8"
"RMUX15@19,9->RMUX63@18,9"
"RMUX27@19,9->RMUX15@19,10"
"RMUX33@19,9->RMUX45@19,9"
"RMUX38@19,9->RMUX50@18,9"
"RMUX45@19,9->RMUX86@18,9"
"RMUX49@19,9->RMUX07@20,9"
"RMUX57@19,9->RMUX38@19,10"
"RMUX57@19,9->RMUX45@19,9"
"RMUX69@19,9->RMUX93@19,8"
"RMUX80@19,9->RMUX26@19,11"
"RMUX86@19,9->RMUX50@20,9"
"RMUX92@19,9->RMUX81@19,9"
"RMUX09@1,1->RMUX38@1,1"
"RMUX09@1,2->RMUX38@1,1"
"RMUX08@1,4->RMUX26@5,4"
"RMUX03@20,10->RMUX15@20,10"
"RMUX03@20,10->RMUX21@20,10"
"RMUX32@20,10->RMUX33@20,8"
"RMUX69@20,10->RMUX93@20,9"
"RMUX14@20,11->RMUX61@20,12"
"RMUX33@20,11->RMUX45@20,11"
"RMUX57@20,11->RMUX45@20,11"
"RMUX57@20,11->RMUX38@20,12"
"RMUX03@20,12->RMUX21@20,12"
"RMUX33@20,12->RMUX45@20,12"
"RMUX03@20,1->RMUX15@20,1"
"RMUX03@20,2->RMUX15@20,2"
"RMUX03@20,2->RMUX21@20,2"
"RMUX09@20,2->RMUX38@20,1"
"RMUX69@20,2->RMUX93@20,1"
"RMUX80@20,2->RMUX26@20,4"
"RMUX03@20,3->RMUX15@20,3"
"RMUX03@20,3->RMUX21@20,3"
"RMUX19@20,3->RMUX88@20,2"
"RMUX33@20,3->RMUX45@20,3"
"RMUX69@20,3->RMUX93@20,2"
"RMUX80@20,3->RMUX26@20,5"
"RMUX03@20,4->RMUX15@20,4"
"RMUX03@20,4->RMUX21@20,4"
"RMUX33@20,4->RMUX45@20,4"
"RMUX57@20,4->RMUX45@20,4"
"RMUX57@20,4->RMUX38@20,5"
"RMUX69@20,4->RMUX93@20,3"
"RMUX80@20,4->RMUX26@20,6"
"RMUX03@20,5->RMUX15@20,5"
"RMUX03@20,5->RMUX21@20,5"
"RMUX09@20,5->RMUX38@20,5"
"RMUX25@20,5->RMUX01@20,5"
"RMUX32@20,5->RMUX33@20,3"
"RMUX55@20,5->RMUX31@20,4"
"RMUX57@20,5->RMUX45@20,5"
"RMUX69@20,5->RMUX93@20,4"
"RMUX80@20,5->RMUX26@20,7"
"RMUX03@20,6->RMUX15@20,6"
"RMUX03@20,6->RMUX21@20,6"
"RMUX27@20,6->RMUX15@20,7"
"RMUX32@20,6->RMUX33@20,4"
"RMUX33@20,6->RMUX45@20,6"
"RMUX57@20,6->RMUX45@20,6"
"RMUX69@20,6->RMUX93@20,5"
"RMUX80@20,6->RMUX26@20,8"
"RMUX03@20,7->RMUX15@20,7"
"RMUX09@20,7->RMUX38@20,7"
"RMUX32@20,7->RMUX33@20,5"
"RMUX33@20,7->RMUX45@20,7"
"RMUX57@20,7->RMUX45@20,7"
"RMUX03@20,8->RMUX21@20,8"
"RMUX09@20,8->RMUX38@20,7"
"RMUX32@20,8->RMUX33@20,6"
"RMUX33@20,8->RMUX45@19,8"
"RMUX33@20,8->RMUX45@20,8"
"RMUX57@20,8->RMUX45@20,8"
"RMUX69@20,8->RMUX93@20,7"
"RMUX80@20,8->RMUX26@20,10"
"RMUX03@20,9->RMUX15@20,9"
"RMUX03@20,9->RMUX21@20,9"
"RMUX09@20,9->RMUX38@20,9"
"RMUX27@20,9->RMUX15@20,10"
"RMUX69@20,9->RMUX93@20,8"
"RMUX09@2,1->RMUX38@2,1"
"RMUX51@2,1->RMUX15@2,1"
"RMUX92@2,1->RMUX81@2,1"
"RMUX09@2,2->RMUX38@2,1"
"RMUX09@2,2->RMUX38@2,2"
"RMUX25@2,2->RMUX01@2,2"
"OMUX13@2,3->IMUX36@2,3"
"RMUX27@2,3->RMUX15@2,4"
"RMUX51@2,3->RMUX15@2,3"
"RMUX57@2,3->RMUX38@2,4"
"RMUX08@2,4->RMUX27@1,4"
"RMUX38@2,4->RMUX50@1,4"
"RMUX51@2,4->RMUX15@2,4"
"RMUX57@2,4->RMUX45@2,4"
"RMUX08@3,1->RMUX33@2,1"
"RMUX09@3,1->RMUX38@3,1"
"RMUX15@3,1->RMUX63@2,1"
"RMUX33@3,1->RMUX45@3,1"
"RMUX51@3,1->RMUX15@3,1"
"RMUX92@3,1->RMUX81@3,1"
"RMUX08@3,2->RMUX27@2,2"
"RMUX09@3,2->RMUX38@3,1"
"RMUX09@3,2->RMUX38@3,2"
"RMUX33@3,2->RMUX45@3,2"
"RMUX37@3,2->RMUX48@3,4"
"RMUX45@3,2->RMUX86@2,2"
"RMUX49@3,2->RMUX07@4,2"
"RMUX92@3,2->RMUX81@3,2"
"RMUX03@3,3->RMUX15@3,3"
"RMUX03@3,3->RMUX21@3,3"
"RMUX08@3,3->RMUX26@2,3"
"RMUX08@3,3->RMUX33@2,3"
"RMUX08@3,3->RMUX37@2,3"
"RMUX32@3,3->RMUX33@3,1"
"RMUX33@3,3->RMUX45@3,3"
"RMUX38@3,3->RMUX50@2,3"
"RMUX45@3,3->RMUX86@2,3"
"RMUX49@3,3->RMUX07@4,3"
"RMUX57@3,3->RMUX38@3,4"
"RMUX68@3,3->RMUX85@2,3"
"RMUX03@3,4->RMUX21@3,4"
"RMUX08@3,4->RMUX27@2,4"
"RMUX08@3,4->RMUX37@2,4"
"RMUX38@3,4->RMUX50@2,4"
"RMUX45@3,4->RMUX86@2,4"
"RMUX51@3,4->RMUX15@3,4"
"RMUX57@3,4->RMUX45@3,4"
"RMUX68@3,4->RMUX80@2,4"
"RMUX86@3,4->RMUX50@4,4"
"RMUX03@4,1->RMUX15@4,1"
"RMUX08@4,1->RMUX26@3,1"
"RMUX09@4,1->RMUX38@4,1"
"RMUX15@4,1->RMUX63@3,1"
"RMUX33@4,1->RMUX45@4,1"
"RMUX51@4,1->RMUX15@4,1"
"RMUX03@4,2->RMUX21@4,2"
"RMUX08@4,2->RMUX26@3,2"
"RMUX08@4,2->RMUX33@3,2"
"RMUX09@4,2->RMUX38@4,1"
"RMUX33@4,2->RMUX45@4,2"
"RMUX51@4,2->RMUX15@4,2"
"RMUX68@4,2->RMUX85@3,2"
"RMUX69@4,2->RMUX93@4,1"
"RMUX92@4,2->RMUX81@4,2"
"RMUX03@4,3->RMUX21@4,3"
"RMUX08@4,3->RMUX26@3,3"
"RMUX08@4,3->RMUX27@3,3"
"RMUX08@4,3->RMUX33@3,3"
"RMUX15@4,3->RMUX63@3,3"
"RMUX27@4,3->RMUX15@4,4"
"RMUX32@4,3->RMUX33@4,1"
"RMUX38@4,3->RMUX50@3,3"
"RMUX57@4,3->RMUX45@4,3"
"RMUX03@4,4->RMUX15@4,4"
"RMUX08@4,4->RMUX27@3,4"
"RMUX08@4,4->RMUX33@3,4"
"RMUX08@4,4->RMUX37@3,4"
"RMUX33@4,4->RMUX45@4,4"
"RMUX49@4,4->RMUX07@5,4"
"RMUX51@4,4->RMUX15@4,4"
"RMUX57@4,4->RMUX45@4,4"
"RMUX86@4,4->RMUX50@5,4"
"RMUX03@5,1->RMUX15@5,1"
"RMUX09@5,1->RMUX38@5,1"
"RMUX51@5,1->RMUX15@5,1"
"RMUX03@5,2->RMUX21@5,2"
"RMUX08@5,2->RMUX26@4,2"
"RMUX08@5,2->RMUX27@4,2"
"RMUX09@5,2->RMUX38@5,1"
"RMUX09@5,2->RMUX38@5,2"
"RMUX15@5,2->RMUX63@4,2"
"RMUX33@5,2->RMUX45@5,2"
"RMUX51@5,2->RMUX15@5,2"
"RMUX68@5,2->RMUX80@4,2"
"RMUX69@5,2->RMUX93@5,1"
"RMUX80@5,2->RMUX26@5,4"
"RMUX86@5,2->RMUX50@6,2"
"RMUX87@5,2->RMUX69@5,1"
"RMUX03@5,3->RMUX15@5,3"
"RMUX08@5,3->RMUX26@4,3"
"RMUX08@5,3->RMUX33@4,3"
"RMUX15@5,3->RMUX63@4,3"
"RMUX27@5,3->RMUX15@5,4"
"RMUX32@5,3->RMUX33@5,1"
"RMUX33@5,3->RMUX45@5,3"
"RMUX38@5,3->RMUX50@4,3"
"RMUX45@5,3->RMUX86@4,3"
"RMUX51@5,3->RMUX15@5,3"
"RMUX68@5,3->RMUX80@4,3"
"RMUX86@5,3->RMUX50@6,3"
"RMUX03@5,4->RMUX21@5,4"
"RMUX08@5,4->RMUX27@4,4"
"RMUX33@5,4->RMUX45@5,4"
"RMUX38@5,4->RMUX50@4,4"
"RMUX45@5,4->RMUX86@4,4"
"RMUX49@5,4->RMUX07@6,4"
"RMUX51@5,4->RMUX15@5,4"
"RMUX57@5,4->RMUX45@5,4"
"RMUX68@5,4->RMUX80@4,4"
"RMUX86@5,4->RMUX50@6,4"
"RMUX87@5,4->RMUX69@5,3"
"RMUX03@6,1->RMUX15@6,1"
"RMUX08@6,1->RMUX26@5,1"
"RMUX09@6,1->RMUX38@6,1"
"RMUX15@6,1->RMUX63@5,1"
"RMUX33@6,1->RMUX45@6,1"
"RMUX51@6,1->RMUX15@6,1"
"RMUX92@6,1->RMUX81@6,1"
"RMUX08@6,2->RMUX26@5,2"
"RMUX08@6,2->RMUX27@5,2"
"RMUX09@6,2->RMUX38@6,2"
"RMUX45@6,2->RMUX86@5,2"
"RMUX49@6,2->RMUX07@7,2"
"RMUX51@6,2->RMUX15@6,2"
"RMUX68@6,2->RMUX80@5,2"
"RMUX08@6,3->RMUX26@5,3"
"RMUX08@6,3->RMUX27@5,3"
"RMUX08@6,3->RMUX37@5,3"
"RMUX15@6,3->RMUX63@5,3"
"RMUX27@6,3->RMUX15@6,4"
"RMUX38@6,3->RMUX50@5,3"
"RMUX57@6,3->RMUX45@6,3"
"RMUX57@6,3->RMUX38@6,4"
"RMUX68@6,3->RMUX80@5,3"
